condition,layer,head,key_span,decision_mass_mean,decision_density_mean
clean,21,L21H13,file_target,0.004085257401979641,0.0020426287009898203
clean,21,L21H13,instruction_suffix,0.005385924353847205,0.0005984360390995383
clean,21,L21H13,task_body,0.03910738604260534,0.0004880172366604593
clean,21,L21H13,assistant_prefix,0.0038172382952185472,0.00042413758853807753
clean,21,L21H14,system_preamble,0.2698990126808257,0.007711400369103032
clean,21,L21H14,tools_block,0.0870377665518106,0.0016118104921144418
clean,21,L21H14,tool_instruction,0.01274524014656381,0.0005793290972162894
clean,21,L21H14,tool_call_example,0.006187294850861524,0.0002690128197739105
clean,21,L21H14,user_lead_phrase,0.014991596090502258,0.00949398193909891
clean,21,L21H14,function_body_anchor,0.045403838628264886,0.011350959657066222
clean,21,L21H14,file_target,0.06071207447027756,0.03035603723513878
clean,21,L21H14,instruction_suffix,0.03374766683600423,0.0037497407625385927
clean,21,L21H14,task_body,0.20827072899474877,0.0027243698483945243
clean,21,L21H14,assistant_prefix,0.2610047803925181,0.02900053117003898
clean,21,L21H15,system_preamble,0.2685357500492113,0.007672449995749131
clean,21,L21H15,tools_block,0.0666261136422173,0.001233816919660802
clean,21,L21H15,tool_instruction,0.05133797492579125,0.002333544310637714
clean,21,L21H15,tool_call_example,0.011786171719271961,0.0005124422482356508
clean,21,L21H15,user_lead_phrase,0.00981221173667004,0.006867521628732691
clean,21,L21H15,function_body_anchor,0.031691655991043066,0.007922913997760767
clean,21,L21H15,file_target,0.015115720254939449,0.0075578601274697245
clean,21,L21H15,instruction_suffix,0.11577659821593167,0.012864066463973577
clean,21,L21H15,task_body,0.22405500452012092,0.0029158237021032246
clean,21,L21H15,assistant_prefix,0.2052627979661243,0.022806977553906885
clean,22,L22H0,system_preamble,0.6937536836060363,0.019821533841901107
clean,22,L22H0,tools_block,0.09530177936323432,0.0017648477654428948
clean,22,L22H0,tool_instruction,0.014066420259823808,0.0006393827389444447
clean,22,L22H0,tool_call_example,0.0327768042525208,0.0014250784465005182
clean,22,L22H0,user_lead_phrase,0.0011647276127522846,0.0006884917248905604
clean,22,L22H0,function_body_anchor,0.0004732652918286378,0.00011831632295715945
clean,22,L22H0,file_target,0.0008202945636581547,0.00041014728182907736
clean,22,L22H0,instruction_suffix,0.0005227455250878505,5.808283604518434e-05
clean,22,L22H0,task_body,0.07741049110572648,0.0010491852604864792
clean,22,L22H0,assistant_prefix,0.08370979234137597,0.009301088037592217
clean,22,L22H1,system_preamble,0.7166467244178666,0.02047562068183575
clean,22,L22H1,tools_block,0.04680217688603179,0.0008667069791638363
clean,22,L22H1,tool_instruction,0.03100127956768283,0.0014091490717731928
clean,22,L22H1,tool_call_example,0.053931338228254855,0.0023448407904241913
clean,22,L22H1,user_lead_phrase,0.0018373563885117651,0.0013373634842607932
clean,22,L22H1,function_body_anchor,0.0005907313719489677,0.00014768284298724191
clean,22,L22H1,file_target,0.0008726902208987773,0.00043634511044938866
clean,22,L22H1,instruction_suffix,0.0011367905627115982,0.00012631006229148938
clean,22,L22H1,task_body,0.10311610263544618,0.0014005070950117082
clean,22,L22H1,assistant_prefix,0.04406480919584961,0.004896089912088358
clean,22,L22H2,system_preamble,0.7084876903236058,0.02024250544564995
clean,22,L22H2,tools_block,0.007575907776069783,0.0001402945884395671
clean,22,L22H2,tool_instruction,0.004799637859740515,0.00021816535732150687
clean,22,L22H2,tool_call_example,0.00554469726863222,0.0002410737944683875
clean,22,L22H2,user_lead_phrase,0.0006748362419853986,0.0003475404906598071
clean,22,L22H2,function_body_anchor,0.0013531495473185404,0.0003382873868296351
clean,22,L22H2,file_target,0.00043865905131374426,0.00021932952565687213
clean,22,L22H2,instruction_suffix,0.003389142826808737,0.0003765714247488262
clean,22,L22H2,task_body,0.022809902242615587,0.0003036694766663073
clean,22,L22H2,assistant_prefix,0.24492637735113001,0.027214041919442152
clean,22,L22H3,system_preamble,0.9326093127175812,0.026645980373280805
clean,22,L22H3,tools_block,0.012574281072882191,0.00023285705692087014
clean,22,L22H3,tool_instruction,0.0022796926623399162,0.00010362239374083053
clean,22,L22H3,tool_call_example,0.007647699163008241,0.0003325086593354644
clean,22,L22H3,user_lead_phrase,0.0009885116596111284,0.0006221574925950242
clean,22,L22H3,function_body_anchor,0.0010413634576645313,0.0002603408644161328
clean,22,L22H3,file_target,0.00015442649365436266,7.721324682718133e-05
clean,22,L22H3,instruction_suffix,0.0012095937392471064,0.0001343993043938411
clean,22,L22H3,task_body,0.0162718486142111,0.00021966354916784026
clean,22,L22H3,assistant_prefix,0.025223269999995888,0.0028025855582309482
clean,22,L22H4,system_preamble,0.44775242248179964,0.012792926349083932
clean,22,L22H4,tools_block,0.03792736343491156,0.0007023585818247993
clean,22,L22H4,tool_instruction,0.13948317910205704,0.006340144513569352
clean,22,L22H4,tool_call_example,0.030164755019568706,0.0013115110883557025
clean,22,L22H4,user_lead_phrase,0.0017409585403585547,0.0014442562461983073
clean,22,L22H4,function_body_anchor,0.07825192661334564,0.01956298165333641
clean,22,L22H4,file_target,0.06278018447633708,0.03139009223816854
clean,22,L22H4,instruction_suffix,0.012146729845721169,0.0013496366467799774
clean,22,L22H4,task_body,0.0653029038134478,0.0008356652780924676
clean,22,L22H4,assistant_prefix,0.1244495747426642,0.013827730536777664
clean,22,L22H5,system_preamble,0.830711745864918,0.023734621307641292
clean,22,L22H5,tools_block,0.010419993112297792,0.0001929628355711286
clean,22,L22H5,tool_instruction,0.01276071211102305,0.0005800323679938323
clean,22,L22H5,tool_call_example,0.009602219818421897,0.00041748781790410476
clean,22,L22H5,user_lead_phrase,0.0007103513371587405,0.0005817632095278386
clean,22,L22H5,function_body_anchor,0.0038031218647697936,0.0009507804661924484
clean,22,L22H5,file_target,0.008204631273994924,0.004102315636997462
clean,22,L22H5,instruction_suffix,0.001686561261383681,0.00018739569559560074
clean,22,L22H5,task_body,0.04578086256734168,0.0005888937177449329
clean,22,L22H5,assistant_prefix,0.07631979881194119,0.008479977646067385
clean,22,L22H6,system_preamble,0.33234850492081675,0.009495671566283347
clean,22,L22H6,tools_block,0.06441017340500142,0.0011927809890185256
clean,22,L22H6,tool_instruction,0.020004154639874486,0.000909279757610523
clean,22,L22H6,tool_call_example,0.031039938626114892,0.0013495625487131996
clean,22,L22H6,user_lead_phrase,0.015711536193121826,0.010039100835811063
clean,22,L22H6,function_body_anchor,0.006019756195073733,0.0015049390487684331
clean,22,L22H6,file_target,0.007453337406552262,0.003726668703276131
clean,22,L22H6,instruction_suffix,0.009359891150597535,0.0010399879061560606
clean,22,L22H6,task_body,0.17429918097674799,0.002314403342592925
clean,22,L22H6,assistant_prefix,0.3393535268716118,0.03770594740361097
clean,22,L22H7,system_preamble,0.3273002723276079,0.009351436349731594
clean,22,L22H7,tools_block,0.13593078293789632,0.002517236721643284
clean,22,L22H7,tool_instruction,0.14874184982682093,0.006760993176455917
clean,22,L22H7,tool_call_example,0.12533871470687824,0.0054495093319032
clean,22,L22H7,user_lead_phrase,0.015083479517210315,0.0098325180189451
clean,22,L22H7,function_body_anchor,0.01384921767882156,0.00346230441970539
clean,22,L22H7,file_target,0.007658478625359368,0.003829239312679684
clean,22,L22H7,instruction_suffix,0.008025132450910981,0.0008916813825329085
clean,22,L22H7,task_body,0.1010885445350813,0.0013412472275382734
clean,22,L22H7,assistant_prefix,0.11698352745928339,0.012998169716005918
clean,22,L22H8,system_preamble,0.41009420216181,0.011716977200636112
clean,22,L22H8,tools_block,0.06552185635718281,0.0012133677097118155
clean,22,L22H8,tool_instruction,0.055022031773956995,0.002501001442193936
clean,22,L22H8,tool_call_example,0.1505511066863406,0.006545700288384556
clean,22,L22H8,user_lead_phrase,0.017207721146227196,0.011027207713839176
clean,22,L22H8,function_body_anchor,0.011901020566427977,0.0029752551416069944
clean,22,L22H8,file_target,0.006065802624295309,0.0030329013121476547
clean,22,L22H8,instruction_suffix,0.008719175307153255,0.0009687972562604615
clean,22,L22H8,task_body,0.09999987572577773,0.00132100514757549
clean,22,L22H8,assistant_prefix,0.1749172077642926,0.01943524532364293
clean,22,L22H9,system_preamble,0.6098842333548399,0.01742526382826214
clean,22,L22H9,tools_block,0.03428407940169825,0.0006348903597957353
clean,22,L22H9,tool_instruction,0.09224301714599376,0.004192864411253138
clean,22,L22H9,tool_call_example,0.05102084818176578,0.002218297747525791
clean,22,L22H9,user_lead_phrase,0.008801819209579778,0.005215935786490771
clean,22,L22H9,function_body_anchor,0.01680165663428562,0.004200414158571405
clean,22,L22H9,file_target,0.010682013609906536,0.005341006804953268
clean,22,L22H9,instruction_suffix,0.00980761773425108,0.0010897353029648454
clean,22,L22H9,task_body,0.036223436424010665,0.00047504695531975355
clean,22,L22H9,assistant_prefix,0.1302512746581462,0.0144723638342366
clean,22,L22H10,system_preamble,0.8057404496780889,0.023021155698735113
clean,22,L22H10,tools_block,0.008279617899040389,0.00015332625739161991
clean,22,L22H10,tool_instruction,0.0022025170305002106,0.00010011441042441492
clean,22,L22H10,tool_call_example,0.004108659985044229,0.00017863739073156678
clean,22,L22H10,user_lead_phrase,0.0004690588126577168,0.00029894294242581703
clean,22,L22H10,function_body_anchor,0.004288353880180864,0.001072088470045216
clean,22,L22H10,file_target,0.003166580402004081,0.0015832902010020405
clean,22,L22H10,instruction_suffix,0.0026806642502513567,0.00029785158329317577
clean,22,L22H10,task_body,0.10685413833768491,0.001416772120324868
clean,22,L22H10,assistant_prefix,0.06220996006866361,0.006912217785597445
clean,22,L22H11,system_preamble,0.6566890939424395,0.018762545562665284
clean,22,L22H11,tools_block,0.031589176150941985,0.0005849847436417275
clean,22,L22H11,tool_instruction,0.021218155506535306,0.0009644616142319681
clean,22,L22H11,tool_call_example,0.008106447214668865,0.0003524542267725861
clean,22,L22H11,user_lead_phrase,0.0011950484815883731,0.0006294827246748397
clean,22,L22H11,function_body_anchor,0.014169313075140466,0.0035423282687851165
clean,22,L22H11,file_target,0.008831884967751849,0.0044159424838759245
clean,22,L22H11,instruction_suffix,0.022654099348027836,0.0025171221529273736
clean,22,L22H11,task_body,0.08762508688322462,0.001130127343151167
clean,22,L22H11,assistant_prefix,0.14792170119110132,0.016435744560332033
clean,22,L22H12,system_preamble,0.6139564980080355,0.0175416142514504
clean,22,L22H12,tools_block,0.05256987141958534,0.0009735161364337434
clean,22,L22H12,tool_instruction,0.14951574580038754,0.006796170269936408
clean,22,L22H12,tool_call_example,0.06516888835912879,0.0028334299278238414
clean,22,L22H12,user_lead_phrase,0.0024720122733331213,0.0015283049462286593
clean,22,L22H12,function_body_anchor,0.006184154035917994,0.0015460385089794985
clean,22,L22H12,file_target,0.0032103672050695807,0.0016051836025347903
clean,22,L22H12,instruction_suffix,0.009158025489615937,0.0010175583866272177
clean,22,L22H12,task_body,0.045776035110081624,0.0005878511540895272
clean,22,L22H12,assistant_prefix,0.05198839862121974,0.005776488735056494
clean,22,L22H13,system_preamble,0.91245096878058,0.026070027704292013
clean,22,L22H13,tools_block,0.007563847246962864,0.00014007124555540307
clean,22,L22H13,tool_instruction,0.013981238111491122,0.0006355108241192717
clean,22,L22H13,tool_call_example,0.0069511863178377846,0.0003022254923432235
clean,22,L22H13,user_lead_phrase,0.0011073313798988238,0.0006579932533648133
clean,22,L22H13,function_body_anchor,0.002544488486133665,0.0006361221215334163
clean,22,L22H13,file_target,0.0004843446727697787,0.00024217233638488934
clean,22,L22H13,instruction_suffix,0.003009046467027961,0.00033433849647790056
clean,22,L22H13,task_body,0.02707254583014515,0.0003561964752341035
clean,22,L22H13,assistant_prefix,0.02483500335030471,0.0027594448168908998
clean,22,L22H14,system_preamble,0.7235161370170574,0.020671889645855444
clean,22,L22H14,tools_block,0.005227705142411265,9.68093544463509e-05
clean,22,L22H14,tool_instruction,0.001153173224886465,5.2416964803667847e-05
clean,22,L22H14,tool_call_example,0.0015645156310260516,6.80224187600509e-05
clean,22,L22H14,user_lead_phrase,0.0004015414962504083,0.0002564867845701189
clean,22,L22H14,function_body_anchor,0.0019193256212897576,0.0004798314053224394
clean,22,L22H14,file_target,0.0018917317481973084,0.0009458658740986542
clean,22,L22H14,instruction_suffix,0.0013238441924446887,0.0001470937993066086
clean,22,L22H14,task_body,0.02368457224418029,0.00030644635534910023
clean,22,L22H14,assistant_prefix,0.23931744996875598,0.026590827758060747
clean,22,L22H15,system_preamble,0.6312972574524478,0.018037064509650574
clean,22,L22H15,tools_block,0.006046541824572105,0.0001119729966633632
clean,22,L22H15,tool_instruction,0.001547310721912198,7.033230557222398e-05
clean,22,L22H15,tool_call_example,0.001101194939062834,4.787804083205217e-05
clean,22,L22H15,user_lead_phrase,0.00019794863404126232,0.00013720423541520476
clean,22,L22H15,function_body_anchor,0.00037906585593587637,9.476646398396909e-05
clean,22,L22H15,file_target,0.0010620777013481085,0.0005310388506740543
clean,22,L22H15,instruction_suffix,0.0006278293457490301,6.975881622763608e-05
clean,22,L22H15,task_body,0.0530413342190515,0.0007045534217596139
clean,22,L22H15,assistant_prefix,0.30469944323196047,0.03385549370475107
clean,23,L23H0,system_preamble,0.7808650918700903,0.022310431218132656
clean,23,L23H0,tools_block,0.026104329977084017,0.00048341351838103545
clean,23,L23H0,tool_instruction,0.05297518583686256,0.002407962991494323
clean,23,L23H0,tool_call_example,0.017248186039892942,0.0007499211316881435
clean,23,L23H0,user_lead_phrase,0.016932865304891243,0.009591127653296018
clean,23,L23H0,function_body_anchor,0.00500619291017199,0.0012515482275429976
clean,23,L23H0,file_target,0.006199328341248703,0.0030996641706243517
clean,23,L23H0,instruction_suffix,0.0486816524353582,0.005409072500088908
clean,23,L23H0,task_body,0.03159387394304609,0.00041842322645543103
clean,23,L23H0,assistant_prefix,0.014393289786331715,0.0015992544215813718
clean,23,L23H1,system_preamble,0.6785085131814026,0.019385957533001704
clean,23,L23H1,tools_block,0.04486139842940347,0.000830766637301269
clean,23,L23H1,tool_instruction,0.14828689039996287,0.006740313188385337
clean,23,L23H1,tool_call_example,0.03605490003104032,0.0015676043471146317
clean,23,L23H1,user_lead_phrase,0.01109763896936141,0.005756669700163236
clean,23,L23H1,function_body_anchor,0.005584515374571158,0.0013961288436427895
clean,23,L23H1,file_target,0.006305526913934138,0.003152763456967069
clean,23,L23H1,instruction_suffix,0.02184979334676932,0.002427754817994651
clean,23,L23H1,task_body,0.0193733454286711,0.0002534334881072034
clean,23,L23H1,assistant_prefix,0.028077482707335486,0.003119720301692902
clean,23,L23H2,system_preamble,0.9932276622642773,0.02837793322817673
clean,23,L23H2,tools_block,0.0004563482840940412,8.450894152550985e-06
clean,23,L23H2,tool_instruction,8.486887272611964e-05,3.857676030732208e-06
clean,23,L23H2,tool_call_example,8.479515284850741e-05,3.686745769474631e-06
clean,23,L23H2,user_lead_phrase,6.835054664514291e-06,4.062251648958152e-06
clean,23,L23H2,function_body_anchor,1.4674494409171297e-05,3.668623602292824e-06
clean,23,L23H2,file_target,7.568900040922955e-06,3.7844500204614774e-06
clean,23,L23H2,instruction_suffix,3.808291278512051e-05,4.231434758592752e-06
clean,23,L23H2,task_body,0.00229285200068785,3.1158814760935574e-05
clean,23,L23H2,assistant_prefix,0.0037863105609754096,0.0004207011737523963
clean,23,L23H3,system_preamble,0.5685377803525278,0.016243936572427984
clean,23,L23H3,tools_block,0.005557771522657624,0.00010292169491911592
clean,23,L23H3,tool_instruction,0.0021493745166164895,9.769884165383945e-05
clean,23,L23H3,tool_call_example,0.004512900874195339,0.00019621308139906678
clean,23,L23H3,user_lead_phrase,0.00048230957484238484,0.00035394735942041044
clean,23,L23H3,function_body_anchor,0.0005759952444510978,0.00014399881111277444
clean,23,L23H3,file_target,0.0005981737179704504,0.0002990868589852252
clean,23,L23H3,instruction_suffix,0.002784626908311529,0.000309402989732738
clean,23,L23H3,task_body,0.06838735323079473,0.0009279069631490498
clean,23,L23H3,assistant_prefix,0.34641371649108943,0.038490412957838394
clean,23,L23H4,system_preamble,0.46146795533761953,0.013184798713118593
clean,23,L23H4,tools_block,0.02125042390294574,0.0003935263684161848
clean,23,L23H4,tool_instruction,0.2241120665705019,0.010186912110212425
clean,23,L23H4,tool_call_example,0.08586858915818439,0.0037334169193002672
clean,23,L23H4,user_lead_phrase,0.010021265135906876,0.006226167250892117
clean,23,L23H4,function_body_anchor,0.009256631663569439,0.0023141579158923596
clean,23,L23H4,file_target,0.0002994928097753652,0.0001497464048876826
clean,23,L23H4,instruction_suffix,0.01189169921178922,0.0013212999128123543
clean,23,L23H4,task_body,0.0327078388695082,0.0004205236430161877
clean,23,L23H4,assistant_prefix,0.14312404101731244,0.01590267126239038
clean,23,L23H5,system_preamble,0.34668734287104447,0.009905352650891049
clean,23,L23H5,tools_block,0.051211444962577846,0.000948360092786692
clean,23,L23H5,tool_instruction,0.23489087701562672,0.010676858052672272
clean,23,L23H5,tool_call_example,0.11496463400035341,0.004998462343111007
clean,23,L23H5,user_lead_phrase,0.0004561504119784128,0.00028561010802284723
clean,23,L23H5,function_body_anchor,0.0015254199321567176,0.0003813549830391794
clean,23,L23H5,file_target,0.00025461942191054007,0.00012730971095527004
clean,23,L23H5,instruction_suffix,0.003775403860009116,0.0004194893179162849
clean,23,L23H5,task_body,0.07285867773780016,0.0009106038037037594
clean,23,L23H5,assistant_prefix,0.1733754281493746,0.019263936484648327
clean,23,L23H6,system_preamble,0.40551643135697746,0.011586183768895836
clean,23,L23H6,tools_block,0.011518011849681228,0.00021329651580666948
clean,23,L23H6,tool_instruction,0.012839983128321922,0.0005836355968987499
clean,23,L23H6,tool_call_example,0.014885739968192573,0.0006472060849714205
clean,23,L23H6,user_lead_phrase,0.0004617022750161962,0.00032053965709325633
clean,23,L23H6,function_body_anchor,0.0008918800031349751,0.00022297000078374377
clean,23,L23H6,file_target,0.0013552741117236484,0.0006776370558618242
clean,23,L23H6,instruction_suffix,0.002539472049611445,0.0002821635613429268
clean,23,L23H6,task_body,0.039871047678893205,0.0005279009231553357
clean,23,L23H6,assistant_prefix,0.510120457347455,0.05668005086207429
clean,23,L23H7,system_preamble,0.4187576964022386,0.011964505612210524
clean,23,L23H7,tools_block,0.025749982805284486,0.0004768515342579224
clean,23,L23H7,tool_instruction,0.052283315617021535,0.0023765143485646924
clean,23,L23H7,tool_call_example,0.03127741481262036,0.0013598875985621724
clean,23,L23H7,user_lead_phrase,0.00254867109848443,0.0016924190342210031
clean,23,L23H7,function_body_anchor,0.0036893875978944958,0.0009223468994736239
clean,23,L23H7,file_target,0.0025019082245995683,0.0012509541122997841
clean,23,L23H7,instruction_suffix,0.00428760201039702,0.0004764002237529117
clean,23,L23H7,task_body,0.04310629430637434,0.0005647062258021975
clean,23,L23H7,assistant_prefix,0.4157977288410689,0.04619974762396255
clean,23,L23H8,system_preamble,0.9790901144508056,0.027974003269500843
clean,23,L23H8,tools_block,0.0009103133939396025,1.685765544782924e-05
clean,23,L23H8,tool_instruction,0.0005213381604155189,2.3697189099351287e-05
clean,23,L23H8,tool_call_example,0.0005415091894801937,2.3543877803616017e-05
clean,23,L23H8,user_lead_phrase,4.544631408011442e-05,2.8555011955178665e-05
clean,23,L23H8,function_body_anchor,0.00012161231091609058,3.0403077729022644e-05
clean,23,L23H8,file_target,4.182896230758698e-05,2.091448115379349e-05
clean,23,L23H8,instruction_suffix,0.00018080224614164058,2.0089138466627328e-05
clean,23,L23H8,task_body,0.004754142960337792,6.466232498749382e-05
clean,23,L23H8,assistant_prefix,0.013792891593730703,0.0015325435109433466
clean,23,L23H9,system_preamble,0.8793162187882748,0.025123320550384427
clean,23,L23H9,tools_block,0.0014725024044705602,2.7268563052361416e-05
clean,23,L23H9,tool_instruction,0.002355874961979599,0.00010708522553857795
clean,23,L23H9,tool_call_example,0.0012126216614079751,5.2722680997031824e-05
clean,23,L23H9,user_lead_phrase,0.0006774483453862071,0.000566797059027321
clean,23,L23H9,function_body_anchor,0.00044226661391109066,0.00011056665347777267
clean,23,L23H9,file_target,0.00010875233902572568,5.437616951286284e-05
clean,23,L23H9,instruction_suffix,0.0006856458245700728,7.618286941059771e-05
clean,23,L23H9,task_body,0.017819650945629092,0.0002324302711018667
clean,23,L23H9,assistant_prefix,0.09590901219067473,0.010656556912994077
clean,23,L23H10,system_preamble,0.760593040644489,0.021731229725911398
clean,23,L23H10,tools_block,0.012649065792067121,0.00023424195893321495
clean,23,L23H10,tool_instruction,0.002915754166769834,0.0001325342804883612
clean,23,L23H10,tool_call_example,0.022047286784658643,0.0009585776873076074
clean,23,L23H10,user_lead_phrase,0.0011600295117204207,0.0008751458935920763
clean,23,L23H10,function_body_anchor,0.0006149273966564717,0.00015373184916411792
clean,23,L23H10,file_target,0.00030852276774038406,0.00015426138387019203
clean,23,L23H10,instruction_suffix,0.0004559714059512575,5.066348963880038e-05
clean,23,L23H10,task_body,0.04375551183778832,0.000572652513393466
clean,23,L23H10,assistant_prefix,0.15549989078781787,0.017277765641398636
clean,23,L23H11,system_preamble,0.9847020475667515,0.0281343442111452
clean,23,L23H11,tools_block,0.003018300354609057,5.589445108429512e-05
clean,23,L23H11,tool_instruction,0.0014617981338048793,6.644536965154193e-05
clean,23,L23H11,tool_call_example,0.0015406935138895176,6.698667446468544e-05
clean,23,L23H11,user_lead_phrase,0.00022373919153797063,0.00012582026226518853
clean,23,L23H11,function_body_anchor,0.0003182271061301563,7.955677653253907e-05
clean,23,L23H11,file_target,0.000131097555091618,6.5548777545809e-05
clean,23,L23H11,instruction_suffix,0.0005748525466188808,6.387250516665505e-05
clean,23,L23H11,task_body,0.005732821696228481,7.542027274543087e-05
clean,23,L23H11,assistant_prefix,0.002296422125663317,0.00025515801415462003
clean,23,L23H12,system_preamble,0.7936678963514595,0.022676225628274344
clean,23,L23H12,tools_block,0.003550130398643225,6.574315555885438e-05
clean,23,L23H12,tool_instruction,0.009250511416254636,0.0004204777908415415
clean,23,L23H12,tool_call_example,0.004691670551661551,0.00020398567583690262
clean,23,L23H12,user_lead_phrase,0.003217360063085526,0.0022215280003964866
clean,23,L23H12,function_body_anchor,0.004255746499344384,0.001063936624836096
clean,23,L23H12,file_target,0.0007852650603869592,0.0003926325301934796
clean,23,L23H12,instruction_suffix,0.005966351953702914,0.0006629279955063329
clean,23,L23H12,task_body,0.017301942256468906,0.00022826920603850773
clean,23,L23H12,assistant_prefix,0.15731312118878837,0.01747923566962083
clean,23,L23H13,system_preamble,0.9018963363359721,0.025768466767468905
clean,23,L23H13,tools_block,0.0031444284661241995,5.823015684326123e-05
clean,23,L23H13,tool_instruction,0.00340778128526121,0.0001548991493768379
clean,23,L23H13,tool_call_example,0.002919465666183728,0.00012693328998267757
clean,23,L23H13,user_lead_phrase,0.001577057361428993,0.000999746976682063
clean,23,L23H13,function_body_anchor,0.004475808416106582,0.0011189521040266455
clean,23,L23H13,file_target,0.0003348490758493819,0.00016742453792469096
clean,23,L23H13,instruction_suffix,0.004122365150240479,0.0004580405722086193
clean,23,L23H13,task_body,0.008355275105086452,0.00011038162866287714
clean,23,L23H13,assistant_prefix,0.06976663602404876,0.0077518484504163895
clean,23,L23H14,system_preamble,0.4968209616102747,0.014194884589543521
clean,23,L23H14,tools_block,0.07437452422462568,0.0013773060028579463
clean,23,L23H14,tool_instruction,0.25094685113196086,0.011406675056887156
clean,23,L23H14,tool_call_example,0.09796997405229196,0.004259564092048487
clean,23,L23H14,user_lead_phrase,0.0032022290577579334,0.002102241224241127
clean,23,L23H14,function_body_anchor,0.004468537064917227,0.0011171342662293067
clean,23,L23H14,file_target,0.003281671309263772,0.001640835654631886
clean,23,L23H14,instruction_suffix,0.009345894313618413,0.001038432701247423
clean,23,L23H14,task_body,0.03095009260775121,0.0004101402109725578
clean,23,L23H14,assistant_prefix,0.028639260560688384,0.0031821400649428293
clean,23,L23H15,system_preamble,0.6568194038051128,0.01876626868952349
clean,23,L23H15,tools_block,0.028030838217671567,0.0005190895965587666
clean,23,L23H15,tool_instruction,0.13065721367532274,0.005938964257095213
clean,23,L23H15,tool_call_example,0.05436120119527628,0.0023635304834692147
clean,23,L23H15,user_lead_phrase,0.006895842317625319,0.0044068406333843966
clean,23,L23H15,function_body_anchor,0.004963311501000022,0.0012408278752500054
clean,23,L23H15,file_target,0.0007330367322492859,0.00036651836612464295
clean,23,L23H15,instruction_suffix,0.017672169710854443,0.0019635744128724255
clean,23,L23H15,task_body,0.038190769181660665,0.0005013647517615827
clean,23,L23H15,assistant_prefix,0.061676211511976685,0.006852912392736834
clean,24,L24H0,system_preamble,0.15813842358544336,0.004518240674144496
clean,24,L24H0,tools_block,0.0018823655441274694,3.4858621162867274e-05
clean,24,L24H0,tool_instruction,0.008827600165522328,0.00040125455316325585
clean,24,L24H0,tool_call_example,0.008215684939262656,0.0003572036929418392
clean,24,L24H0,user_lead_phrase,0.00048232314690981515,0.00038097717856525883
clean,24,L24H0,function_body_anchor,0.001311271453757644,0.000327817863439411
clean,24,L24H0,file_target,0.0006352161500847214,0.0003176080750423607
clean,24,L24H0,instruction_suffix,0.0014394451453564087,0.0001599383492440915
clean,24,L24H0,task_body,0.06190951988679751,0.0008487261868455506
clean,24,L24H0,assistant_prefix,0.7571581482692322,0.08412868315727128
clean,24,L24H1,system_preamble,0.9913410352373941,0.02832402956755017
clean,24,L24H1,tools_block,0.0006154253306828241,1.1396765388671888e-05
clean,24,L24H1,tool_instruction,0.0002368113518812871,1.0764152371879702e-05
clean,24,L24H1,tool_call_example,0.0003300867406811056,1.435159741344063e-05
clean,24,L24H1,user_lead_phrase,0.00026273533070914084,0.00020868012821808398
clean,24,L24H1,function_body_anchor,0.0002806001956773943,7.015004891934858e-05
clean,24,L24H1,file_target,1.8661348592631587e-05,9.330674296315794e-06
clean,24,L24H1,instruction_suffix,0.000200070082685589,2.22300091760295e-05
clean,24,L24H1,task_body,0.002908497903120414,3.918384018277777e-05
clean,24,L24H1,assistant_prefix,0.0038060759826626504,0.00042289733115312563
clean,24,L24H2,system_preamble,0.5193010454575545,0.014837172711671665
clean,24,L24H2,tools_block,0.019729398744209734,0.000365359236157904
clean,24,L24H2,tool_instruction,0.006792906802741602,0.0003087684911072638
clean,24,L24H2,tool_call_example,0.01647150871905141,0.0007161525525407788
clean,24,L24H2,user_lead_phrase,0.0008504503652741272,0.0006468108949500188
clean,24,L24H2,function_body_anchor,0.0010001336375536215,0.0002500334093884054
clean,24,L24H2,file_target,0.00045976307937412394,0.00022988153968706197
clean,24,L24H2,instruction_suffix,0.00046584339877387787,5.176037757337326e-05
clean,24,L24H2,task_body,0.030642752314042773,0.00041305778590670634
clean,24,L24H2,assistant_prefix,0.40428619733718413,0.04492068858032868
clean,24,L24H3,system_preamble,0.28526638632218365,0.00815046817606478
clean,24,L24H3,tools_block,0.02860153287356736,0.0005296580156721464
clean,24,L24H3,tool_instruction,0.01858483157512821,0.0008447650715404892
clean,24,L24H3,tool_call_example,0.021196733177841345,0.0009215970948004969
clean,24,L24H3,user_lead_phrase,0.001765761711721888,0.0012404801959296778
clean,24,L24H3,function_body_anchor,0.0026072504289961517,0.0006518126072490379
clean,24,L24H3,file_target,0.002688130100293105,0.0013440650501465525
clean,24,L24H3,instruction_suffix,0.007189698689613409,0.0007988554100945397
clean,24,L24H3,task_body,0.14240402425544144,0.001914216492946457
clean,24,L24H3,assistant_prefix,0.4896956497737841,0.05441062780171754
clean,24,L24H4,system_preamble,0.6853406311835993,0.019581160889611027
clean,24,L24H4,tools_block,0.03901410385972393,0.0007224834052865254
clean,24,L24H4,tool_instruction,0.018512057454971777,0.0008414571561095954
clean,24,L24H4,tool_call_example,0.03477221355755994,0.0015118353711635344
clean,24,L24H4,user_lead_phrase,0.0017580259210587717,0.0009706842520706187
clean,24,L24H4,function_body_anchor,0.0019552392109256477,0.0004888098027314119
clean,24,L24H4,file_target,0.00027184646505561106,0.00013592323252780553
