sample_id,sample_rank,q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
humaneval_python_11,25,,full_core,10,0.9838709677419355,1.0161290322580645,nan,nan,0.0,0.0,7.75
humaneval_python_11,25,,tool_tag_reader,1,0.3709677419354839,0.22580645161290322,0.967741935483871,1.0,0.016129032258064502,0.016129032258064502,7.75
humaneval_python_11,25,,format_router,4,0.6774193548387096,0.43548387096774194,0.9032258064516129,0.9193548387096774,0.08064516129032262,0.09677419354838712,7.75
humaneval_python_11,25,,primary_writer_mlp,4,0.9354838709677419,0.8870967741935484,0.6935483870967742,0.5806451612903226,0.29032258064516125,0.4354838709677419,7.75
humaneval_python_11,25,,support_mlp,1,-0.1774193548387097,-0.11290322580645161,1.0161290322580645,1.032258064516129,-0.032258064516129004,-0.016129032258064502,7.75
humaneval_python_11,25,,all_heads,5,0.7419354838709677,0.6935483870967742,0.8870967741935484,0.8387096774193549,0.09677419354838712,0.17741935483870963,7.75
humaneval_python_11,25,,all_mlps,5,0.8870967741935484,0.8387096774193549,0.7419354838709677,0.6935483870967742,0.24193548387096775,0.32258064516129026,7.75
mbpp_python_11,26,,full_core,10,0.8723404255319149,0.8936170212765957,nan,nan,0.0,0.0,5.875
mbpp_python_11,26,,tool_tag_reader,1,0.23404255319148937,0.14893617021276595,0.851063829787234,0.8723404255319149,0.021276595744680882,0.02127659574468077,5.875
mbpp_python_11,26,,format_router,4,0.5957446808510638,0.48936170212765956,0.723404255319149,0.723404255319149,0.14893617021276595,0.17021276595744672,5.875
mbpp_python_11,26,,primary_writer_mlp,4,0.6595744680851063,0.6808510638297872,0.6595744680851063,0.5957446808510638,0.2127659574468086,0.2978723404255319,5.875
mbpp_python_11,26,,support_mlp,1,0.1276595744680851,0.0425531914893617,0.851063829787234,0.9361702127659575,0.021276595744680882,-0.042553191489361764,5.875
mbpp_python_11,26,,all_heads,5,0.6595744680851063,0.6382978723404256,0.6808510638297872,0.6808510638297872,0.19148936170212771,0.21276595744680848,5.875
mbpp_python_11,26,,all_mlps,5,0.6808510638297872,0.6808510638297872,0.6595744680851063,0.6382978723404256,0.2127659574468086,0.25531914893617014,5.875
codecontests_cpp_12,27,,full_core,10,0.9767441860465116,0.9767441860465116,nan,nan,0.0,0.0,5.375
codecontests_cpp_12,27,,tool_tag_reader,1,0.32558139534883723,0.18604651162790697,0.9767441860465116,0.9302325581395349,0.0,0.046511627906976716,5.375
codecontests_cpp_12,27,,format_router,4,0.7441860465116279,0.6046511627906976,0.8837209302325582,0.8372093023255814,0.09302325581395343,0.13953488372093015,5.375
