sample_id,base_variant,candidate,source_rescue,blocked_rescue,mlp27_mediated_rescue,blocked_retained_fraction,source_tool_top1,blocked_tool_top1,source_boundary_flip,blocked_boundary_flip
codecontests_java_3,clean_no_schema,L17H8,0.4966216216216216,0.23648648648648649,0.2601351351351351,0.4761904761904762,False,False,False,False
codecontests_java_3,clean_schema_mismatch,MLP27,0.20861486486486486,0.0,0.20861486486486486,0.0,True,False,True,False
codecontests_java_3,clean_schema_mismatch,L24H6,0.17145270270270271,0.10430743243243243,0.06714527027027029,0.6083743842364532,True,False,True,False
codecontests_java_3,clean_schema_mismatch,L21H12,0.20964421452702703,0.17694256756756757,0.03270164695945946,0.844013596877754,True,True,True,True
codecontests_java_3,clean_schema_mismatch,L21H1,0.20449746621621623,0.14949324324324326,0.05500422297297297,0.7310273618998452,True,True,True,True
codecontests_java_3,clean_schema_mismatch,MLP19,0.15962837837837837,0.10684121621621621,0.05278716216216216,0.6693121693121693,True,False,True,False
codecontests_java_3,clean_schema_mismatch,MLP16,-0.13766891891891891,-0.014358108108108109,-0.1233108108108108,0.10429447852760737,False,False,False,False
codecontests_java_3,clean_schema_mismatch,L23H6,0.19467905405405406,0.12331081081081081,0.07136824324324324,0.6334056399132321,True,False,True,True
codecontests_java_3,clean_schema_mismatch,L17H8,0.17652027027027026,0.10304054054054054,0.07347972972972971,0.583732057416268,True,False,True,False
codecontests_java_3,clean_no_protocol,MLP27,0.7880067567567568,0.0,0.7880067567567568,0.0,True,False,True,False
codecontests_java_3,clean_no_protocol,L24H6,0.5456081081081081,0.2668918918918919,0.27871621621621623,0.4891640866873065,False,False,False,False
codecontests_java_3,clean_no_protocol,L21H12,0.738597972972973,0.4560810810810811,0.28251689189189194,0.6174957118353345,False,False,True,False
codecontests_java_3,clean_no_protocol,L21H1,0.6849662162162162,0.3783783783783784,0.30658783783783783,0.5524044389642417,False,False,False,False
codecontests_java_3,clean_no_protocol,MLP19,-0.2533783783783784,-0.17229729729729729,-0.08108108108108111,0.6799999999999999,False,False,False,False
codecontests_java_3,clean_no_protocol,MLP16,-0.30067567567567566,-0.11824324324324324,-0.1824324324324324,0.39325842696629215,False,False,False,False
codecontests_java_3,clean_no_protocol,L23H6,0.49493243243243246,0.30743243243243246,0.1875,0.621160409556314,False,False,False,False
codecontests_java_3,clean_no_protocol,L17H8,0.2905405405405405,0.13851351351351351,0.152027027027027,0.4767441860465117,False,False,False,False
apps_python_4,corrupt_full,MLP27,0.8609022556390977,0.0,0.8609022556390977,0.0,True,False,True,False
apps_python_4,corrupt_full,L24H6,0.5939849624060151,0.2932330827067669,0.30075187969924816,0.49367088607594933,False,False,False,False
apps_python_4,corrupt_full,L21H12,0.7518796992481203,0.4699248120300752,0.28195488721804507,0.625,False,False,False,False
apps_python_4,corrupt_full,L21H1,0.7678571428571429,0.4398496240601504,0.3280075187969925,0.5728274173806609,False,False,False,False
apps_python_4,corrupt_full,MLP19,0.7575187969924813,0.5206766917293233,0.23684210526315796,0.6873449131513647,False,False,False,False
apps_python_4,corrupt_full,MLP16,0.6616541353383458,0.42857142857142855,0.23308270676691728,0.6477272727272727,False,False,False,False
apps_python_4,corrupt_full,L23H6,0.7293233082706767,0.41353383458646614,0.31578947368421056,0.5670103092783505,False,False,False,False
apps_python_4,corrupt_full,L17H8,0.49624060150375937,0.24436090225563908,0.25187969924812026,0.49242424242424243,False,False,False,False
apps_python_4,clean_no_schema,MLP27,-0.0013804041353383458,0.0,-0.0013804041353383458,-0.0,True,False,True,False
apps_python_4,clean_no_schema,L24H6,-0.0012335526315789473,-0.0001468515037593985,-0.0010867011278195488,0.11904761904761904,True,True,True,True
apps_python_4,clean_no_schema,L21H12,0.0037447133458646618,0.0036712875939849624,7.342575187969935e-05,0.9803921568627451,True,True,True,True
apps_python_4,clean_no_schema,L21H1,0.0018796992481203006,0.0011454417293233082,0.0007342575187969924,0.609375,True,True,True,True
apps_python_4,clean_no_schema,MLP19,0.004383517387218045,0.0038621945488721806,0.0005213228383458644,0.8810720268006701,True,True,True,True
apps_python_4,clean_no_schema,MLP16,-0.00975093984962406,-0.005756578947368421,-0.00399436090225564,0.5903614457831324,True,True,True,True
apps_python_4,clean_no_schema,L23H6,0.00390625,0.003010455827067669,0.0008957941729323309,0.7706766917293233,True,True,True,True
apps_python_4,clean_no_schema,L17H8,0.004901168937969925,0.004456943139097744,0.00044422579887218056,0.9093632958801497,True,True,True,True
apps_python_4,clean_schema_mismatch,MLP27,1.1254699248120301,0.0,1.1254699248120301,0.0,True,False,True,False
apps_python_4,clean_schema_mismatch,L24H6,0.9285714285714286,0.4849624060150376,0.443609022556391,0.5222672064777327,False,False,False,False
apps_python_4,clean_schema_mismatch,L21H12,1.1541353383458646,0.7819548872180451,0.3721804511278195,0.6775244299674267,True,False,True,False
apps_python_4,clean_schema_mismatch,L21H1,1.1741071428571428,0.7951127819548872,0.3789943609022556,0.6772063237942766,True,False,True,False
apps_python_4,clean_schema_mismatch,MLP19,0.38721804511278196,0.18796992481203006,0.1992481203007519,0.48543689320388345,False,False,False,False
apps_python_4,clean_schema_mismatch,MLP16,-0.3082706766917293,-0.21804511278195488,-0.09022556390977443,0.7073170731707317,False,False,False,False
apps_python_4,clean_schema_mismatch,L23H6,1.0479323308270676,0.5977443609022557,0.4501879699248119,0.5704035874439463,True,False,True,False
apps_python_4,clean_schema_mismatch,L17H8,0.9360902255639098,0.5338345864661654,0.4022556390977443,0.5702811244979921,False,False,False,False
apps_python_4,clean_no_protocol,MLP27,2.706766917293233,0.0,2.706766917293233,0.0,False,False,False,False
apps_python_4,clean_no_protocol,L24H6,2.593984962406015,1.3834586466165413,1.210526315789474,0.5333333333333333,False,False,False,False
apps_python_4,clean_no_protocol,L21H12,2.8646616541353382,1.6842105263157894,1.1804511278195489,0.5879265091863517,False,False,False,False
apps_python_4,clean_no_protocol,L21H1,3.180451127819549,1.8345864661654134,1.3458646616541354,0.5768321513002364,False,False,False,False
apps_python_4,clean_no_protocol,MLP19,1.0075187969924813,0.7518796992481203,0.255639097744361,0.7462686567164178,False,False,False,False
apps_python_4,clean_no_protocol,MLP16,-0.7819548872180451,-0.21052631578947367,-0.5714285714285714,0.2692307692307692,False,False,False,False
apps_python_4,clean_no_protocol,L23H6,2.0225563909774436,1.1578947368421053,0.8646616541353382,0.5724907063197027,False,False,False,False
apps_python_4,clean_no_protocol,L17H8,0.7218045112781954,0.37593984962406013,0.3458646616541353,0.5208333333333334,False,False,False,False
