sample_id,frame,node,file_rescue_ratio,object_decision_score,object_boundary_flip,tool_top1,no_tool_top1
apps_python_34,write,L2H14,-0.06622516556291391,-0.1539306640625,False,True,False
apps_python_34,write,MLP11,0.11920529801324503,-0.126312255859375,False,True,False
apps_python_34,develop,L2H14,0.0979020979020979,-0.4942626953125,False,False,True
apps_python_34,develop,MLP11,0.2902097902097902,-0.38507080078125,False,False,True
apps_python_35,write,L2H14,-0.18181818181818182,-0.374420166015625,False,False,True
apps_python_35,write,MLP11,-1.3272727272727274,-0.67724609375,False,False,True
apps_python_35,develop,L2H14,-0.44666666666666666,-0.1034393310546875,False,False,True
apps_python_35,develop,MLP11,0.25,-0.04473876953125,False,False,True
codecontests_cpp_35,write,L2H14,0.268,-0.33837890625,False,True,False
codecontests_cpp_35,write,MLP11,-1.112,-0.9248046875,False,False,True
codecontests_cpp_35,develop,L2H14,-0.05952380952380952,-0.3479900360107422,False,False,True
codecontests_cpp_35,develop,MLP11,-0.5952380952380952,-0.4964599609375,False,False,True
codecontests_java_35,write,L2H14,-0.04888888888888889,-0.9204177856445312,False,True,False
codecontests_java_35,write,MLP11,0.3022222222222222,-0.586669921875,False,True,False
codecontests_java_35,develop,L2H14,-0.38571428571428573,-0.093963623046875,False,False,True
codecontests_java_35,develop,MLP11,-1.3285714285714285,-0.11962890625,False,False,True
mbpp_python_35,write,L2H14,-0.4476744186046512,-0.4736328125,False,True,False
mbpp_python_35,write,MLP11,0.2616279069767442,-0.23736572265625,False,True,False
mbpp_python_35,develop,L2H14,0.39690721649484534,-0.043212890625,False,False,True
mbpp_python_35,develop,MLP11,0.25773195876288657,-0.034912109375,False,False,True
apps_python_36,write,L2H14,0.15467625899280577,-0.11083984375,False,True,False
apps_python_36,write,MLP11,-6.482014388489208,-0.4453125,False,False,False
apps_python_36,develop,L2H14,0.14772727272727273,-0.289398193359375,False,True,False
