sample_id,group,n_nodes,promote_suff_ratio,suppress_suff_ratio,promote_tool_top1,suppress_no_tool_top1,promote_nec_drop,suppress_nec_drop,promote_nec_top1_drop,suppress_nec_top1_drop
codecontests_java_7,tool_call_writers,2,0.7328431372549019,0.4921259842519685,False,False,0.00022379557291674068,0.0008900559793307838,0.0,0.0
codecontests_java_7,no_tool_writers,2,0.7303921568627451,0.5728346456692913,False,False,-0.00013702990962005668,-0.00044646976500983815,0.0,0.0
codecontests_java_7,arbitration_integrators,7,0.996304381127451,0.9901574803149606,True,True,0.0005229875153186514,0.005065437376968518,0.0,0.0
apps_python_8,full_functional_circuit,24,0.9999334161931818,0.997571243523316,True,True,0.0,0.0,0.0,0.0
apps_python_8,tool_schema_readers,6,0.9569377990430622,0.8879533678756477,True,True,0.003073368346291794,0.005343264248704682,0.0,0.0
apps_python_8,user_query_readers,1,0.11004784688995216,0.05181347150259067,False,False,5.8406848080228e-07,0.00022263601036265346,0.0,0.0
apps_python_8,suppression_readers,6,0.9560406698564593,0.8458549222797928,True,True,0.0010314649372008544,0.0023073186528497214,0.0,0.0
apps_python_8,tool_call_writers,2,0.5430622009569378,0.06735751295336788,False,False,6.716787529903456e-05,0.004331282383419732,0.0,0.0
apps_python_8,no_tool_writers,2,0.5669856459330144,0.4740932642487047,False,False,0.0018678510017942074,0.0007083873056994427,0.0,0.0
apps_python_8,arbitration_integrators,7,0.958732057416268,0.9533678756476683,True,True,0.00021026465311002607,0.009391191709844593,0.0,0.0
apps_python_9,full_functional_circuit,24,0.9999114845601303,0.9989981379533679,True,True,0.0,0.0,0.0,0.0
apps_python_9,tool_schema_readers,6,0.9614928909952607,0.9190414507772021,True,True,0.0019849442757701175,0.0024995952072539573,0.0,0.0
apps_python_9,user_query_readers,1,-0.33649289099526064,0.08290155440414508,False,False,3.702606635069827e-05,-7.083873056989987e-05,0.0,0.0
apps_python_9,suppression_readers,6,0.889218009478673,0.7331606217616581,True,False,0.0010037535174762802,0.0008905440414508359,0.0,0.0
apps_python_9,tool_call_writers,2,0.3222748815165877,0.13471502590673576,False,False,-4.049726007093746e-06,0.0014876133419688964,0.0,0.0
apps_python_9,no_tool_writers,2,0.533175355450237,0.4844559585492228,False,False,0.0008834188018365108,0.0007387467616580823,0.0,0.0
apps_python_9,arbitration_integrators,7,0.9820793838862559,0.9861560880829016,True,True,0.0006057233042061627,0.004705715673575139,0.0,0.0
codecontests_cpp_9,full_functional_circuit,24,0.9997624577702703,0.9954672759433962,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_9,tool_schema_readers,6,0.9914132882882883,0.9958542158018868,True,True,0.00012756897522525623,-0.002809920400943411,0.0,0.0
codecontests_cpp_9,user_query_readers,1,0.22522522522522523,-0.02358490566037736,False,False,-0.00015506228885131534,1.8425707547176096e-05,0.0,0.0
codecontests_cpp_9,suppression_readers,6,0.956081081081081,0.8290094339622641,True,False,-0.00014241536458337034,-0.002911261792452824,0.0,0.0
codecontests_cpp_9,tool_call_writers,2,0.34234234234234234,-0.17452830188679244,False,False,-0.00015561215512382987,0.00011055424528305657,0.0,0.0
codecontests_cpp_9,no_tool_writers,2,0.44819819819819817,0.19811320754716982,False,False,-5.498662725222925e-05,0.0004053655660377631,0.0,0.0
codecontests_cpp_9,arbitration_integrators,7,0.994017454954955,0.9857753537735849,True,True,-0.00014516469594594295,-0.0018794221698112956,0.0,0.0
codecontests_java_9,full_functional_circuit,24,0.9999360584077381,0.9916923415492958,True,True,0.0,0.0,0.0,0.0
codecontests_java_9,tool_schema_readers,6,0.9538690476190477,0.8389084507042254,True,False,0.0008395448022959773,0.004181338028169002,0.0,0.0
codecontests_java_9,user_query_readers,1,0.1564625850340136,0.02112676056338028,False,False,8.719308035809448e-06,-0.00011003521126762283,0.0,0.0
codecontests_java_9,suppression_readers,6,0.7976190476190477,0.7411971830985915,False,False,0.0002964564732143016,0.013919454225352124,0.0,0.0
codecontests_java_9,tool_call_writers,2,0.7329931972789115,0.5492957746478874,False,False,8.88539009353817e-05,-0.0055292693661972425,0.0,0.0
codecontests_java_9,no_tool_writers,2,0.608843537414966,0.7411971830985915,False,False,0.00038115832270413375,0.014029489436619746,0.0,0.0
codecontests_java_9,arbitration_integrators,7,0.9785289115646258,0.9927926936619719,True,True,0.0013245044111395154,-0.0003301056338028685,0.0,0.0
apps_python_10,full_functional_circuit,24,0.999008296996124,0.9973446278089888,True,True,0.0,0.0,0.0,0.0
apps_python_10,tool_schema_readers,6,0.9801356589147286,0.9146769662921348,True,True,-0.0008393516836240345,-0.002753439913974587,0.0,0.0
apps_python_10,user_query_readers,1,0.05813953488372093,-0.0449438202247191,False,False,-5.2991763565879424e-05,0.0013606039325843033,0.0,0.0
apps_python_10,suppression_readers,6,0.8837209302325582,0.4747191011235955,True,False,-0.0004617853682170603,-2.1945224719099876e-05,0.0,0.0
apps_python_10,tool_call_writers,2,0.8062015503875969,0.33707865168539325,True,False,-0.000741884689922423,-0.00013167134831459926,0.0,0.0
apps_python_10,no_tool_writers,2,0.26744186046511625,0.11797752808988764,False,False,-0.0008147483648255349,-0.0012783093398875955,0.0,0.0
apps_python_10,arbitration_integrators,7,0.9946705426356589,0.9866573033707865,True,True,0.003913820251937983,0.0174464536516854,0.0,0.0
codecontests_cpp_11,full_functional_circuit,24,0.9995004290101156,0.9980649594907407,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_11,tool_schema_readers,6,0.9796784682080925,0.8883101851851852,True,True,0.0012277592124277925,0.00761357060185186,0.0,0.0
