sample_id,family,component,base_variant,rescue_ratio,decision_score,top1_success,boundary_flip
mbpp_python_224,query,MLP27,corrupt_full,0.7808370044052864,-1.01171875,False,False
mbpp_python_224,suppress,L16H4,clean_full,0.05699481865284974,-5.687351226806641,False,False
mbpp_python_224,suppress,MLP17,clean_full,0.5077720207253886,-2.9033203125,False,False
mbpp_python_224,suppress,L23H6,clean_full,0.22279792746113988,-4.681915283203125,False,False
apps_python_225,query,L20H5,corrupt_full,0.1984732824427481,-3.2778472900390625,False,False
apps_python_225,query,L21H1,corrupt_full,0.4847328244274809,-2.0784912109375,False,False
apps_python_225,query,L21H12,corrupt_full,0.4122137404580153,-2.3863525390625,False,False
apps_python_225,query,L24H6,corrupt_full,0.36259541984732824,-2.5943603515625,False,False
apps_python_225,query,MLP27,corrupt_full,0.6221374045801527,-1.4580078125,False,False
apps_python_225,suppress,L16H4,clean_full,0.061611374407582936,-1.5447235107421875,False,False
apps_python_225,suppress,MLP17,clean_full,0.7251184834123223,-0.044921875,True,False
apps_python_225,suppress,L23H6,clean_full,0.4265402843601896,-0.85400390625,False,False
codecontests_cpp_225,query,L20H5,corrupt_full,0.1111111111111111,-2.7477264404296875,False,False
codecontests_cpp_225,query,L21H1,corrupt_full,0.45202020202020204,-1.63232421875,False,False
codecontests_cpp_225,query,L21H12,corrupt_full,0.553030303030303,-1.2666015625,False,False
codecontests_cpp_225,query,L24H6,corrupt_full,0.5757575757575758,-1.1806640625,False,False
codecontests_cpp_225,query,MLP27,corrupt_full,0.8143939393939394,-0.099609375,False,False
codecontests_cpp_225,suppress,L16H4,clean_full,0.23030303030303031,-1.96875,False,False
codecontests_cpp_225,suppress,MLP17,clean_full,0.6272727272727273,-0.7421875,False,False
codecontests_cpp_225,suppress,L23H6,clean_full,0.22424242424242424,-1.98486328125,False,False
codecontests_java_225,query,L20H5,corrupt_full,0.35046728971962615,-4.33447265625,False,False
codecontests_java_225,query,L21H1,corrupt_full,0.24766355140186916,-5.02587890625,False,False
codecontests_java_225,query,L21H12,corrupt_full,0.7184579439252337,-1.720703125,False,False
codecontests_java_225,query,L24H6,corrupt_full,0.616822429906542,-2.47216796875,False,False
codecontests_java_225,query,MLP27,corrupt_full,0.8539719626168224,-0.513671875,False,False
codecontests_java_225,suppress,L16H4,clean_full,0.18543046357615894,-3.837158203125,False,False
codecontests_java_225,suppress,MLP17,clean_full,0.5761589403973509,-1.873046875,False,False
codecontests_java_225,suppress,L23H6,clean_full,0.3079470198675497,-3.24755859375,False,False
codecontests_java_226,query,L20H5,corrupt_full,0.3932291666666667,-3.6219482421875,False,False
codecontests_java_226,query,L21H1,corrupt_full,0.8125,-0.7734375,False,False
codecontests_java_226,query,L21H12,corrupt_full,0.8522135416666666,-0.400390625,False,False
codecontests_java_226,query,L24H6,corrupt_full,0.6966145833333334,-1.662109375,False,False
codecontests_java_226,query,MLP27,corrupt_full,0.9518229166666666,1.0,True,True
codecontests_java_226,suppress,L16H4,clean_full,0.2619047619047619,-3.3775634765625,False,False
codecontests_java_226,suppress,MLP17,clean_full,0.3435374149659864,-2.9901123046875,False,False
codecontests_java_226,suppress,L23H6,clean_full,0.23129251700680273,-3.5224609375,False,False
apps_python_227,query,L20H5,corrupt_full,0.71,-1.634765625,False,False
apps_python_227,query,L21H1,corrupt_full,0.76,-1.2666015625,False,False
apps_python_227,query,L21H12,corrupt_full,0.79,-1.017578125,False,False
apps_python_227,query,L24H6,corrupt_full,0.4725,-3.264892578125,False,False
apps_python_227,query,MLP27,corrupt_full,0.898125,0.125,True,True
apps_python_227,suppress,L16H4,clean_full,0.027932960893854747,-5.437457323074341,False,False
apps_python_227,suppress,MLP17,clean_full,0.3715083798882682,-3.494384765625,False,False
apps_python_227,suppress,L23H6,clean_full,0.3240223463687151,-3.76654052734375,False,False
codecontests_cpp_227,query,L20H5,corrupt_full,-0.03389830508474576,-2.857757568359375,False,False
codecontests_cpp_227,query,L21H1,corrupt_full,0.4124293785310734,-1.580078125,False,False
codecontests_cpp_227,query,L21H12,corrupt_full,0.7570621468926554,-0.376953125,False,False
codecontests_cpp_227,query,L24H6,corrupt_full,0.5084745762711864,-1.27880859375,False,False
codecontests_cpp_227,query,MLP27,corrupt_full,0.8333333333333334,-0.017578125,False,False
codecontests_cpp_227,suppress,L16H4,clean_full,0.15625,-1.679901123046875,False,False
codecontests_cpp_227,suppress,MLP17,clean_full,0.8017578125,0.126953125,True,True
codecontests_cpp_227,suppress,L23H6,clean_full,0.33984375,-1.276123046875,False,False
codecontests_java_227,query,L20H5,corrupt_full,0.2633587786259542,-3.00103759765625,False,False
codecontests_java_227,query,L21H1,corrupt_full,0.48854961832061067,-2.017578125,False,False
codecontests_java_227,query,L21H12,corrupt_full,0.8664122137404581,0.1875,True,True
codecontests_java_227,query,L24H6,corrupt_full,0.700381679389313,-0.951171875,False,False
codecontests_java_227,query,MLP27,corrupt_full,0.9093511450381679,0.64453125,True,True
codecontests_java_227,suppress,L16H4,clean_full,0.13836477987421383,-4.279022216796875,False,False
codecontests_java_227,suppress,MLP17,clean_full,0.48742138364779874,-2.49267578125,False,False
codecontests_java_227,suppress,L23H6,clean_full,0.23270440251572327,-3.805816650390625,False,False
codecontests_cpp_228,query,L20H5,corrupt_full,0.2625,-2.75274658203125,False,False
codecontests_cpp_228,query,L21H1,corrupt_full,0.5166666666666667,-1.7490234375,False,False
codecontests_cpp_228,query,L21H12,corrupt_full,0.6645833333333333,-1.109375,False,False
codecontests_cpp_228,query,L24H6,corrupt_full,0.5,-1.813232421875,False,False
codecontests_cpp_228,query,MLP27,corrupt_full,0.834375,-0.228515625,False,False
codecontests_cpp_228,suppress,L16H4,clean_full,-0.1037037037037037,-2.324920654296875,False,False
codecontests_cpp_228,suppress,MLP17,clean_full,0.6462962962962963,-0.478515625,False,False
codecontests_cpp_228,suppress,L23H6,clean_full,0.3592592592592593,-1.29638671875,False,False
codecontests_java_228,query,L20H5,corrupt_full,0.4381188118811881,-3.522705078125,False,False
codecontests_java_228,query,L21H1,corrupt_full,0.400990099009901,-3.7652587890625,False,False
codecontests_java_228,query,L21H12,corrupt_full,0.7698019801980198,-1.228515625,False,False
codecontests_java_228,query,L24H6,corrupt_full,0.594059405940594,-2.48583984375,False,False
codecontests_java_228,query,MLP27,corrupt_full,0.8106435643564357,-0.880859375,False,False
codecontests_java_228,suppress,L16H4,clean_full,0.27235772357723576,-2.7696533203125,False,False
codecontests_java_228,suppress,MLP17,clean_full,0.4105691056910569,-2.2109375,False,False
codecontests_java_228,suppress,L23H6,clean_full,0.2682926829268293,-2.7957763671875,False,False
apps_python_229,query,L20H5,corrupt_full,0.2602739726027397,-1.67401123046875,False,False
apps_python_229,query,L21H1,corrupt_full,0.6044520547945206,-0.77783203125,False,False
apps_python_229,query,L21H12,corrupt_full,0.5,-1.06787109375,False,False
apps_python_229,query,L24H6,corrupt_full,0.5,-1.06884765625,False,False
apps_python_229,query,MLP27,corrupt_full,0.8561643835616438,0.125,False,True
apps_python_229,suppress,L16H4,clean_full,0.06310679611650485,-1.50677490234375,False,False
apps_python_229,suppress,MLP17,clean_full,0.4393203883495146,-0.822265625,False,False
apps_python_229,suppress,L23H6,clean_full,0.33980582524271846,-1.020751953125,False,False
codecontests_cpp_229,query,L20H5,corrupt_full,0.38095238095238093,-2.818359375,False,False
codecontests_cpp_229,query,L21H1,corrupt_full,0.5935374149659864,-1.77197265625,False,False
codecontests_cpp_229,query,L21H12,corrupt_full,0.47959183673469385,-2.34521484375,False,False
codecontests_cpp_229,query,L24H6,corrupt_full,0.47278911564625853,-2.373779296875,False,False
codecontests_cpp_229,query,MLP27,corrupt_full,0.7210884353741497,-1.07421875,False,False
codecontests_cpp_229,suppress,L16H4,clean_full,0.08571428571428572,-2.4969940185546875,False,False
codecontests_cpp_229,suppress,MLP17,clean_full,0.4,-1.57275390625,False,False
codecontests_cpp_229,suppress,L23H6,clean_full,0.28,-1.9415283203125,False,False
codecontests_java_229,query,L20H5,corrupt_full,0.34226190476190477,-6.8948974609375,False,False
codecontests_java_229,query,L21H1,corrupt_full,0.6190476190476191,-3.957763671875,False,False
codecontests_java_229,query,L21H12,corrupt_full,0.8683035714285714,-1.044921875,False,False
codecontests_java_229,query,L24H6,corrupt_full,0.6934523809523809,-3.10986328125,False,False
codecontests_java_229,query,MLP27,corrupt_full,0.8921130952380952,-0.62109375,False,False
codecontests_java_229,suppress,L16H4,clean_full,0.1452513966480447,-4.7784576416015625,False,False
codecontests_java_229,suppress,MLP17,clean_full,0.26256983240223464,-4.1165771484375,False,False
codecontests_java_229,suppress,L23H6,clean_full,0.18994413407821228,-4.5272216796875,False,False
apps_python_230,query,L20H5,corrupt_full,0.2972972972972973,-2.0123291015625,False,False
apps_python_230,query,L21H1,corrupt_full,0.5,-1.3671875,False,False
apps_python_230,query,L21H12,corrupt_full,0.5621621621621622,-1.15478515625,False,False
apps_python_230,query,L24H6,corrupt_full,0.5,-1.3671875,False,False
apps_python_230,query,MLP27,corrupt_full,0.7594594594594595,-0.3828125,False,False
apps_python_230,suppress,L16H4,clean_full,0.15328467153284672,-1.806427001953125,False,False
apps_python_230,suppress,MLP17,clean_full,0.7645985401459854,-0.07421875,True,False
apps_python_230,suppress,L23H6,clean_full,0.3357664233576642,-1.3798828125,False,False
codecontests_java_230,query,L20H5,corrupt_full,0.2916666666666667,-1.8319091796875,False,False
codecontests_java_230,query,L21H1,corrupt_full,0.2916666666666667,-1.8328857421875,False,False
codecontests_java_230,query,L21H12,corrupt_full,0.7663690476190477,-0.220703125,False,False
codecontests_java_230,query,L24H6,corrupt_full,0.6785714285714286,-0.583984375,False,False
codecontests_java_230,query,MLP27,corrupt_full,0.9315476190476191,0.828125,True,True
codecontests_java_230,suppress,L16H4,clean_full,0.23809523809523808,-1.981689453125,False,False
codecontests_java_230,suppress,MLP17,clean_full,0.5654761904761905,-0.96875,False,False
codecontests_java_230,suppress,L23H6,clean_full,0.3333333333333333,-1.71435546875,False,False
mbpp_python_230,query,L20H5,corrupt_full,0.545751633986928,-2.0810546875,False,False
mbpp_python_230,query,L21H1,corrupt_full,0.7581699346405228,-0.849609375,False,False
mbpp_python_230,query,L21H12,corrupt_full,0.6797385620915033,-1.34375,False,False
mbpp_python_230,query,L24H6,corrupt_full,0.5261437908496732,-2.1923828125,False,False
mbpp_python_230,query,MLP27,corrupt_full,0.7859477124183006,-0.57421875,False,False
mbpp_python_230,suppress,L16H4,clean_full,0.0,-3.95304536819458,False,False
mbpp_python_230,suppress,MLP17,clean_full,0.2490118577075099,-2.95550537109375,False,False
mbpp_python_230,suppress,L23H6,clean_full,0.21739130434782608,-3.0841064453125,False,False
apps_python_231,query,L20H5,corrupt_full,0.3013698630136986,-2.37652587890625,False,False
apps_python_231,query,L21H1,corrupt_full,0.5844748858447488,-1.3349609375,False,False
apps_python_231,query,L21H12,corrupt_full,0.6621004566210046,-1.0205078125,False,False
apps_python_231,query,L24H6,corrupt_full,0.4178082191780822,-1.96044921875,False,False
apps_python_231,query,MLP27,corrupt_full,0.5,-1.64794921875,False,False
apps_python_231,suppress,L16H4,clean_full,0.11440677966101695,-1.6297149658203125,False,False
apps_python_231,suppress,MLP17,clean_full,0.6779661016949152,-0.275390625,True,False
apps_python_231,suppress,L23H6,clean_full,0.4152542372881356,-1.0,False,False
codecontests_java_231,query,L20H5,corrupt_full,0.2792207792207792,-3.4586181640625,False,False
codecontests_java_231,query,L21H1,corrupt_full,0.21103896103896103,-3.790313720703125,False,False
codecontests_java_231,query,L21H12,corrupt_full,0.7597402597402597,-0.9189453125,False,False
codecontests_java_231,query,L24H6,corrupt_full,0.6590909090909091,-1.5009765625,False,False
codecontests_java_231,query,MLP27,corrupt_full,0.8400974025974026,-0.36328125,False,False
codecontests_java_231,suppress,L16H4,clean_full,0.16666666666666666,-2.17657470703125,False,False
codecontests_java_231,suppress,MLP17,clean_full,0.6041666666666666,-0.8193359375,False,False
codecontests_java_231,suppress,L23H6,clean_full,0.36904761904761907,-1.5986328125,False,False
apps_python_232,query,L20H5,corrupt_full,0.6004016064257028,-1.3681640625,False,False
apps_python_232,query,L21H1,corrupt_full,0.6365461847389559,-1.2216796875,False,False
apps_python_232,query,L21H12,corrupt_full,0.7068273092369478,-0.853515625,False,False
apps_python_232,query,L24H6,corrupt_full,0.4578313253012048,-2.04052734375,False,False
apps_python_232,query,MLP27,corrupt_full,0.876004016064257,0.419921875,True,True
apps_python_232,suppress,L16H4,clean_full,0.034482758620689655,-4.374959945678711,False,False
apps_python_232,suppress,MLP17,clean_full,0.3758620689655172,-2.796630859375,False,False
apps_python_232,suppress,L23H6,clean_full,0.2620689655172414,-3.33282470703125,False,False
apps_python_233,query,L20H5,corrupt_full,0.6384615384615384,-1.2822265625,False,False
apps_python_233,query,L21H1,corrupt_full,0.5673076923076923,-1.64013671875,False,False
apps_python_233,query,L21H12,corrupt_full,0.5923076923076923,-1.5185546875,False,False
apps_python_233,query,L24H6,corrupt_full,0.3269230769230769,-2.70849609375,False,False
apps_python_233,query,MLP27,corrupt_full,0.5903846153846154,-1.498046875,False,False
apps_python_233,suppress,L16H4,clean_full,0.1455223880597015,-3.5745086669921875,False,False
apps_python_233,suppress,MLP17,clean_full,0.44029850746268656,-2.290771484375,False,False
apps_python_233,suppress,L23H6,clean_full,0.25,-3.12860107421875,False,False
codecontests_java_233,query,L20H5,corrupt_full,0.12650602409638553,-9.059478759765625,False,False
codecontests_java_233,query,L21H1,corrupt_full,0.24397590361445784,-7.8417510986328125,False,False
codecontests_java_233,query,L21H12,corrupt_full,0.713855421686747,-2.923095703125,False,False
codecontests_java_233,query,L24H6,corrupt_full,0.6174698795180723,-3.92041015625,False,False
codecontests_java_233,query,MLP27,corrupt_full,0.7123493975903614,-2.93359375,False,False
codecontests_java_233,suppress,L16H4,clean_full,0.3527777777777778,-1.74853515625,False,False
codecontests_java_233,suppress,MLP17,clean_full,0.8847222222222222,0.78515625,True,True
codecontests_java_233,suppress,L23H6,clean_full,0.36666666666666664,-1.72607421875,False,False
mbpp_python_233,query,L20H5,corrupt_full,0.23841059602649006,-3.58251953125,False,False
mbpp_python_233,query,L21H1,corrupt_full,0.4768211920529801,-2.432861328125,False,False
mbpp_python_233,query,L21H12,corrupt_full,0.38741721854304634,-2.8719482421875,False,False
mbpp_python_233,query,L24H6,corrupt_full,0.31788079470198677,-3.207275390625,False,False
mbpp_python_233,query,MLP27,corrupt_full,0.6539735099337748,-1.484375,False,False
mbpp_python_233,suppress,L16H4,clean_full,0.27631578947368424,-1.688720703125,False,False
mbpp_python_233,suppress,MLP17,clean_full,0.6776315789473685,-0.435546875,False,False
mbpp_python_233,suppress,L23H6,clean_full,0.4342105263157895,-1.24853515625,False,False
apps_python_234,query,L20H5,corrupt_full,0.40718562874251496,-1.5308837890625,False,False
apps_python_234,query,L21H1,corrupt_full,0.592814371257485,-1.00634765625,False,False
