sample_id,family,edge,source_ratio,blocked_ratio,mediated_ratio
codecontests_cpp_174,tool,L20H5->L21H1,0.2995169082125604,0.24154589371980675,0.05797101449275363
codecontests_cpp_174,tool,L20H5->L21H12,0.2995169082125604,0.23671497584541062,0.06280193236714976
codecontests_cpp_174,tool,L21H1->L24H6,0.43719806763285024,0.28502415458937197,0.15217391304347827
codecontests_cpp_174,tool,L21H1->MLP27,0.43719806763285024,0.20772946859903382,0.22946859903381642
codecontests_cpp_174,tool,L21H12->L24H6,0.751207729468599,0.5966183574879227,0.15458937198067635
codecontests_cpp_174,tool,L21H12->MLP27,0.751207729468599,0.38164251207729466,0.3695652173913044
codecontests_cpp_174,tool,L24H6->MLP27,0.5555555555555556,0.28502415458937197,0.2705314009661836
codecontests_cpp_174,no_tool,L16H4->MLP17,0.30124223602484473,0.21428571428571427,0.08695652173913046
codecontests_cpp_174,no_tool,MLP17->L23H6,0.40683229813664595,0.34782608695652173,0.059006211180124224
codecontests_cpp_174,no_tool,MLP17->L20H5,0.40683229813664595,0.2950310559006211,0.11180124223602483
codecontests_cpp_174,no_tool,MLP17->L21H1,0.40683229813664595,0.37267080745341613,0.03416149068322982
codecontests_cpp_174,no_tool,MLP17->L21H12,0.40683229813664595,0.32608695652173914,0.08074534161490682
codecontests_cpp_174,no_tool,MLP17->L24H6,0.40683229813664595,0.33540372670807456,0.0714285714285714
codecontests_java_174,tool,L20H5->L21H1,0.44527363184079605,0.4079601990049751,0.03731343283582095
codecontests_java_174,tool,L20H5->L21H12,0.44527363184079605,0.23880597014925373,0.20646766169154232
codecontests_java_174,tool,L21H1->L24H6,0.43781094527363185,0.24378109452736318,0.19402985074626866
codecontests_java_174,tool,L21H1->MLP27,0.43781094527363185,0.21890547263681592,0.21890547263681592
codecontests_java_174,tool,L21H12->L24H6,0.9409203980099502,0.763681592039801,0.17723880597014918
codecontests_java_174,tool,L21H12->MLP27,0.9409203980099502,0.572139303482587,0.3687810945273632
codecontests_java_174,tool,L24H6->MLP27,0.6318407960199005,0.2835820895522388,0.3482587064676617
codecontests_java_174,no_tool,L16H4->MLP17,0.22377622377622378,0.1048951048951049,0.11888111888111888
codecontests_java_174,no_tool,MLP17->L23H6,0.3881118881118881,0.32167832167832167,0.06643356643356646
codecontests_java_174,no_tool,MLP17->L20H5,0.3881118881118881,0.36713286713286714,0.02097902097902099
codecontests_java_174,no_tool,MLP17->L21H1,0.3881118881118881,0.33916083916083917,0.04895104895104896
codecontests_java_174,no_tool,MLP17->L21H12,0.3881118881118881,0.3006993006993007,0.08741258741258745
codecontests_java_174,no_tool,MLP17->L24H6,0.3881118881118881,0.38461538461538464,0.003496503496503489
apps_python_175,tool,L20H5->L21H1,0.31443298969072164,0.24742268041237114,0.0670103092783505
apps_python_175,tool,L20H5->L21H12,0.31443298969072164,0.18041237113402062,0.13402061855670103
apps_python_175,tool,L21H1->L24H6,0.7048969072164949,0.5051546391752577,0.19974226804123718
apps_python_175,tool,L21H1->MLP27,0.7048969072164949,0.3479381443298969,0.356958762886598
apps_python_175,tool,L21H12->L24H6,0.6778350515463918,0.5335051546391752,0.14432989690721654
apps_python_175,tool,L21H12->MLP27,0.6778350515463918,0.3788659793814433,0.2989690721649485
apps_python_175,tool,L24H6->MLP27,0.47164948453608246,0.24742268041237114,0.22422680412371132
apps_python_175,no_tool,L16H4->MLP17,0.21074380165289255,0.1115702479338843,0.09917355371900825
apps_python_175,no_tool,MLP17->L23H6,0.40082644628099173,0.359504132231405,0.04132231404958675
apps_python_175,no_tool,MLP17->L20H5,0.40082644628099173,0.48760330578512395,-0.08677685950413222
apps_python_175,no_tool,MLP17->L21H1,0.40082644628099173,0.359504132231405,0.04132231404958675
apps_python_175,no_tool,MLP17->L21H12,0.40082644628099173,0.359504132231405,0.04132231404958675
apps_python_175,no_tool,MLP17->L24H6,0.40082644628099173,0.4462809917355372,-0.04545454545454547
codecontests_cpp_175,tool,L20H5->L21H1,0.6192052980132451,0.5165562913907285,0.10264900662251664
codecontests_cpp_175,tool,L20H5->L21H12,0.6192052980132451,0.48013245033112584,0.13907284768211925
codecontests_cpp_175,tool,L21H1->L24H6,0.875,0.7615894039735099,0.11341059602649006
codecontests_cpp_175,tool,L21H1->MLP27,0.875,0.5629139072847682,0.3120860927152318
codecontests_cpp_175,tool,L21H12->L24H6,0.8766556291390728,0.7400662251655629,0.13658940397350994
codecontests_cpp_175,tool,L21H12->MLP27,0.8766556291390728,0.5264900662251656,0.3501655629139072
codecontests_cpp_175,tool,L24H6->MLP27,0.5844370860927153,0.31125827814569534,0.27317880794701993
codecontests_cpp_175,no_tool,L16H4->MLP17,0.11940298507462686,0.1044776119402985,0.01492537313432836
codecontests_cpp_175,no_tool,MLP17->L23H6,0.35447761194029853,0.31343283582089554,0.04104477611940299
codecontests_cpp_175,no_tool,MLP17->L20H5,0.35447761194029853,0.3843283582089552,-0.02985074626865669
codecontests_cpp_175,no_tool,MLP17->L21H1,0.35447761194029853,0.30597014925373134,0.04850746268656719
codecontests_cpp_175,no_tool,MLP17->L21H12,0.35447761194029853,0.3619402985074627,-0.007462686567164145
codecontests_cpp_175,no_tool,MLP17->L24H6,0.35447761194029853,0.3358208955223881,0.018656716417910446
codecontests_java_175,tool,L20H5->L21H1,0.41081081081081083,0.3675675675675676,0.043243243243243246
codecontests_java_175,tool,L20H5->L21H12,0.41081081081081083,0.2594594594594595,0.15135135135135136
codecontests_java_175,tool,L21H1->L24H6,0.6513513513513514,0.37027027027027026,0.2810810810810811
codecontests_java_175,tool,L21H1->MLP27,0.6513513513513514,0.327027027027027,0.32432432432432434
codecontests_java_175,tool,L21H12->L24H6,0.9121621621621622,0.7391891891891892,0.17297297297297298
codecontests_java_175,tool,L21H12->MLP27,0.9121621621621622,0.572972972972973,0.33918918918918917
codecontests_java_175,tool,L24H6->MLP27,0.6662162162162162,0.34054054054054056,0.3256756756756756
codecontests_java_175,no_tool,L16H4->MLP17,0.21768707482993196,0.1564625850340136,0.06122448979591835
codecontests_java_175,no_tool,MLP17->L23H6,0.2925170068027211,0.25170068027210885,0.040816326530612235
codecontests_java_175,no_tool,MLP17->L20H5,0.2925170068027211,0.272108843537415,0.02040816326530609
codecontests_java_175,no_tool,MLP17->L21H1,0.2925170068027211,0.24829931972789115,0.044217687074829926
codecontests_java_175,no_tool,MLP17->L21H12,0.2925170068027211,0.24489795918367346,0.047619047619047616
codecontests_java_175,no_tool,MLP17->L24H6,0.2925170068027211,0.24829931972789115,0.044217687074829926
mbpp_python_175,tool,L20H5->L21H1,0.19911504424778761,0.07964601769911504,0.11946902654867257
mbpp_python_175,tool,L20H5->L21H12,0.19911504424778761,0.13716814159292035,0.06194690265486727
mbpp_python_175,tool,L21H1->L24H6,0.45132743362831856,0.29646017699115046,0.1548672566371681
mbpp_python_175,tool,L21H1->MLP27,0.45132743362831856,0.20353982300884957,0.247787610619469
mbpp_python_175,tool,L21H12->L24H6,0.4646017699115044,0.30973451327433627,0.15486725663716816
mbpp_python_175,tool,L21H12->MLP27,0.4646017699115044,0.2168141592920354,0.24778761061946902
mbpp_python_175,tool,L24H6->MLP27,0.4911504424778761,0.2079646017699115,0.2831858407079646
mbpp_python_175,no_tool,L16H4->MLP17,0.04568527918781726,-0.025380710659898477,0.07106598984771573
mbpp_python_175,no_tool,MLP17->L23H6,0.5862944162436549,0.5076142131979695,0.07868020304568535
mbpp_python_175,no_tool,MLP17->L20H5,0.5862944162436549,0.4543147208121827,0.13197969543147214
mbpp_python_175,no_tool,MLP17->L21H1,0.5862944162436549,0.5456852791878173,0.040609137055837574
mbpp_python_175,no_tool,MLP17->L21H12,0.5862944162436549,0.5456852791878173,0.040609137055837574
mbpp_python_175,no_tool,MLP17->L24H6,0.5862944162436549,0.5456852791878173,0.040609137055837574
apps_python_176,tool,L20H5->L21H1,0.0,0.0,0.0
apps_python_176,tool,L20H5->L21H12,0.0,-0.04932735426008968,0.04932735426008968
apps_python_176,tool,L21H1->L24H6,0.34977578475336324,0.24663677130044842,0.10313901345291482
apps_python_176,tool,L21H1->MLP27,0.34977578475336324,0.15246636771300448,0.19730941704035876
apps_python_176,tool,L21H12->L24H6,0.4798206278026906,0.33183856502242154,0.14798206278026904
apps_python_176,tool,L21H12->MLP27,0.4798206278026906,0.22869955156950672,0.25112107623318386
apps_python_176,tool,L24H6->MLP27,0.4977578475336323,0.22869955156950672,0.26905829596412556
apps_python_176,no_tool,L16H4->MLP17,0.20121951219512196,0.13414634146341464,0.06707317073170732
apps_python_176,no_tool,MLP17->L23H6,0.8795731707317073,0.8376524390243902,0.04192073170731703
apps_python_176,no_tool,MLP17->L20H5,0.8795731707317073,0.8254573170731707,0.05411585365853655
apps_python_176,no_tool,MLP17->L21H1,0.8795731707317073,0.805640243902439,0.07393292682926822
apps_python_176,no_tool,MLP17->L21H12,0.8795731707317073,0.801829268292683,0.07774390243902429
apps_python_176,no_tool,MLP17->L24H6,0.8795731707317073,0.8109756097560976,0.06859756097560965
codecontests_java_176,tool,L20H5->L21H1,0.3007518796992481,0.19924812030075187,0.10150375939849623
codecontests_java_176,tool,L20H5->L21H12,0.3007518796992481,0.16917293233082706,0.13157894736842105
codecontests_java_176,tool,L21H1->L24H6,0.37969924812030076,0.17669172932330826,0.2030075187969925
codecontests_java_176,tool,L21H1->MLP27,0.37969924812030076,0.19172932330827067,0.1879699248120301
codecontests_java_176,tool,L21H12->L24H6,0.599624060150376,0.3533834586466165,0.24624060150375943
codecontests_java_176,tool,L21H12->MLP27,0.599624060150376,0.3082706766917293,0.29135338345864664
codecontests_java_176,tool,L24H6->MLP27,0.6541353383458647,0.32706766917293234,0.32706766917293234
codecontests_java_176,no_tool,L16H4->MLP17,0.13168724279835392,0.1728395061728395,-0.041152263374485576
codecontests_java_176,no_tool,MLP17->L23H6,0.3292181069958848,0.27983539094650206,0.04938271604938271
codecontests_java_176,no_tool,MLP17->L20H5,0.3292181069958848,0.3292181069958848,0.0
codecontests_java_176,no_tool,MLP17->L21H1,0.3292181069958848,0.3045267489711934,0.024691358024691357
codecontests_java_176,no_tool,MLP17->L21H12,0.3292181069958848,0.2674897119341564,0.06172839506172839
codecontests_java_176,no_tool,MLP17->L24H6,0.3292181069958848,0.2674897119341564,0.06172839506172839
codecontests_cpp_177,tool,L20H5->L21H1,0.4883720930232558,0.4418604651162791,0.046511627906976716
codecontests_cpp_177,tool,L20H5->L21H12,0.4883720930232558,0.3178294573643411,0.1705426356589147
codecontests_cpp_177,tool,L21H1->L24H6,0.6666666666666666,0.5271317829457365,0.13953488372093015
codecontests_cpp_177,tool,L21H1->MLP27,0.6666666666666666,0.35658914728682173,0.3100775193798449
codecontests_cpp_177,tool,L21H12->L24H6,0.8226744186046512,0.7248062015503876,0.09786821705426363
codecontests_cpp_177,tool,L21H12->MLP27,0.8226744186046512,0.5310077519379846,0.29166666666666663
codecontests_cpp_177,tool,L24H6->MLP27,0.5174418604651163,0.2054263565891473,0.312015503875969
codecontests_cpp_177,no_tool,L16H4->MLP17,0.3349282296650718,0.22966507177033493,0.10526315789473686
codecontests_cpp_177,no_tool,MLP17->L23H6,0.44258373205741625,0.32057416267942584,0.1220095693779904
codecontests_cpp_177,no_tool,MLP17->L20H5,0.44258373205741625,0.37320574162679426,0.06937799043062198
codecontests_cpp_177,no_tool,MLP17->L21H1,0.44258373205741625,0.37799043062200954,0.0645933014354067
codecontests_cpp_177,no_tool,MLP17->L21H12,0.44258373205741625,0.37320574162679426,0.06937799043062198
codecontests_cpp_177,no_tool,MLP17->L24H6,0.44258373205741625,0.37320574162679426,0.06937799043062198
codecontests_java_177,tool,L20H5->L21H1,0.1437908496732026,0.17320261437908496,-0.02941176470588236
codecontests_java_177,tool,L20H5->L21H12,0.1437908496732026,0.0784313725490196,0.065359477124183
codecontests_java_177,tool,L21H1->L24H6,0.2875816993464052,0.18627450980392157,0.10130718954248363
codecontests_java_177,tool,L21H1->MLP27,0.2875816993464052,0.13071895424836602,0.15686274509803919
codecontests_java_177,tool,L21H12->L24H6,0.8137254901960784,0.5784313725490197,0.23529411764705876
codecontests_java_177,tool,L21H12->MLP27,0.8137254901960784,0.43137254901960786,0.38235294117647056
codecontests_java_177,tool,L24H6->MLP27,0.5620915032679739,0.2549019607843137,0.30718954248366015
codecontests_java_177,no_tool,L16H4->MLP17,0.18048780487804877,0.12682926829268293,0.053658536585365846
codecontests_java_177,no_tool,MLP17->L23H6,0.4658536585365854,0.3926829268292683,0.07317073170731708
codecontests_java_177,no_tool,MLP17->L20H5,0.4658536585365854,0.44634146341463415,0.019512195121951237
codecontests_java_177,no_tool,MLP17->L21H1,0.4658536585365854,0.4219512195121951,0.04390243902439028
codecontests_java_177,no_tool,MLP17->L21H12,0.4658536585365854,0.3463414634146341,0.11951219512195127
codecontests_java_177,no_tool,MLP17->L24H6,0.4658536585365854,0.3975609756097561,0.06829268292682927
mbpp_python_177,tool,L20H5->L21H1,0.031007751937984496,0.05426356589147287,-0.023255813953488372
mbpp_python_177,tool,L20H5->L21H12,0.031007751937984496,0.08527131782945736,-0.05426356589147287
mbpp_python_177,tool,L21H1->L24H6,0.39147286821705424,0.2868217054263566,0.10465116279069764
mbpp_python_177,tool,L21H1->MLP27,0.39147286821705424,0.22868217054263565,0.1627906976744186
mbpp_python_177,tool,L21H12->L24H6,0.5329457364341085,0.375968992248062,0.15697674418604646
mbpp_python_177,tool,L21H12->MLP27,0.5329457364341085,0.26356589147286824,0.26937984496124023
mbpp_python_177,tool,L24H6->MLP27,0.5,0.2558139534883721,0.2441860465116279
mbpp_python_177,no_tool,L16H4->MLP17,0.14450867052023122,0.09248554913294797,0.05202312138728325
mbpp_python_177,no_tool,MLP17->L23H6,0.7369942196531792,0.6315028901734104,0.1054913294797688
mbpp_python_177,no_tool,MLP17->L20H5,0.7369942196531792,0.6575144508670521,0.07947976878612717
mbpp_python_177,no_tool,MLP17->L21H1,0.7369942196531792,0.6315028901734104,0.1054913294797688
mbpp_python_177,no_tool,MLP17->L21H12,0.7369942196531792,0.6040462427745664,0.13294797687861282
mbpp_python_177,no_tool,MLP17->L24H6,0.7369942196531792,0.6575144508670521,0.07947976878612717
apps_python_178,tool,L20H5->L21H1,0.26976744186046514,0.20465116279069767,0.06511627906976747
apps_python_178,tool,L20H5->L21H12,0.26976744186046514,0.20465116279069767,0.06511627906976747
apps_python_178,tool,L21H1->L24H6,0.5255813953488372,0.3953488372093023,0.13023255813953488
apps_python_178,tool,L21H1->MLP27,0.5255813953488372,0.30697674418604654,0.21860465116279065
apps_python_178,tool,L21H12->L24H6,0.49534883720930234,0.34418604651162793,0.1511627906976744
apps_python_178,tool,L21H12->MLP27,0.49534883720930234,0.2744186046511628,0.22093023255813954
apps_python_178,tool,L24H6->MLP27,0.49534883720930234,0.24186046511627907,0.2534883720930233
apps_python_178,no_tool,L16H4->MLP17,0.15789473684210525,0.11578947368421053,0.04210526315789473
apps_python_178,no_tool,MLP17->L23H6,0.7144736842105263,0.6368421052631579,0.07763157894736838
apps_python_178,no_tool,MLP17->L20H5,0.7144736842105263,0.6368421052631579,0.07763157894736838
apps_python_178,no_tool,MLP17->L21H1,0.7144736842105263,0.6368421052631579,0.07763157894736838
apps_python_178,no_tool,MLP17->L21H12,0.7144736842105263,0.6907894736842105,0.023684210526315752
apps_python_178,no_tool,MLP17->L24H6,0.7144736842105263,0.6907894736842105,0.023684210526315752
codecontests_cpp_178,tool,L20H5->L21H1,0.48188405797101447,0.4057971014492754,0.07608695652173908
codecontests_cpp_178,tool,L20H5->L21H12,0.48188405797101447,0.322463768115942,0.15942028985507245
codecontests_cpp_178,tool,L21H1->L24H6,0.7065217391304348,0.5144927536231884,0.19202898550724645
codecontests_cpp_178,tool,L21H1->MLP27,0.7065217391304348,0.34057971014492755,0.36594202898550726
codecontests_cpp_178,tool,L21H12->L24H6,0.7210144927536232,0.5217391304347826,0.19927536231884058
codecontests_cpp_178,tool,L21H12->MLP27,0.7210144927536232,0.34057971014492755,0.3804347826086956
codecontests_cpp_178,tool,L24H6->MLP27,0.5489130434782609,0.2246376811594203,0.3242753623188406
codecontests_cpp_178,no_tool,L16H4->MLP17,0.16143497757847533,0.08968609865470852,0.07174887892376682
codecontests_cpp_178,no_tool,MLP17->L23H6,0.2600896860986547,0.23318385650224216,0.026905829596412523
codecontests_cpp_178,no_tool,MLP17->L20H5,0.2600896860986547,0.22869955156950672,0.03139013452914796
codecontests_cpp_178,no_tool,MLP17->L21H1,0.2600896860986547,0.22869955156950672,0.03139013452914796
codecontests_cpp_178,no_tool,MLP17->L21H12,0.2600896860986547,0.2600896860986547,0.0
codecontests_cpp_178,no_tool,MLP17->L24H6,0.2600896860986547,0.22869955156950672,0.03139013452914796
codecontests_java_178,tool,L20H5->L21H1,0.27300613496932513,0.25153374233128833,0.021472392638036797
codecontests_java_178,tool,L20H5->L21H12,0.27300613496932513,0.15950920245398773,0.1134969325153374
codecontests_java_178,tool,L21H1->L24H6,0.3987730061349693,0.1901840490797546,0.20858895705521469
codecontests_java_178,tool,L21H1->MLP27,0.3987730061349693,0.1901840490797546,0.20858895705521469
codecontests_java_178,tool,L21H12->L24H6,0.6932515337423313,0.4325153374233129,0.2607361963190184
codecontests_java_178,tool,L21H12->MLP27,0.6932515337423313,0.37116564417177916,0.3220858895705521
codecontests_java_178,tool,L24H6->MLP27,0.558282208588957,0.29754601226993865,0.2607361963190184
codecontests_java_178,no_tool,L16H4->MLP17,0.3178294573643411,0.2868217054263566,0.031007751937984496
codecontests_java_178,no_tool,MLP17->L23H6,0.7403100775193798,0.6395348837209303,0.10077519379844957
codecontests_java_178,no_tool,MLP17->L20H5,0.7403100775193798,0.6802325581395349,0.06007751937984496
codecontests_java_178,no_tool,MLP17->L21H1,0.7403100775193798,0.6802325581395349,0.06007751937984496
codecontests_java_178,no_tool,MLP17->L21H12,0.7403100775193798,0.6104651162790697,0.1298449612403101
codecontests_java_178,no_tool,MLP17->L24H6,0.7403100775193798,0.6356589147286822,0.10465116279069764
apps_python_179,tool,L20H5->L21H1,0.5546558704453441,0.4777327935222672,0.07692307692307693
apps_python_179,tool,L20H5->L21H12,0.5546558704453441,0.4777327935222672,0.07692307692307693
apps_python_179,tool,L21H1->L24H6,0.7307692307692307,0.5303643724696356,0.2004048582995951
apps_python_179,tool,L21H1->MLP27,0.7307692307692307,0.3724696356275304,0.35829959514170034
apps_python_179,tool,L21H12->L24H6,0.770242914979757,0.5303643724696356,0.23987854251012142
apps_python_179,tool,L21H12->MLP27,0.770242914979757,0.4251012145748988,0.34514170040485825
apps_python_179,tool,L24H6->MLP27,0.5364372469635628,0.22267206477732793,0.31376518218623484
apps_python_179,no_tool,L16H4->MLP17,0.03508771929824561,0.07017543859649122,-0.03508771929824561
apps_python_179,no_tool,MLP17->L23H6,0.581140350877193,0.5285087719298246,0.05263157894736836
apps_python_179,no_tool,MLP17->L20H5,0.581140350877193,0.5285087719298246,0.05263157894736836
apps_python_179,no_tool,MLP17->L21H1,0.581140350877193,0.5285087719298246,0.05263157894736836
apps_python_179,no_tool,MLP17->L21H12,0.581140350877193,0.581140350877193,0.0
apps_python_179,no_tool,MLP17->L24H6,0.581140350877193,0.5263157894736842,0.054824561403508776
codecontests_java_179,tool,L20H5->L21H1,0.4342105263157895,0.35526315789473684,0.07894736842105265
codecontests_java_179,tool,L20H5->L21H12,0.4342105263157895,0.2324561403508772,0.2017543859649123
codecontests_java_179,tool,L21H1->L24H6,0.46710526315789475,0.2675438596491228,0.19956140350877194
codecontests_java_179,tool,L21H1->MLP27,0.46710526315789475,0.2149122807017544,0.25219298245614036
codecontests_java_179,tool,L21H12->L24H6,0.9078947368421053,0.6754385964912281,0.23245614035087725
codecontests_java_179,tool,L21H12->MLP27,0.9078947368421053,0.5263157894736842,0.38157894736842113
codecontests_java_179,tool,L24H6->MLP27,0.6118421052631579,0.27631578947368424,0.3355263157894736
codecontests_java_179,no_tool,L16H4->MLP17,0.0593607305936073,0.0182648401826484,0.0410958904109589
codecontests_java_179,no_tool,MLP17->L23H6,0.45662100456621,0.3561643835616438,0.1004566210045662
codecontests_java_179,no_tool,MLP17->L20H5,0.45662100456621,0.3972602739726027,0.0593607305936073
codecontests_java_179,no_tool,MLP17->L21H1,0.45662100456621,0.4063926940639269,0.0502283105022831
codecontests_java_179,no_tool,MLP17->L21H12,0.45662100456621,0.2922374429223744,0.1643835616438356
codecontests_java_179,no_tool,MLP17->L24H6,0.45662100456621,0.3972602739726027,0.0593607305936073
apps_python_180,tool,L20H5->L21H1,0.4289340101522843,0.2893401015228426,0.13959390862944165
apps_python_180,tool,L20H5->L21H12,0.4289340101522843,0.4289340101522843,0.0
apps_python_180,tool,L21H1->L24H6,0.35786802030456855,0.19289340101522842,0.16497461928934012
apps_python_180,tool,L21H1->MLP27,0.35786802030456855,0.17766497461928935,0.1802030456852792
apps_python_180,tool,L21H12->L24H6,0.5456852791878173,0.35786802030456855,0.18781725888324874
apps_python_180,tool,L21H12->MLP27,0.5456852791878173,0.28426395939086296,0.2614213197969543
apps_python_180,tool,L24H6->MLP27,0.4949238578680203,0.22842639593908629,0.266497461928934
apps_python_180,no_tool,L16H4->MLP17,0.2872340425531915,0.3723404255319149,-0.08510638297872336
apps_python_180,no_tool,MLP17->L23H6,0.0851063829787234,0.1702127659574468,-0.0851063829787234
apps_python_180,no_tool,MLP17->L20H5,0.0851063829787234,-0.005319148936170213,0.09042553191489361
apps_python_180,no_tool,MLP17->L21H1,0.0851063829787234,0.17553191489361702,-0.09042553191489362
apps_python_180,no_tool,MLP17->L21H12,0.0851063829787234,0.06382978723404255,0.021276595744680854
apps_python_180,no_tool,MLP17->L24H6,0.0851063829787234,0.23404255319148937,-0.14893617021276595
codecontests_java_180,tool,L20H5->L21H1,0.691304347826087,0.5891304347826087,0.10217391304347823
codecontests_java_180,tool,L20H5->L21H12,0.691304347826087,0.5108695652173914,0.1804347826086956
codecontests_java_180,tool,L21H1->L24H6,0.6630434782608695,0.5152173913043478,0.14782608695652166
codecontests_java_180,tool,L21H1->MLP27,0.6630434782608695,0.3391304347826087,0.32391304347826083
codecontests_java_180,tool,L21H12->L24H6,0.9345108695652173,0.8434782608695652,0.0910326086956521
codecontests_java_180,tool,L21H12->MLP27,0.9345108695652173,0.6978260869565217,0.23668478260869563
codecontests_java_180,tool,L24H6->MLP27,0.6217391304347826,0.26521739130434785,0.3565217391304347
codecontests_java_180,no_tool,L16H4->MLP17,0.0502092050209205,0.12133891213389121,-0.0711297071129707
codecontests_java_180,no_tool,MLP17->L23H6,0.33472803347280333,0.28870292887029286,0.04602510460251047
codecontests_java_180,no_tool,MLP17->L20H5,0.33472803347280333,0.3305439330543933,0.004184100418410053
codecontests_java_180,no_tool,MLP17->L21H1,0.33472803347280333,0.3305439330543933,0.004184100418410053
codecontests_java_180,no_tool,MLP17->L21H12,0.33472803347280333,0.27615062761506276,0.05857740585774057
codecontests_java_180,no_tool,MLP17->L24H6,0.33472803347280333,0.3054393305439331,0.02928870292887026
apps_python_181,tool,L20H5->L21H1,0.32701421800947866,0.2938388625592417,0.033175355450236976
apps_python_181,tool,L20H5->L21H12,0.32701421800947866,0.26540284360189575,0.06161137440758291
apps_python_181,tool,L21H1->L24H6,0.5781990521327014,0.4218009478672986,0.1563981042654028
apps_python_181,tool,L21H1->MLP27,0.5781990521327014,0.27014218009478674,0.30805687203791465
apps_python_181,tool,L21H12->L24H6,0.54739336492891,0.36492890995260663,0.18246445497630337
apps_python_181,tool,L21H12->MLP27,0.54739336492891,0.27014218009478674,0.27725118483412325
apps_python_181,tool,L24H6->MLP27,0.45734597156398105,0.1990521327014218,0.25829383886255924
apps_python_181,no_tool,L16H4->MLP17,0.09655172413793103,0.0,0.09655172413793103
apps_python_181,no_tool,MLP17->L23H6,0.5551724137931034,0.4793103448275862,0.07586206896551723
apps_python_181,no_tool,MLP17->L20H5,0.5551724137931034,0.4413793103448276,0.11379310344827587
apps_python_181,no_tool,MLP17->L21H1,0.5551724137931034,0.4793103448275862,0.07586206896551723
apps_python_181,no_tool,MLP17->L21H12,0.5551724137931034,0.5172413793103449,0.037931034482758585
apps_python_181,no_tool,MLP17->L24H6,0.5551724137931034,0.5172413793103449,0.037931034482758585
codecontests_cpp_181,tool,L20H5->L21H1,0.29310344827586204,0.2025862068965517,0.09051724137931033
codecontests_cpp_181,tool,L20H5->L21H12,0.29310344827586204,0.16810344827586207,0.12499999999999997
codecontests_cpp_181,tool,L21H1->L24H6,0.7155172413793104,0.5150862068965517,0.20043103448275867
codecontests_cpp_181,tool,L21H1->MLP27,0.7155172413793104,0.36637931034482757,0.3491379310344828
codecontests_cpp_181,tool,L21H12->L24H6,0.8081896551724138,0.6551724137931034,0.1530172413793104
codecontests_cpp_181,tool,L21H12->MLP27,0.8081896551724138,0.46551724137931033,0.3426724137931035
codecontests_cpp_181,tool,L24H6->MLP27,0.6099137931034483,0.3103448275862069,0.2995689655172414
codecontests_cpp_181,no_tool,L16H4->MLP17,0.15021459227467812,0.034334763948497854,0.11587982832618027
codecontests_cpp_181,no_tool,MLP17->L23H6,0.44206008583690987,0.3605150214592275,0.08154506437768239
codecontests_cpp_181,no_tool,MLP17->L20H5,0.44206008583690987,0.33476394849785407,0.1072961373390558
codecontests_cpp_181,no_tool,MLP17->L21H1,0.44206008583690987,0.38626609442060084,0.05579399141630903
codecontests_cpp_181,no_tool,MLP17->L21H12,0.44206008583690987,0.2575107296137339,0.18454935622317598
codecontests_cpp_181,no_tool,MLP17->L24H6,0.44206008583690987,0.38197424892703863,0.06008583690987124
codecontests_java_181,tool,L20H5->L21H1,0.2183406113537118,0.2445414847161572,-0.026200873362445393
codecontests_java_181,tool,L20H5->L21H12,0.2183406113537118,0.13973799126637554,0.07860262008733626
codecontests_java_181,tool,L21H1->L24H6,0.3056768558951965,0.17467248908296942,0.13100436681222707
codecontests_java_181,tool,L21H1->MLP27,0.3056768558951965,0.13100436681222707,0.17467248908296942
codecontests_java_181,tool,L21H12->L24H6,0.7183406113537117,0.4672489082969432,0.25109170305676853
codecontests_java_181,tool,L21H12->MLP27,0.7183406113537117,0.37117903930131,0.3471615720524017
codecontests_java_181,tool,L24H6->MLP27,0.6855895196506551,0.31877729257641924,0.36681222707423583
codecontests_java_181,no_tool,L16H4->MLP17,0.27848101265822783,0.19831223628691982,0.08016877637130801
codecontests_java_181,no_tool,MLP17->L23H6,0.4430379746835443,0.4177215189873418,0.0253164556962025
codecontests_java_181,no_tool,MLP17->L20H5,0.4430379746835443,0.3924050632911392,0.050632911392405056
codecontests_java_181,no_tool,MLP17->L21H1,0.4430379746835443,0.48945147679324896,-0.046413502109704685
codecontests_java_181,no_tool,MLP17->L21H12,0.4430379746835443,0.3206751054852321,0.12236286919831219
codecontests_java_181,no_tool,MLP17->L24H6,0.4430379746835443,0.4177215189873418,0.0253164556962025
apps_python_182,tool,L20H5->L21H1,0.2727272727272727,0.20909090909090908,0.06363636363636363
apps_python_182,tool,L20H5->L21H12,0.2727272727272727,0.2409090909090909,0.0318181818181818
apps_python_182,tool,L21H1->L24H6,0.5772727272727273,0.46136363636363636,0.1159090909090909
apps_python_182,tool,L21H1->MLP27,0.5772727272727273,0.2681818181818182,0.3090909090909091
apps_python_182,tool,L21H12->L24H6,0.5204545454545455,0.39545454545454545,0.12500000000000006
apps_python_182,tool,L21H12->MLP27,0.5204545454545455,0.30454545454545456,0.21590909090909094
apps_python_182,tool,L24H6->MLP27,0.42954545454545456,0.20454545454545456,0.225
apps_python_182,no_tool,L16H4->MLP17,0.17674418604651163,0.14418604651162792,0.03255813953488371
apps_python_182,no_tool,MLP17->L23H6,0.5627906976744186,0.4744186046511628,0.08837209302325577
