sample_id,stage,tool_token_delta,distractor_delta
codecontests_cpp_510,resid_mid,0.03125,0.15380859375
codecontests_cpp_510,resid_post,0.0,0.1796875
codecontests_java_510,resid_mid,-0.03125,0.07421875
codecontests_java_510,resid_post,-0.09375,0.30908203125
codecontests_cpp_511,resid_mid,0.03125,0.1953125
codecontests_cpp_511,resid_post,0.0625,0.189453125
codecontests_java_511,resid_mid,-0.03125,-0.01171875
codecontests_java_511,resid_post,-0.0625,0.02734375
codecontests_cpp_512,resid_mid,-0.03125,-0.05743408203125
codecontests_cpp_512,resid_post,-0.1875,0.109375
codecontests_java_512,resid_mid,0.09375,0.009765625
codecontests_java_512,resid_post,-0.03125,-0.060546875
codecontests_java_513,resid_mid,0.0625,0.08203125
codecontests_java_513,resid_post,0.03125,0.3876953125
codecontests_java_514,resid_mid,0.125,-0.0078125
codecontests_java_514,resid_post,0.09375,0.107421875
codecontests_cpp_515,resid_mid,-0.03125,0.168212890625
codecontests_cpp_515,resid_post,-0.09375,-0.017578125
codecontests_java_515,resid_mid,0.03125,-0.01171875
codecontests_java_515,resid_post,-0.09375,0.087890625
codecontests_cpp_516,resid_mid,-0.03125,0.1513671875
codecontests_cpp_516,resid_post,0.0,0.3203125
codecontests_java_516,resid_mid,0.0,0.239990234375
codecontests_java_516,resid_post,-0.0625,0.205078125
codecontests_cpp_517,resid_mid,0.25,-0.0439453125
codecontests_cpp_517,resid_post,0.125,0.044921875
codecontests_java_517,resid_mid,0.0,0.232421875
codecontests_java_517,resid_post,-0.09375,0.091796875
codecontests_java_518,resid_mid,0.125,0.21484375
codecontests_java_518,resid_post,0.0,0.095703125
codecontests_java_519,resid_mid,0.0,0.111328125
codecontests_java_519,resid_post,-0.15625,0.26513671875
codecontests_cpp_520,resid_mid,0.0,0.255859375
codecontests_cpp_520,resid_post,0.03125,0.193359375
codecontests_java_520,resid_mid,0.09375,0.0625
codecontests_java_520,resid_post,0.03125,0.12109375
codecontests_java_521,resid_mid,-0.0625,-0.1650390625
codecontests_java_521,resid_post,-0.0625,-0.1328125
codecontests_cpp_522,resid_mid,-0.0625,-0.0625
codecontests_cpp_522,resid_post,0.0,-0.078125
codecontests_java_522,resid_mid,0.0,0.2744140625
codecontests_java_522,resid_post,-0.125,0.048828125
codecontests_java_523,resid_mid,0.1875,0.080078125
codecontests_java_523,resid_post,0.09375,0.1767578125
codecontests_cpp_524,resid_mid,-0.03125,-0.262451171875
codecontests_cpp_524,resid_post,-0.09375,-0.02734375
codecontests_java_524,resid_mid,0.0625,0.307373046875
codecontests_java_524,resid_post,0.0,0.095703125
codecontests_java_525,resid_mid,-0.03125,0.34765625
codecontests_java_525,resid_post,0.0,0.0693359375
codecontests_cpp_526,resid_mid,-0.0625,-0.170654296875
codecontests_cpp_526,resid_post,-0.09375,-0.123046875
codecontests_java_526,resid_mid,0.03125,-0.10546875
codecontests_java_526,resid_post,-0.0625,-0.107421875
codecontests_cpp_527,resid_mid,0.0,0.110321044921875
codecontests_cpp_527,resid_post,0.0625,0.09765625
codecontests_java_527,resid_mid,0.0625,0.0245361328125
codecontests_java_527,resid_post,0.03125,0.060546875
codecontests_cpp_528,resid_mid,0.0,0.09765625
codecontests_cpp_528,resid_post,-0.03125,0.0498046875
codecontests_java_528,resid_mid,0.03125,-0.0360107421875
codecontests_java_528,resid_post,-0.0625,0.060546875
codecontests_cpp_529,resid_mid,0.28125,-0.13623046875
codecontests_cpp_529,resid_post,0.15625,-0.06640625
codecontests_java_529,resid_mid,0.0,0.03515625
codecontests_java_529,resid_post,0.0625,0.10498046875
codecontests_java_530,resid_mid,0.0625,-0.0048828125
codecontests_java_530,resid_post,0.0625,-0.00390625
codecontests_cpp_531,resid_mid,0.1875,0.037109375
codecontests_cpp_531,resid_post,0.09375,0.029296875
codecontests_java_531,resid_mid,0.125,-0.18359375
codecontests_java_531,resid_post,0.0625,-0.025390625
codecontests_java_532,resid_mid,0.03125,0.2255859375
codecontests_java_532,resid_post,0.09375,-0.001953125
codecontests_java_533,resid_mid,0.03125,0.14697265625
codecontests_java_533,resid_post,-0.125,0.2783203125
codecontests_cpp_534,resid_mid,0.03125,-0.017578125
codecontests_cpp_534,resid_post,-0.03125,0.001953125
codecontests_java_534,resid_mid,0.09375,0.185546875
codecontests_java_534,resid_post,0.03125,0.2705078125
codecontests_cpp_535,resid_mid,0.125,-0.013671875
codecontests_cpp_535,resid_post,0.125,-0.111328125
codecontests_java_535,resid_mid,-0.03125,-0.0693359375
codecontests_java_535,resid_post,-0.15625,-0.01953125
codecontests_cpp_536,resid_mid,0.21875,-0.05615234375
codecontests_cpp_536,resid_post,0.21875,0.107421875
codecontests_java_536,resid_mid,0.03125,0.0948486328125
codecontests_java_536,resid_post,-0.03125,0.029296875
codecontests_cpp_538,resid_mid,-0.03125,0.1328125
codecontests_cpp_538,resid_post,0.0,0.201171875
codecontests_java_538,resid_mid,0.0625,0.07421875
codecontests_java_538,resid_post,-0.0625,0.412109375
codecontests_cpp_540,resid_mid,0.09375,0.18359375
codecontests_cpp_540,resid_post,0.09375,0.169921875
codecontests_java_540,resid_mid,0.125,-0.1220703125
codecontests_java_540,resid_post,0.0625,0.0234375
codecontests_cpp_541,resid_mid,-0.09375,0.347900390625
codecontests_cpp_541,resid_post,-0.03125,0.18994140625
codecontests_java_541,resid_mid,0.0625,-0.046875
codecontests_java_541,resid_post,0.09375,-0.09765625
codecontests_cpp_542,resid_mid,0.09375,-0.11669921875
codecontests_cpp_542,resid_post,0.03125,-0.169921875
codecontests_java_542,resid_mid,0.0,0.201171875
codecontests_java_542,resid_post,-0.0625,-0.181640625
codecontests_cpp_544,resid_mid,0.03125,-0.1083984375
codecontests_cpp_544,resid_post,0.0,0.1015625
codecontests_java_544,resid_mid,-0.03125,0.1123046875
codecontests_java_544,resid_post,-0.09375,0.126953125
codecontests_java_545,resid_mid,0.0,0.26171875
codecontests_java_545,resid_post,-0.0625,-0.103515625
codecontests_cpp_546,resid_mid,0.0,-0.1268310546875
codecontests_cpp_546,resid_post,-0.15625,0.0
codecontests_java_546,resid_mid,0.15625,-0.07421875
codecontests_java_546,resid_post,0.09375,0.02734375
codecontests_java_547,resid_mid,-0.03125,-0.20654296875
codecontests_java_547,resid_post,0.0,-0.1953125
codecontests_cpp_548,resid_mid,-0.0625,-0.1015625
codecontests_cpp_548,resid_post,-0.125,0.1796875
codecontests_java_548,resid_mid,-0.03125,-0.0234375
codecontests_java_548,resid_post,-0.09375,0.146484375
codecontests_java_549,resid_mid,0.0625,0.3056640625
codecontests_java_549,resid_post,-0.0625,0.140625
codecontests_cpp_550,resid_mid,0.1875,0.21484375
codecontests_cpp_550,resid_post,0.09375,0.18359375
codecontests_java_550,resid_mid,0.15625,-0.1455078125
codecontests_java_550,resid_post,0.1875,0.1044921875
codecontests_java_551,resid_mid,0.03125,-0.023681640625
codecontests_java_551,resid_post,0.03125,0.09375
codecontests_cpp_552,resid_mid,0.03125,0.044921875
codecontests_cpp_552,resid_post,0.0,0.078125
codecontests_java_552,resid_mid,0.15625,-0.0689697265625
codecontests_java_552,resid_post,0.0625,0.046875
codecontests_java_553,resid_mid,-0.03125,0.15582275390625
codecontests_java_553,resid_post,-0.09375,0.064453125
codecontests_cpp_554,resid_mid,-0.1875,0.259765625
codecontests_cpp_554,resid_post,-0.09375,0.091796875
codecontests_java_554,resid_mid,0.09375,0.12109375
codecontests_java_554,resid_post,0.09375,0.1109619140625
codecontests_java_555,resid_mid,-0.0625,0.1142578125
codecontests_java_555,resid_post,-0.15625,0.015625
codecontests_cpp_556,resid_mid,0.0,0.5
codecontests_cpp_556,resid_post,-0.09375,0.2529296875
codecontests_java_556,resid_mid,0.0,-0.009765625
codecontests_java_556,resid_post,0.0,0.017578125
codecontests_cpp_557,resid_mid,-0.0625,-0.01171875
codecontests_cpp_557,resid_post,-0.1875,0.07421875
codecontests_java_557,resid_mid,0.1875,-0.009765625
codecontests_java_557,resid_post,0.125,-0.1875
codecontests_cpp_558,resid_mid,0.03125,0.42138671875
codecontests_cpp_558,resid_post,-0.03125,0.06640625
codecontests_java_558,resid_mid,-0.0625,0.185791015625
codecontests_java_558,resid_post,-0.09375,0.03515625
codecontests_java_559,resid_mid,0.15625,-0.04296875
codecontests_java_559,resid_post,0.03125,0.193359375
codecontests_cpp_560,resid_mid,0.03125,0.162353515625
codecontests_cpp_560,resid_post,-0.03125,0.046875
codecontests_java_560,resid_mid,0.0625,-0.07415771484375
codecontests_java_560,resid_post,-0.0625,-0.0078125
codecontests_java_561,resid_mid,0.03125,0.02734375
codecontests_java_561,resid_post,0.03125,-0.0166015625
codecontests_cpp_562,resid_mid,0.1875,-0.0107421875
codecontests_cpp_562,resid_post,0.0625,0.01171875
codecontests_java_562,resid_mid,-0.09375,0.189453125
codecontests_java_562,resid_post,0.0,0.1328125
codecontests_cpp_563,resid_mid,-0.0625,-0.015625
codecontests_cpp_563,resid_post,-0.0625,0.017578125
codecontests_java_563,resid_mid,0.0,-0.005859375
codecontests_java_563,resid_post,-0.125,0.162109375
codecontests_cpp_564,resid_mid,-0.03125,0.15234375
codecontests_cpp_564,resid_post,0.03125,-0.005859375
codecontests_java_564,resid_mid,0.0625,-0.076171875
codecontests_java_564,resid_post,-0.09375,0.173828125
codecontests_cpp_565,resid_mid,0.1875,-0.0736083984375
codecontests_cpp_565,resid_post,0.1875,-0.03515625
codecontests_java_565,resid_mid,-0.03125,0.1865234375
codecontests_java_565,resid_post,-0.0625,0.13671875
codecontests_cpp_566,resid_mid,-0.0625,-0.0913848876953125
codecontests_cpp_566,resid_post,-0.125,0.0859375
codecontests_java_566,resid_mid,0.1875,0.0654296875
codecontests_java_566,resid_post,0.09375,0.033203125
codecontests_cpp_567,resid_mid,-0.09375,0.48828125
codecontests_cpp_567,resid_post,0.0625,0.3115234375
codecontests_java_567,resid_mid,-0.03125,0.1328125
codecontests_java_567,resid_post,-0.15625,0.232421875
codecontests_cpp_568,resid_mid,-0.09375,0.27734375
codecontests_cpp_568,resid_post,-0.03125,0.019287109375
codecontests_java_568,resid_mid,0.03125,0.029296875
codecontests_java_568,resid_post,0.0,0.0
codecontests_cpp_570,resid_mid,0.09375,-0.07421875
codecontests_cpp_570,resid_post,0.125,0.1279296875
codecontests_java_570,resid_mid,0.03125,0.1494140625
codecontests_java_570,resid_post,-0.03125,0.25
codecontests_java_571,resid_mid,0.09375,0.11572265625
codecontests_java_571,resid_post,-0.03125,-0.109375
codecontests_java_572,resid_mid,-0.0625,0.1015625
codecontests_java_572,resid_post,-0.03125,-0.157562255859375
codecontests_cpp_573,resid_mid,0.0,0.041015625
codecontests_cpp_573,resid_post,-0.09375,-0.06640625
codecontests_java_573,resid_mid,0.15625,0.05224609375
codecontests_java_573,resid_post,0.09375,0.05078125
codecontests_cpp_574,resid_mid,0.125,0.210693359375
codecontests_cpp_574,resid_post,0.15625,0.203125
codecontests_java_574,resid_mid,0.09375,0.22265625
codecontests_java_574,resid_post,-0.03125,0.162109375
codecontests_cpp_575,resid_mid,0.0625,-0.11181640625
codecontests_cpp_575,resid_post,0.0625,-0.0390625
codecontests_java_575,resid_mid,0.03125,-0.09765625
codecontests_java_575,resid_post,0.0,0.099609375
codecontests_cpp_576,resid_mid,0.0625,0.025390625
codecontests_cpp_576,resid_post,0.03125,-0.06640625
codecontests_java_576,resid_mid,0.09375,-0.046875
codecontests_java_576,resid_post,-0.03125,0.1015625
codecontests_cpp_577,resid_mid,0.0625,0.16650390625
codecontests_cpp_577,resid_post,-0.03125,0.14453125
codecontests_java_577,resid_mid,0.0,-0.01953125
codecontests_java_577,resid_post,0.03125,0.0
codecontests_java_578,resid_mid,0.125,0.065185546875
codecontests_java_578,resid_post,-0.0625,-0.06640625
codecontests_cpp_579,resid_mid,0.0,0.10693359375
codecontests_cpp_579,resid_post,-0.03125,0.060546875
codecontests_java_579,resid_mid,-0.15625,-0.0020751953125
codecontests_java_579,resid_post,-0.15625,0.03515625
codecontests_cpp_580,resid_mid,0.03125,0.00244140625
codecontests_cpp_580,resid_post,0.09375,0.1640625
codecontests_java_580,resid_mid,0.21875,-0.1142578125
codecontests_java_580,resid_post,0.125,0.0234375
codecontests_cpp_581,resid_mid,-0.0625,0.302734375
codecontests_cpp_581,resid_post,-0.09375,0.24609375
codecontests_java_581,resid_mid,-0.03125,0.1669921875
codecontests_java_581,resid_post,0.0625,0.17578125
codecontests_cpp_582,resid_mid,0.125,0.12890625
codecontests_cpp_582,resid_post,0.15625,0.003173828125
codecontests_java_582,resid_mid,-0.03125,0.23828125
codecontests_java_582,resid_post,-0.0625,0.09765625
codecontests_java_583,resid_mid,0.09375,-0.171875
codecontests_java_583,resid_post,0.09375,-0.0546875
codecontests_java_584,resid_mid,0.0,-0.056640625
codecontests_java_584,resid_post,-0.0625,-0.0078125
codecontests_cpp_585,resid_mid,-0.03125,-0.1884765625
codecontests_cpp_585,resid_post,0.0,-0.11328125
codecontests_java_585,resid_mid,-0.09375,-0.0361328125
codecontests_java_585,resid_post,-0.0625,0.029296875
codecontests_cpp_586,resid_mid,-0.0625,0.2099609375
codecontests_cpp_586,resid_post,-0.03125,0.15234375
codecontests_java_586,resid_mid,0.125,0.04229736328125
codecontests_java_586,resid_post,-0.03125,0.3359375
codecontests_java_587,resid_mid,0.09375,0.04931640625
codecontests_java_587,resid_post,-0.09375,0.3037109375
codecontests_cpp_588,resid_mid,0.0,0.1708984375
codecontests_cpp_588,resid_post,-0.0625,0.0966796875
codecontests_java_588,resid_mid,0.0625,-0.2333984375
codecontests_java_588,resid_post,-0.03125,-0.0859375
codecontests_cpp_589,resid_mid,-0.03125,0.36474609375
codecontests_cpp_589,resid_post,0.09375,0.173828125
codecontests_java_589,resid_mid,-0.03125,-0.119384765625
codecontests_java_589,resid_post,0.0625,-0.076171875
codecontests_cpp_590,resid_mid,-0.03125,0.650390625
codecontests_cpp_590,resid_post,0.0,0.390625
codecontests_java_590,resid_mid,0.15625,0.052734375
codecontests_java_590,resid_post,0.03125,-0.05859375
codecontests_cpp_591,resid_mid,0.0625,0.09375
codecontests_cpp_591,resid_post,0.09375,0.125
codecontests_java_591,resid_mid,0.0,-0.04833984375
codecontests_java_591,resid_post,-0.03125,-0.029296875
codecontests_cpp_592,resid_mid,0.0,-0.0328369140625
codecontests_cpp_592,resid_post,-0.0625,0.056640625
codecontests_java_592,resid_mid,0.09375,-0.14404296875
codecontests_java_592,resid_post,0.125,-0.1171875
codecontests_cpp_593,resid_mid,0.09375,0.0302734375
codecontests_cpp_593,resid_post,0.0,0.01171875
codecontests_java_593,resid_mid,0.09375,-0.00341796875
codecontests_java_593,resid_post,-0.09375,0.197265625
codecontests_java_594,resid_mid,0.15625,-0.029296875
codecontests_java_594,resid_post,0.125,0.0166015625
codecontests_cpp_595,resid_mid,0.21875,0.03125
codecontests_cpp_595,resid_post,0.09375,0.0
codecontests_java_595,resid_mid,0.09375,0.03125
codecontests_java_595,resid_post,0.03125,0.125
codecontests_cpp_596,resid_mid,-0.09375,0.302734375
codecontests_cpp_596,resid_post,-0.03125,0.21875
codecontests_java_596,resid_mid,-0.0625,-0.041015625
codecontests_java_596,resid_post,-0.125,0.025390625
codecontests_java_597,resid_mid,0.0,0.2802734375
codecontests_java_597,resid_post,0.03125,0.0439453125
codecontests_cpp_598,resid_mid,-0.125,0.0589599609375
codecontests_cpp_598,resid_post,-0.0625,0.01953125
codecontests_java_598,resid_mid,0.09375,0.0413818359375
codecontests_java_598,resid_post,-0.09375,0.27734375
codecontests_cpp_599,resid_mid,0.0625,-0.12109375
codecontests_cpp_599,resid_post,0.0625,-0.107421875
codecontests_java_599,resid_mid,0.15625,0.2919921875
codecontests_java_599,resid_post,-0.03125,0.1728515625
codecontests_java_600,resid_mid,0.1875,-0.0234375
codecontests_java_600,resid_post,0.09375,0.212890625
codecontests_cpp_601,resid_mid,-0.09375,-0.1806640625
codecontests_cpp_601,resid_post,-0.21875,0.12109375
codecontests_java_601,resid_mid,0.03125,0.001953125
codecontests_java_601,resid_post,-0.0625,-0.029296875
codecontests_java_602,resid_mid,0.03125,0.2606201171875
codecontests_java_602,resid_post,-0.0625,0.01953125
codecontests_cpp_603,resid_mid,-0.03125,0.11328125
codecontests_cpp_603,resid_post,0.0,-0.078125
codecontests_java_603,resid_mid,-0.0625,0.0986328125
codecontests_java_603,resid_post,-0.125,0.109375
codecontests_cpp_604,resid_mid,0.03125,0.16510009765625
codecontests_cpp_604,resid_post,0.125,0.15234375
codecontests_java_604,resid_mid,0.0,0.1796875
codecontests_java_604,resid_post,-0.0625,-0.06640625
codecontests_cpp_605,resid_mid,-0.09375,0.015625
codecontests_cpp_605,resid_post,0.0625,-0.03125
codecontests_java_605,resid_mid,-0.03125,-0.234375
codecontests_java_605,resid_post,-0.15625,-0.046875
codecontests_cpp_606,resid_mid,0.03125,0.162109375
codecontests_cpp_606,resid_post,-0.03125,0.099609375
codecontests_java_606,resid_mid,0.0,0.0029296875
codecontests_java_606,resid_post,0.0,0.09375
codecontests_java_607,resid_mid,0.0,0.083984375
codecontests_java_607,resid_post,0.0,-0.0390625
codecontests_cpp_608,resid_mid,0.09375,0.1123046875
codecontests_cpp_608,resid_post,0.0,0.046875
codecontests_java_608,resid_mid,0.09375,-0.03515625
codecontests_java_608,resid_post,0.0625,0.10009765625
codecontests_java_609,resid_mid,0.15625,-0.0107421875
codecontests_java_609,resid_post,0.0625,-0.06640625
codecontests_cpp_610,resid_mid,0.09375,-0.1015625
codecontests_cpp_610,resid_post,0.0,-0.06640625
codecontests_java_610,resid_mid,0.03125,0.15625
codecontests_java_610,resid_post,-0.03125,0.296875
codecontests_cpp_611,resid_mid,0.0,-0.015625
codecontests_cpp_611,resid_post,-0.125,0.125
codecontests_java_611,resid_mid,0.125,-0.09375
codecontests_java_611,resid_post,0.09375,-0.08203125
codecontests_cpp_612,resid_mid,0.15625,0.263427734375
codecontests_cpp_612,resid_post,0.0625,0.0390625
codecontests_java_612,resid_mid,0.125,0.1357421875
codecontests_java_612,resid_post,0.03125,0.0703125
codecontests_cpp_613,resid_mid,0.03125,0.138671875
codecontests_cpp_613,resid_post,-0.03125,-0.1484375
codecontests_java_613,resid_mid,0.09375,0.119384765625
codecontests_java_613,resid_post,-0.03125,0.06640625
codecontests_cpp_614,resid_mid,-0.03125,-0.0615234375
codecontests_cpp_614,resid_post,-0.03125,0.03125
codecontests_java_614,resid_mid,0.03125,0.10888671875
codecontests_java_614,resid_post,0.0,0.142578125
codecontests_cpp_615,resid_mid,0.03125,0.12109375
codecontests_cpp_615,resid_post,0.03125,0.06640625
codecontests_java_615,resid_mid,0.125,-0.1436767578125
codecontests_java_615,resid_post,0.03125,-0.15234375
codecontests_cpp_616,resid_mid,0.0625,0.07666015625
codecontests_cpp_616,resid_post,-0.03125,0.0078125
codecontests_java_616,resid_mid,0.03125,0.142578125
codecontests_java_616,resid_post,0.03125,0.0859375
codecontests_cpp_617,resid_mid,-0.03125,0.29736328125
codecontests_cpp_617,resid_post,0.09375,-0.00390625
codecontests_java_617,resid_mid,0.03125,-0.056640625
codecontests_java_617,resid_post,0.09375,0.02734375
codecontests_cpp_618,resid_mid,0.1875,0.05419921875
codecontests_cpp_618,resid_post,0.125,0.07421875
codecontests_java_618,resid_mid,0.15625,-0.0068359375
codecontests_java_618,resid_post,0.0625,0.111328125
codecontests_cpp_619,resid_mid,0.09375,0.17578125
codecontests_cpp_619,resid_post,0.0,-0.01953125
codecontests_java_619,resid_mid,0.0625,0.0244140625
codecontests_java_619,resid_post,0.03125,0.048828125
codecontests_java_620,resid_mid,0.0,0.0771484375
codecontests_java_620,resid_post,0.03125,0.015625
codecontests_cpp_621,resid_mid,-0.0625,0.4755859375
codecontests_cpp_621,resid_post,0.03125,0.126953125
codecontests_java_621,resid_mid,0.03125,-0.01171875
codecontests_java_621,resid_post,0.03125,-0.076171875
codecontests_java_622,resid_mid,-0.03125,0.36328125
codecontests_java_622,resid_post,0.0,0.10137939453125
codecontests_java_623,resid_mid,0.09375,0.037109375
codecontests_java_623,resid_post,-0.03125,0.029296875
codecontests_cpp_624,resid_mid,0.0,-0.195556640625
codecontests_cpp_624,resid_post,-0.0625,-0.228515625
codecontests_java_624,resid_mid,0.09375,0.181640625
codecontests_java_624,resid_post,0.0,0.0595703125
codecontests_cpp_625,resid_mid,0.0625,-0.2119140625
codecontests_cpp_625,resid_post,-0.125,0.02734375
codecontests_java_625,resid_mid,0.09375,-0.0732421875
codecontests_java_625,resid_post,-0.03125,0.0546875
codecontests_cpp_626,resid_mid,0.03125,0.263671875
codecontests_cpp_626,resid_post,-0.03125,0.2412109375
codecontests_java_626,resid_mid,0.09375,-0.142578125
codecontests_java_626,resid_post,0.15625,0.044677734375
codecontests_cpp_627,resid_mid,-0.03125,-0.093780517578125
codecontests_cpp_627,resid_post,-0.09375,0.05078125
codecontests_java_627,resid_mid,0.09375,0.03125
codecontests_java_627,resid_post,0.09375,0.2255859375
codecontests_java_628,resid_mid,0.03125,-0.0213623046875
codecontests_java_628,resid_post,0.0625,0.00390625
codecontests_cpp_629,resid_mid,0.0,0.3447265625
codecontests_cpp_629,resid_post,0.0,0.296875
codecontests_java_629,resid_mid,-0.03125,0.00390625
codecontests_java_629,resid_post,0.0,-0.107421875
codecontests_cpp_630,resid_mid,0.0625,-0.07421875
codecontests_cpp_630,resid_post,0.03125,0.08203125
codecontests_cpp_631,resid_mid,-0.09375,0.113037109375
codecontests_cpp_631,resid_post,-0.09375,0.03515625
codecontests_cpp_632,resid_mid,-0.0625,0.111328125
codecontests_cpp_632,resid_post,0.0,-0.05859375
codecontests_cpp_633,resid_mid,-0.03125,0.1103515625
codecontests_cpp_633,resid_post,-0.0625,-0.046875
codecontests_cpp_634,resid_mid,0.09375,0.2490234375
codecontests_cpp_634,resid_post,-0.0625,0.15234375
codecontests_cpp_635,resid_mid,0.0625,0.154541015625
codecontests_cpp_635,resid_post,-0.0625,-0.046875
codecontests_cpp_636,resid_mid,0.125,0.073089599609375
codecontests_cpp_636,resid_post,0.125,0.0625
codecontests_cpp_637,resid_mid,0.03125,-0.2421875
codecontests_cpp_637,resid_post,0.0625,-0.0234375
codecontests_cpp_638,resid_mid,0.15625,0.01171875
codecontests_cpp_638,resid_post,0.0625,0.046875
codecontests_cpp_639,resid_mid,-0.03125,0.39990234375
codecontests_cpp_639,resid_post,-0.0625,0.263671875
codecontests_cpp_640,resid_mid,-0.0625,-0.17333984375
codecontests_cpp_640,resid_post,-0.125,-0.0859375
codecontests_cpp_641,resid_mid,0.0,0.11328125
codecontests_cpp_641,resid_post,-0.09375,0.140625
codecontests_cpp_642,resid_mid,0.0625,0.075439453125
codecontests_cpp_642,resid_post,0.03125,0.0390625
codecontests_cpp_643,resid_mid,0.0625,0.01953125
codecontests_cpp_643,resid_post,0.0,0.0078125
codecontests_cpp_644,resid_mid,-0.09375,0.208740234375
codecontests_cpp_644,resid_post,-0.1875,-0.11328125
codecontests_cpp_645,resid_mid,0.0,0.33984375
codecontests_cpp_645,resid_post,-0.03125,0.2890625
codecontests_cpp_646,resid_mid,0.0625,0.37548828125
codecontests_cpp_646,resid_post,0.03125,0.28125
codecontests_cpp_647,resid_mid,0.09375,0.208984375
codecontests_cpp_647,resid_post,0.03125,0.02734375
codecontests_cpp_648,resid_mid,0.09375,0.138671875
codecontests_cpp_648,resid_post,0.03125,-0.0078125
codecontests_cpp_649,resid_mid,-0.0625,0.263671875
codecontests_cpp_649,resid_post,-0.03125,0.1328125
codecontests_cpp_650,resid_mid,0.21875,-0.1591796875
codecontests_cpp_650,resid_post,0.15625,0.0234375
codecontests_cpp_652,resid_mid,0.03125,0.075439453125
codecontests_cpp_652,resid_post,-0.03125,-0.0234375
codecontests_cpp_653,resid_mid,0.0625,-0.16796875
codecontests_cpp_653,resid_post,0.0625,-0.11328125
codecontests_cpp_654,resid_mid,-0.0625,0.326171875
codecontests_cpp_654,resid_post,-0.125,0.265625
codecontests_cpp_655,resid_mid,-0.03125,0.2734375
codecontests_cpp_655,resid_post,-0.0625,0.10546875
codecontests_cpp_656,resid_mid,0.09375,0.0546875
codecontests_cpp_656,resid_post,0.03125,-0.115234375
codecontests_cpp_657,resid_mid,0.0625,0.18463134765625
codecontests_cpp_657,resid_post,0.0,0.1640625
codecontests_cpp_658,resid_mid,0.03125,-0.199462890625
codecontests_cpp_658,resid_post,0.0,-0.2265625
codecontests_cpp_659,resid_mid,0.21875,-0.0576171875
codecontests_cpp_659,resid_post,0.1875,-0.21484375
codecontests_cpp_660,resid_mid,0.0,-0.072265625
codecontests_cpp_660,resid_post,-0.03125,-0.046875
codecontests_cpp_661,resid_mid,0.03125,-0.15765380859375
codecontests_cpp_661,resid_post,-0.125,0.0078125
codecontests_cpp_662,resid_mid,-0.0625,0.16259765625
codecontests_cpp_662,resid_post,-0.09375,0.0078125
codecontests_cpp_664,resid_mid,0.09375,0.1298828125
codecontests_cpp_664,resid_post,0.03125,-0.1162109375
codecontests_cpp_665,resid_mid,-0.0625,0.337890625
codecontests_cpp_665,resid_post,-0.15625,0.12890625
codecontests_cpp_666,resid_mid,0.1875,-0.1318359375
codecontests_cpp_666,resid_post,0.09375,-0.06640625
codecontests_cpp_667,resid_mid,-0.15625,0.123046875
codecontests_cpp_667,resid_post,-0.125,0.109375
codecontests_cpp_668,resid_mid,0.0,0.169921875
codecontests_cpp_668,resid_post,-0.03125,0.23828125
codecontests_cpp_669,resid_mid,0.03125,0.1474609375
codecontests_cpp_669,resid_post,-0.15625,0.310546875
codecontests_cpp_670,resid_mid,0.0,0.0888671875
codecontests_cpp_670,resid_post,0.0,0.029296875
codecontests_cpp_671,resid_mid,0.09375,0.08001708984375
codecontests_cpp_671,resid_post,0.09375,0.03125
codecontests_cpp_672,resid_mid,0.0,0.13671875
codecontests_cpp_672,resid_post,0.03125,-0.017578125
codecontests_cpp_673,resid_mid,-0.0625,0.3369140625
codecontests_cpp_673,resid_post,-0.03125,0.095703125
codecontests_cpp_674,resid_mid,-0.03125,0.096099853515625
codecontests_cpp_674,resid_post,-0.0625,0.0859375
codecontests_cpp_675,resid_mid,0.0,0.0986328125
codecontests_cpp_675,resid_post,-0.09375,-0.15625
codecontests_cpp_676,resid_mid,0.0625,0.177734375
codecontests_cpp_676,resid_post,0.0625,0.01171875
codecontests_cpp_677,resid_mid,0.09375,0.08154296875
codecontests_cpp_677,resid_post,0.03125,-0.087890625
codecontests_cpp_678,resid_mid,-0.0625,-0.21630859375
codecontests_cpp_678,resid_post,-0.03125,-0.224609375
codecontests_cpp_679,resid_mid,0.0625,-0.01953125
codecontests_cpp_679,resid_post,0.03125,0.03125
codecontests_cpp_680,resid_mid,-0.03125,0.26220703125
codecontests_cpp_680,resid_post,-0.15625,0.353515625
codecontests_cpp_681,resid_mid,-0.0625,0.23828125
codecontests_cpp_681,resid_post,-0.1875,0.134765625
codecontests_cpp_682,resid_mid,-0.03125,-0.1328125
codecontests_cpp_682,resid_post,0.0,-0.21875
codecontests_cpp_683,resid_mid,0.0,0.5
codecontests_cpp_683,resid_post,0.03125,0.220703125
codecontests_cpp_684,resid_mid,0.09375,-0.0341796875
codecontests_cpp_684,resid_post,0.0625,0.0546875
codecontests_cpp_685,resid_mid,0.09375,0.160400390625
codecontests_cpp_685,resid_post,0.0,0.1259765625
codecontests_cpp_687,resid_mid,0.125,0.068359375
codecontests_cpp_687,resid_post,0.0,0.103515625
codecontests_cpp_689,resid_mid,0.1875,0.14306640625
codecontests_cpp_689,resid_post,0.125,-0.00390625
codecontests_cpp_690,resid_mid,-0.03125,-0.01171875
codecontests_cpp_690,resid_post,0.0,0.0914306640625
codecontests_cpp_691,resid_mid,0.03125,0.15057373046875
