sample_id,variant,span,attn_mass,attn_density
apps_python_192,clean,function_body_anchor,0.013166855089366436,0.006583427544683218
apps_python_192,clean,file_target,0.025051763281226158,0.012525881640613079
apps_python_192,clean,tail_suffix,0.07906389236450195,0.007187626790255308
apps_python_192,clean,task_body,0.08281216025352478,0.0009858590783551335
apps_python_192,base,lead_phrase,0.1377209573984146,0.0688604786992073
apps_python_192,base,function_body_anchor,0.006700486876070499,0.0033502434380352497
apps_python_192,base,file_target,0.019879387691617012,0.009939693845808506
apps_python_192,base,tail_suffix,0.07451514154672623,0.006774103734642267
apps_python_192,base,task_body,0.0775691568851471,0.0009234423632733524
codecontests_cpp_192,clean,lead_phrase,0.06793829053640366,0.03396914526820183
codecontests_cpp_192,clean,function_body_anchor,0.01169891282916069,0.005849456414580345
codecontests_cpp_192,clean,file_target,0.0212568249553442,0.0106284124776721
codecontests_cpp_192,clean,tail_suffix,0.07439612597227097,0.006763284094631672
codecontests_cpp_192,clean,task_body,0.14411424100399017,0.0021509588696062565
codecontests_cpp_192,base,lead_phrase,0.15369586646556854,0.07684793323278427
codecontests_cpp_192,base,function_body_anchor,0.008989481255412102,0.004494740627706051
codecontests_cpp_192,base,file_target,0.019628074020147324,0.009814037010073662
codecontests_cpp_192,base,tail_suffix,0.07093226909637451,0.00644838809967041
codecontests_cpp_192,base,task_body,0.13275223970413208,0.0019813766703009605
codecontests_java_192,clean,lead_phrase,0.04609406366944313,0.023047031834721565
codecontests_java_192,clean,function_body_anchor,0.017733672633767128,0.008866836316883564
codecontests_java_192,clean,file_target,0.009926424361765385,0.004963212180882692
codecontests_java_192,clean,tail_suffix,0.07448053359985352,0.006770957726985216
codecontests_java_192,clean,task_body,0.143312007188797,0.002311483956873417
codecontests_java_192,base,lead_phrase,0.21675871312618256,0.10837935656309128
codecontests_java_192,base,function_body_anchor,0.013576055876910686,0.006788027938455343
codecontests_java_192,base,file_target,0.009169966913759708,0.004584983456879854
codecontests_java_192,base,tail_suffix,0.07198002189397812,0.006543638184666634
codecontests_java_192,base,task_body,0.11849438399076462,0.0019111997680738568
apps_python_193,clean,lead_phrase,0.15046963095664978,0.07523481547832489
apps_python_193,clean,function_body_anchor,0.0193521436303854,0.0096760718151927
apps_python_193,clean,file_target,0.016384772956371307,0.008192386478185654
apps_python_193,clean,tail_suffix,0.07541023194789886,0.006855475716292858
apps_python_193,clean,task_body,0.06289160996675491,0.0013672088971361518
apps_python_193,base,lead_phrase,0.10538169741630554,0.05269084870815277
apps_python_193,base,function_body_anchor,0.006532501429319382,0.003266250714659691
apps_python_193,base,file_target,0.015317795798182487,0.007658897899091244
apps_python_193,base,tail_suffix,0.07138348370790482,0.006489407736808062
apps_python_193,base,task_body,0.06468410789966583,0.0014061762485653162
codecontests_java_193,clean,lead_phrase,0.05160298943519592,0.010320598259568214
codecontests_java_193,clean,function_body_anchor,0.006083065643906593,0.0030415328219532967
codecontests_java_193,clean,file_target,0.0062776911072432995,0.0031388455536216497
codecontests_java_193,clean,tail_suffix,0.06154133379459381,0.0055946665816009045
codecontests_java_193,clean,task_body,0.14299017190933228,0.0021027966868132353
codecontests_java_193,base,lead_phrase,0.04729504883289337,0.009459009394049644
codecontests_java_193,base,function_body_anchor,0.006417835596948862,0.003208917798474431
codecontests_java_193,base,file_target,0.005855817347764969,0.0029279086738824844
codecontests_java_193,base,tail_suffix,0.06622006744146347,0.006020006258040667
codecontests_java_193,base,task_body,0.14243967831134796,0.0020947011653333902
apps_python_194,clean,lead_phrase,0.0292191319167614,0.009739710949361324
apps_python_194,clean,function_body_anchor,0.01024119183421135,0.005120595917105675
apps_python_194,clean,file_target,0.02586422488093376,0.01293211244046688
apps_python_194,clean,tail_suffix,0.09050104767084122,0.008227367885410786
apps_python_194,clean,task_body,0.08044292032718658,0.0009691918385215104
apps_python_194,base,lead_phrase,0.14731338620185852,0.049104463309049606
apps_python_194,base,function_body_anchor,0.009525062516331673,0.004762531258165836
apps_python_194,base,file_target,0.0193282850086689,0.00966414250433445
apps_python_194,base,tail_suffix,0.07475381344556808,0.006795801222324371
apps_python_194,base,task_body,0.06795020401477814,0.0008186771301552653
codecontests_cpp_194,clean,lead_phrase,0.03579595685005188,0.01789797842502594
codecontests_cpp_194,clean,function_body_anchor,0.012256409041583538,0.006128204520791769
codecontests_cpp_194,clean,file_target,0.03327126055955887,0.016635630279779434
codecontests_cpp_194,clean,tail_suffix,0.0740804523229599,0.006734586786478758
codecontests_cpp_194,clean,task_body,0.1581413894891739,0.0020017896313220263
codecontests_cpp_194,base,lead_phrase,0.02250191941857338,0.01125095970928669
codecontests_cpp_194,base,function_body_anchor,0.009189462289214134,0.004594731144607067
codecontests_cpp_194,base,file_target,0.032155442982912064,0.016077721491456032
codecontests_cpp_194,base,tail_suffix,0.06510399281978607,0.005918544717133045
codecontests_cpp_194,base,task_body,0.1613369882106781,0.0020422404631972313
codecontests_java_194,clean,lead_phrase,0.05239362269639969,0.026196811348199844
codecontests_java_194,clean,function_body_anchor,0.0263333972543478,0.0131666986271739
codecontests_java_194,clean,file_target,0.012819264084100723,0.006409632042050362
codecontests_java_194,clean,tail_suffix,0.10037431120872498,0.00912493746727705
codecontests_java_194,clean,task_body,0.1426706314086914,0.0013718330301344395
codecontests_java_194,base,lead_phrase,0.08818518370389938,0.04409259185194969
codecontests_java_194,base,function_body_anchor,0.015922417864203453,0.007961208932101727
codecontests_java_194,base,file_target,0.013240505009889603,0.006620252504944801
codecontests_java_194,base,tail_suffix,0.10313225537538528,0.009375659748911858
codecontests_java_194,base,task_body,0.14024540781974792,0.0013485135277733207
mbpp_python_194,clean,lead_phrase,0.05658667907118797,0.01131733600050211
mbpp_python_194,clean,function_body_anchor,0.006440170109272003,0.0032200850546360016
mbpp_python_194,clean,file_target,0.018611475825309753,0.009305737912654877
mbpp_python_194,clean,tail_suffix,0.05371752381324768,0.004883411340415478
mbpp_python_194,clean,task_body,0.06694521754980087,0.0011157536646351218
mbpp_python_194,base,lead_phrase,0.045204952359199524,0.009040990844368935
mbpp_python_194,base,function_body_anchor,0.0067064762115478516,0.0033532381057739258
mbpp_python_194,base,file_target,0.017583318054676056,0.008791659027338028
mbpp_python_194,base,tail_suffix,0.05826178938150406,0.005296526476740837
mbpp_python_194,base,task_body,0.06981036067008972,0.0011635060654953122
apps_python_195,clean,lead_phrase,0.03692346811294556,0.00923086702823639
apps_python_195,clean,function_body_anchor,0.0058853584341704845,0.0029426792170852423
apps_python_195,clean,file_target,0.011742410250008106,0.005871205125004053
apps_python_195,clean,tail_suffix,0.06449415534734726,0.005863104946911335
apps_python_195,clean,task_body,0.06954163312911987,0.0013908327091485262
apps_python_195,base,lead_phrase,0.021060625091195107,0.005265156272798777
apps_python_195,base,function_body_anchor,0.004686717875301838,0.002343358937650919
apps_python_195,base,file_target,0.009870549663901329,0.0049352748319506645
apps_python_195,base,tail_suffix,0.059935957193374634,0.005448723211884499
apps_python_195,base,task_body,0.07058640569448471,0.0014117280952632427
codecontests_cpp_195,clean,lead_phrase,0.08999316394329071,0.044996581971645355
codecontests_cpp_195,clean,function_body_anchor,0.012344790622591972,0.006172395311295986
codecontests_cpp_195,clean,file_target,0.021566271781921387,0.010783135890960693
codecontests_cpp_195,clean,tail_suffix,0.0830782949924469,0.007552572060376406
codecontests_cpp_195,clean,task_body,0.11021915078163147,0.0011851522140204906
codecontests_cpp_195,base,lead_phrase,0.03522978350520134,0.01761489175260067
codecontests_cpp_195,base,function_body_anchor,0.009420839138329029,0.0047104195691645145
codecontests_cpp_195,base,file_target,0.024131663143634796,0.012065831571817398
codecontests_cpp_195,base,tail_suffix,0.0740961953997612,0.0067360177636146545
codecontests_cpp_195,base,task_body,0.11337849497795105,0.0012191236019134521
codecontests_java_195,clean,lead_phrase,0.019769929349422455,0.009884964674711227
codecontests_java_195,clean,function_body_anchor,0.011653626337647438,0.005826813168823719
codecontests_java_195,clean,file_target,0.008253578096628189,0.0041267890483140945
codecontests_java_195,clean,tail_suffix,0.07936761528253555,0.007215237710624933
codecontests_java_195,clean,task_body,0.11354084312915802,0.00129023683257401
codecontests_java_195,base,lead_phrase,0.174895241856575,0.0874476209282875
codecontests_java_195,base,function_body_anchor,0.009745466522872448,0.004872733261436224
codecontests_java_195,base,file_target,0.008047813549637794,0.004023906774818897
codecontests_java_195,base,tail_suffix,0.08107466995716095,0.007370424456894398
codecontests_java_195,base,task_body,0.09495888650417328,0.001079078298062086
apps_python_196,clean,lead_phrase,0.16502927243709564,0.08251463621854782
apps_python_196,clean,function_body_anchor,0.02800433523952961,0.014002167619764805
apps_python_196,clean,file_target,0.01519361324608326,0.00759680662304163
apps_python_196,clean,tail_suffix,0.08964483439922333,0.008149530738592148
apps_python_196,clean,task_body,0.058575522154569626,0.0008742615464143455
apps_python_196,base,lead_phrase,0.11559199541807175,0.05779599770903587
apps_python_196,base,function_body_anchor,0.010054104030132294,0.005027052015066147
apps_python_196,base,file_target,0.014666914939880371,0.0073334574699401855
apps_python_196,base,tail_suffix,0.08449327200651169,0.007681206334382296
apps_python_196,base,task_body,0.060589082539081573,0.000904314685612917
codecontests_java_196,clean,lead_phrase,0.17752572894096375,0.08876286447048187
codecontests_java_196,clean,function_body_anchor,0.03127564489841461,0.015637822449207306
codecontests_java_196,clean,file_target,0.008037464693188667,0.004018732346594334
codecontests_java_196,clean,tail_suffix,0.08511066436767578,0.007737332955002785
codecontests_java_196,clean,task_body,0.08629044145345688,0.0015979711897671223
codecontests_java_196,base,lead_phrase,0.12745454907417297,0.06372727453708649
codecontests_java_196,base,function_body_anchor,0.01545642875134945,0.007728214375674725
codecontests_java_196,base,file_target,0.007266056723892689,0.0036330283619463444
codecontests_java_196,base,tail_suffix,0.0872274860739708,0.007929771207273006
codecontests_java_196,base,task_body,0.09149991720914841,0.0016944429371505976
apps_python_197,clean,lead_phrase,0.04462907090783119,0.011157267726957798
apps_python_197,clean,function_body_anchor,0.005559050943702459,0.0027795254718512297
apps_python_197,clean,file_target,0.017537856474518776,0.008768928237259388
apps_python_197,clean,tail_suffix,0.07101397961378098,0.006455816328525543
apps_python_197,clean,task_body,0.08581121265888214,0.001046478166244924
apps_python_197,base,lead_phrase,0.05253758281469345,0.013134395703673363
apps_python_197,base,function_body_anchor,0.0052693989127874374,0.0026346994563937187
apps_python_197,base,file_target,0.016561103984713554,0.008280551992356777
apps_python_197,base,tail_suffix,0.07320179045200348,0.006654708180576563
apps_python_197,base,task_body,0.08512450754642487,0.0010381037136539817
codecontests_cpp_197,clean,lead_phrase,0.07658681273460388,0.01914670318365097
codecontests_cpp_197,clean,function_body_anchor,0.008721327409148216,0.004360663704574108
codecontests_cpp_197,clean,file_target,0.025543563067913055,0.012771781533956528
codecontests_cpp_197,clean,tail_suffix,0.08322180062532425,0.007565618027001619
codecontests_cpp_197,clean,task_body,0.1574820876121521,0.0013015049044042826
codecontests_cpp_197,base,lead_phrase,0.0843987911939621,0.021099697798490524
codecontests_cpp_197,base,function_body_anchor,0.007504856213927269,0.0037524281069636345
codecontests_cpp_197,base,file_target,0.025417553260922432,0.012708776630461216
codecontests_cpp_197,base,tail_suffix,0.08447818458080292,0.007679834961891174
codecontests_cpp_197,base,task_body,0.15673105418682098,0.0012952979886904359
codecontests_java_197,clean,lead_phrase,0.031206848099827766,0.015603424049913883
codecontests_java_197,clean,function_body_anchor,0.010763825848698616,0.005381912924349308
codecontests_java_197,clean,file_target,0.00820319727063179,0.004101598635315895
codecontests_java_197,clean,tail_suffix,0.07810735702514648,0.007100668735802174
codecontests_java_197,clean,task_body,0.14869831502437592,0.0017493919003754854
codecontests_java_197,base,lead_phrase,0.18722479045391083,0.09361239522695541
codecontests_java_197,base,function_body_anchor,0.02052864246070385,0.010264321230351925
codecontests_java_197,base,file_target,0.0071446700021624565,0.0035723350010812283
codecontests_java_197,base,tail_suffix,0.07283949851989746,0.006621772423386574
codecontests_java_197,base,task_body,0.12080193310976028,0.0014211991801857948
apps_python_198,clean,lead_phrase,0.06495633721351624,0.01623908430337906
apps_python_198,clean,function_body_anchor,0.00555259408429265,0.002776297042146325
apps_python_198,clean,file_target,0.013771478086709976,0.006885739043354988
apps_python_198,clean,tail_suffix,0.06373457610607147,0.005794052500277758
apps_python_198,clean,task_body,0.08206310123205185,0.0012433803640305996
apps_python_198,base,lead_phrase,0.05055338889360428,0.01263834722340107
apps_python_198,base,function_body_anchor,0.00494416244328022,0.00247208122164011
apps_python_198,base,file_target,0.01297115720808506,0.00648557860404253
apps_python_198,base,tail_suffix,0.06981395930051804,0.006346723530441523
apps_python_198,base,task_body,0.08380085229873657,0.0012697099009528756
codecontests_java_198,clean,lead_phrase,0.06984952092170715,0.03492476046085358
codecontests_java_198,clean,function_body_anchor,0.014926702715456486,0.007463351357728243
codecontests_java_198,clean,file_target,0.010276461951434612,0.005138230975717306
codecontests_java_198,clean,tail_suffix,0.0765296146273613,0.006957237608730793
codecontests_java_198,clean,task_body,0.15170647203922272,0.001806029467843473
codecontests_java_198,base,lead_phrase,0.1803770214319229,0.09018851071596146
codecontests_java_198,base,function_body_anchor,0.01833835244178772,0.00916917622089386
codecontests_java_198,base,file_target,0.00849933922290802,0.00424966961145401
codecontests_java_198,base,tail_suffix,0.07327382266521454,0.006661256775259972
codecontests_java_198,base,task_body,0.13367989659309387,0.0015914273681119084
apps_python_199,clean,lead_phrase,0.16728413105010986,0.08364206552505493
apps_python_199,clean,function_body_anchor,0.023986034095287323,0.011993017047643661
apps_python_199,clean,file_target,0.019131390377879143,0.009565695188939571
apps_python_199,clean,tail_suffix,0.07981723546981812,0.007256112527102232
apps_python_199,clean,task_body,0.08478756994009018,0.0013675414957106113
apps_python_199,base,lead_phrase,0.13683271408081055,0.06841635704040527
apps_python_199,base,function_body_anchor,0.00900699570775032,0.00450349785387516
apps_python_199,base,file_target,0.017869753763079643,0.008934876881539822
apps_python_199,base,tail_suffix,0.07126082479953766,0.0064782570116221905
apps_python_199,base,task_body,0.08328772336244583,0.0013433503918349743
codecontests_cpp_199,clean,lead_phrase,0.06602342426776886,0.016505856066942215
codecontests_cpp_199,clean,function_body_anchor,0.006301634944975376,0.003150817472487688
codecontests_cpp_199,clean,file_target,0.02104339748620987,0.010521698743104935
codecontests_cpp_199,clean,tail_suffix,0.05545799434185028,0.005041636060923338
codecontests_cpp_199,clean,task_body,0.14223915338516235,0.0018715678015723825
codecontests_cpp_199,base,lead_phrase,0.0605180487036705,0.015129512175917625
codecontests_cpp_199,base,function_body_anchor,0.005665129981935024,0.002832564990967512
codecontests_cpp_199,base,file_target,0.020559996366500854,0.010279998183250427
codecontests_cpp_199,base,tail_suffix,0.06189054995775223,0.005626413505524397
codecontests_cpp_199,base,task_body,0.14191459119319916,0.0018672972219064832
codecontests_java_199,clean,lead_phrase,0.06856045126914978,0.03428022563457489
codecontests_java_199,clean,function_body_anchor,0.017264390364289284,0.008632195182144642
codecontests_java_199,clean,file_target,0.010757598094642162,0.005378799047321081
codecontests_java_199,clean,tail_suffix,0.08414489775896072,0.007649536244571209
codecontests_java_199,clean,task_body,0.12574592232704163,0.0017710693646222353
codecontests_java_199,base,lead_phrase,0.2089569866657257,0.10447849333286285
codecontests_java_199,base,function_body_anchor,0.014218824915587902,0.007109412457793951
codecontests_java_199,base,file_target,0.00835578516125679,0.004177892580628395
codecontests_java_199,base,tail_suffix,0.07807320356369019,0.007097564171999693
codecontests_java_199,base,task_body,0.10812480747699738,0.0015228845877572894
apps_python_200,clean,lead_phrase,0.04447263106703758,0.011118157766759396
apps_python_200,clean,function_body_anchor,0.006167946383357048,0.003083973191678524
apps_python_200,clean,file_target,0.0188369732350111,0.00941848661750555
apps_python_200,clean,tail_suffix,0.0731755942106247,0.006652326788753271
apps_python_200,clean,task_body,0.09165868163108826,0.0011315887095406651
apps_python_200,base,lead_phrase,0.051565058529376984,0.012891264632344246
apps_python_200,base,function_body_anchor,0.0057841334491968155,0.0028920667245984077
apps_python_200,base,file_target,0.017821472138166428,0.008910736069083214
apps_python_200,base,tail_suffix,0.0749596655368805,0.006814515218138695
apps_python_200,base,task_body,0.09106788784265518,0.0011242949403822422
codecontests_cpp_200,clean,lead_phrase,0.12878559529781342,0.042928531765937805
codecontests_cpp_200,clean,function_body_anchor,0.027886617928743362,0.013943308964371681
codecontests_cpp_200,clean,file_target,0.019930420443415642,0.009965210221707821
codecontests_cpp_200,clean,tail_suffix,0.11378724873065948,0.010344295762479305
codecontests_cpp_200,clean,task_body,0.11689959466457367,0.0010437463643029332
codecontests_cpp_200,base,lead_phrase,0.07007767260074615,0.023359224200248718
codecontests_cpp_200,base,function_body_anchor,0.01699240505695343,0.008496202528476715
codecontests_cpp_200,base,file_target,0.0195465087890625,0.00977325439453125
codecontests_cpp_200,base,tail_suffix,0.11491639167070389,0.010446944274008274
codecontests_cpp_200,base,task_body,0.12451686710119247,0.0011117577087134123
codecontests_java_200,clean,lead_phrase,0.04701249301433563,0.015670830383896828
codecontests_java_200,clean,function_body_anchor,0.00939648412168026,0.00469824206084013
codecontests_java_200,clean,file_target,0.010684261098504066,0.005342130549252033
codecontests_java_200,clean,tail_suffix,0.08075223863124847,0.0073411124758422375
codecontests_java_200,clean,task_body,0.11923165619373322,0.0011143145384266973
codecontests_java_200,base,lead_phrase,0.1299925148487091,0.0433308370411396
codecontests_java_200,base,function_body_anchor,0.01777268387377262,0.00888634193688631
codecontests_java_200,base,file_target,0.01253887265920639,0.006269436329603195
codecontests_java_200,base,tail_suffix,0.10249883681535721,0.009318076074123383
codecontests_java_200,base,task_body,0.10693088173866272,0.0009993540588766336
apps_python_201,clean,lead_phrase,0.06589050590991974,0.03294525295495987
apps_python_201,clean,function_body_anchor,0.00932811014354229,0.004664055071771145
apps_python_201,clean,file_target,0.0131594929844141,0.00657974649220705
apps_python_201,clean,tail_suffix,0.07602573931217194,0.006911430973559618
apps_python_201,clean,task_body,0.07625330984592438,0.0015250662108883262
apps_python_201,base,lead_phrase,0.13637663424015045,0.06818831712007523
apps_python_201,base,function_body_anchor,0.009001459926366806,0.004500729963183403
apps_python_201,base,file_target,0.010985463857650757,0.005492731928825378
apps_python_201,base,tail_suffix,0.06967723369598389,0.006334294099360704
apps_python_201,base,task_body,0.06696587800979614,0.0013393175322562456
codecontests_cpp_201,clean,lead_phrase,0.05132707953453064,0.02566353976726532
codecontests_cpp_201,clean,function_body_anchor,0.023780401796102524,0.011890200898051262
codecontests_cpp_201,clean,file_target,0.023773634806275368,0.011886817403137684
codecontests_cpp_201,clean,tail_suffix,0.10087278485298157,0.009170252829790115
codecontests_cpp_201,clean,task_body,0.16207155585289001,0.0014733778079971671
codecontests_cpp_201,base,lead_phrase,0.2584224343299866,0.1292112171649933
codecontests_cpp_201,base,function_body_anchor,0.016200577840209007,0.008100288920104504
codecontests_cpp_201,base,file_target,0.020097969099879265,0.010048984549939632
codecontests_cpp_201,base,tail_suffix,0.08776939660310745,0.007979036308825016
codecontests_cpp_201,base,task_body,0.12675559520721436,0.0011523235589265823
codecontests_java_201,clean,lead_phrase,0.03527805954217911,0.011759352870285511
codecontests_java_201,clean,function_body_anchor,0.0160696879029274,0.0080348439514637
codecontests_java_201,clean,file_target,0.01446779165416956,0.00723389582708478
codecontests_java_201,clean,tail_suffix,0.10533693432807922,0.009576085023581982
codecontests_java_201,clean,task_body,0.1621008664369583,0.0015438178088515997
codecontests_java_201,base,lead_phrase,0.16131481528282166,0.05377160385251045
codecontests_java_201,base,function_body_anchor,0.015960481017827988,0.007980240508913994
codecontests_java_201,base,file_target,0.011437657289206982,0.005718828644603491
codecontests_java_201,base,tail_suffix,0.08451169729232788,0.007682881783694029
codecontests_java_201,base,task_body,0.13655158877372742,0.0013004912761971354
apps_python_202,clean,lead_phrase,0.03869382664561272,0.00967345666140318
apps_python_202,clean,function_body_anchor,0.006452174857258797,0.0032260874286293983
apps_python_202,clean,file_target,0.012609569355845451,0.006304784677922726
apps_python_202,clean,tail_suffix,0.06548706442117691,0.005953369662165642
apps_python_202,clean,task_body,0.06856294721364975,0.0013712589861825109
apps_python_202,base,lead_phrase,0.02210392989218235,0.0055259824730455875
apps_python_202,base,function_body_anchor,0.0051245735958218575,0.0025622867979109287
apps_python_202,base,file_target,0.010739624500274658,0.005369812250137329
apps_python_202,base,tail_suffix,0.06201479583978653,0.005637708585709333
apps_python_202,base,task_body,0.06945956498384476,0.0013891912531107664
codecontests_cpp_202,clean,lead_phrase,0.15857204794883728,0.07928602397441864
codecontests_cpp_202,clean,function_body_anchor,0.02926255390048027,0.014631276950240135
codecontests_cpp_202,clean,file_target,0.02327425219118595,0.011637126095592976
codecontests_cpp_202,clean,tail_suffix,0.08204348385334015,0.007458498701453209
codecontests_cpp_202,clean,task_body,0.1321265548467636,0.0018875221721827984
codecontests_cpp_202,base,lead_phrase,0.11051139235496521,0.055255696177482605
codecontests_cpp_202,base,function_body_anchor,0.014111654832959175,0.0070558274164795876
codecontests_cpp_202,base,file_target,0.02237294614315033,0.011186473071575165
codecontests_cpp_202,base,tail_suffix,0.08438196778297424,0.007671087980270386
codecontests_cpp_202,base,task_body,0.13872195780277252,0.001981742214411497
codecontests_java_202,clean,lead_phrase,0.03247404843568802,0.01623702421784401
codecontests_java_202,clean,function_body_anchor,0.010863016359508038,0.005431508179754019
codecontests_java_202,clean,file_target,0.010003294795751572,0.005001647397875786
codecontests_java_202,clean,tail_suffix,0.07278964668512344,0.006617240607738495
codecontests_java_202,clean,task_body,0.15019236505031586,0.002310651820152998
codecontests_java_202,base,lead_phrase,0.20765870809555054,0.10382935404777527
codecontests_java_202,base,function_body_anchor,0.01347746979445219,0.006738734897226095
codecontests_java_202,base,file_target,0.008464191108942032,0.004232095554471016
codecontests_java_202,base,tail_suffix,0.06875665485858917,0.00625060498714447
codecontests_java_202,base,task_body,0.12587937712669373,0.0019366057822480798
apps_python_203,clean,lead_phrase,0.027044475078582764,0.009014825336635113
apps_python_203,clean,function_body_anchor,0.009652716107666492,0.004826358053833246
apps_python_203,clean,file_target,0.015027390792965889,0.0075136953964829445
apps_python_203,clean,tail_suffix,0.08158837258815765,0.007417124696075916
apps_python_203,clean,task_body,0.07373189181089401,0.0015047325287014246
apps_python_203,base,lead_phrase,0.14022697508335114,0.04674232378602028
apps_python_203,base,function_body_anchor,0.009666536003351212,0.004833268001675606
apps_python_203,base,file_target,0.011563386768102646,0.005781693384051323
apps_python_203,base,tail_suffix,0.06781473755836487,0.006164975930005312
apps_python_203,base,task_body,0.06228834390640259,0.0012711907038465142
codecontests_cpp_203,clean,lead_phrase,0.050418153405189514,0.012604538351297379
codecontests_cpp_203,clean,function_body_anchor,0.007069347891956568,0.003534673945978284
codecontests_cpp_203,clean,file_target,0.01947864517569542,0.00973932258784771
codecontests_cpp_203,clean,tail_suffix,0.07174643129110336,0.006522402632981539
codecontests_cpp_203,clean,task_body,0.1405266970396042,0.002007524250075221
codecontests_cpp_203,base,lead_phrase,0.08835609257221222,0.022089023143053055
codecontests_cpp_203,base,function_body_anchor,0.007184135727584362,0.003592067863792181
codecontests_cpp_203,base,file_target,0.020272256806492805,0.010136128403246403
codecontests_cpp_203,base,tail_suffix,0.06771295517683029,0.006155723240226507
codecontests_cpp_203,base,task_body,0.1365843415260315,0.0019512048456817865
codecontests_java_203,clean,lead_phrase,0.050967901945114136,0.012741975486278534
codecontests_java_203,clean,function_body_anchor,0.006026807706803083,0.0030134038534015417
codecontests_java_203,clean,file_target,0.007389427628368139,0.0036947138141840696
codecontests_java_203,clean,tail_suffix,0.06362920254468918,0.005784472916275263
codecontests_java_203,clean,task_body,0.13726070523262024,0.0021117031574249268
codecontests_java_203,base,lead_phrase,0.09211091697216034,0.023027729243040085
codecontests_java_203,base,function_body_anchor,0.005927094258368015,0.0029635471291840076
codecontests_java_203,base,file_target,0.00751989521086216,0.00375994760543108
codecontests_java_203,base,tail_suffix,0.05962821841239929,0.005420747213065624
codecontests_java_203,base,task_body,0.13206568360328674,0.0020317798480391502
apps_python_204,clean,lead_phrase,0.05357930809259415,0.010715861804783344
apps_python_204,clean,function_body_anchor,0.0063794516026973724,0.0031897258013486862
apps_python_204,clean,file_target,0.014681223779916763,0.007340611889958382
apps_python_204,clean,tail_suffix,0.06632212549448013,0.006029284093528986
apps_python_204,clean,task_body,0.09009809792041779,0.0013057695468887687
apps_python_204,base,lead_phrase,0.04515909403562546,0.009031819179654121
apps_python_204,base,function_body_anchor,0.006704054772853851,0.0033520273864269257
apps_python_204,base,file_target,0.014140497893095016,0.007070248946547508
apps_python_204,base,tail_suffix,0.0721859335899353,0.006562357768416405
apps_python_204,base,task_body,0.09255217760801315,0.001341335941106081
codecontests_cpp_204,clean,lead_phrase,0.0636732429265976,0.012734648771584034
codecontests_cpp_204,clean,function_body_anchor,0.0065735504031181335,0.0032867752015590668
codecontests_cpp_204,clean,file_target,0.02318457141518593,0.011592285707592964
codecontests_cpp_204,clean,tail_suffix,0.052722156047821045,0.004792923107743263
codecontests_cpp_204,clean,task_body,0.1325177252292633,0.0017669029766693711
codecontests_cpp_204,base,lead_phrase,0.05443082004785538,0.010886164382100105
codecontests_cpp_204,base,function_body_anchor,0.006894298363476992,0.003447149181738496
codecontests_cpp_204,base,file_target,0.02330050617456436,0.01165025308728218
codecontests_cpp_204,base,tail_suffix,0.058265089988708496,0.005296826362609863
codecontests_cpp_204,base,task_body,0.13544504344463348,0.001805933890864253
codecontests_java_204,clean,lead_phrase,0.071552574634552,0.035776287317276
codecontests_java_204,clean,function_body_anchor,0.01880326122045517,0.009401630610227585
codecontests_java_204,clean,file_target,0.008962064050137997,0.004481032025068998
codecontests_java_204,clean,tail_suffix,0.08489969372749329,0.007718153763562441
codecontests_java_204,clean,task_body,0.1401309221982956,0.0020607488695532084
codecontests_java_204,base,lead_phrase,0.2067708969116211,0.10338544845581055
codecontests_java_204,base,function_body_anchor,0.015380957163870335,0.007690478581935167
codecontests_java_204,base,file_target,0.007011481560766697,0.0035057407803833485
codecontests_java_204,base,tail_suffix,0.07922562211751938,0.007202329114079475
codecontests_java_204,base,task_body,0.12293991446495056,0.0018079399596899748
mbpp_python_204,clean,lead_phrase,0.035107072442770004,0.008776768110692501
mbpp_python_204,clean,function_body_anchor,0.0047128451988101006,0.0023564225994050503
mbpp_python_204,clean,file_target,0.01433210913091898,0.00716605456545949
mbpp_python_204,clean,tail_suffix,0.059474244713783264,0.005406749434769154
mbpp_python_204,clean,task_body,0.06711671501398087,0.00142801518086344
mbpp_python_204,base,lead_phrase,0.02076859399676323,0.005192148499190807
mbpp_python_204,base,function_body_anchor,0.00378131284378469,0.001890656421892345
mbpp_python_204,base,file_target,0.012368302792310715,0.006184151396155357
mbpp_python_204,base,tail_suffix,0.0553538054227829,0.005032164044678211
mbpp_python_204,base,task_body,0.06811144202947617,0.0014491796027868986
apps_python_205,clean,lead_phrase,0.012419617734849453,0.0062098088674247265
apps_python_205,clean,function_body_anchor,0.008801024407148361,0.004400512203574181
apps_python_205,clean,file_target,0.025408849120140076,0.012704424560070038
apps_python_205,clean,tail_suffix,0.07178892195224762,0.006526265759021044
apps_python_205,clean,task_body,0.1072893962264061,0.0013580935774371028
apps_python_205,base,lead_phrase,0.16940686106681824,0.08470343053340912
apps_python_205,base,function_body_anchor,0.019649235531687737,0.009824617765843868
apps_python_205,base,file_target,0.02232196554541588,0.01116098277270794
apps_python_205,base,tail_suffix,0.07516702264547348,0.006833365652710199
apps_python_205,base,task_body,0.08576735109090805,0.0010856626322492957
codecontests_java_205,clean,lead_phrase,0.07983528822660446,0.03991764411330223
codecontests_java_205,clean,function_body_anchor,0.02782668173313141,0.013913340866565704
codecontests_java_205,clean,file_target,0.013961590826511383,0.0069807954132556915
