sample_id,variant,tool_score,no_tool_score,decision_score,tool_top1,no_tool_top1
codecontests_java_39,clean_full,0.0,-6.5625,6.5625,True,False
codecontests_java_39,clean_with_corrupt_instruction,-7.90625,0.0,-7.90625,False,True
codecontests_java_39,corrupt_with_clean_instruction,0.0,-6.5625,6.5625,True,False
codecontests_java_39,corrupt_full,-7.90625,0.0,-7.90625,False,True
humaneval_python_39,clean_full,0.0,-3.421875,3.421875,True,False
humaneval_python_39,clean_with_corrupt_instruction,-2.78125,0.0,-2.78125,False,True
humaneval_python_39,corrupt_with_clean_instruction,0.0,-3.421875,3.421875,True,False
humaneval_python_39,corrupt_full,-2.78125,0.0,-2.78125,False,True
apps_python_40,clean_full,0.0,-1.6484375,1.6484375,True,False
apps_python_40,clean_with_corrupt_instruction,-4.28125,0.0,-4.28125,False,True
apps_python_40,corrupt_with_clean_instruction,0.0,-1.6484375,1.6484375,True,False
apps_python_40,corrupt_full,-4.28125,0.0,-4.28125,False,True
codecontests_cpp_40,clean_full,0.0,-3.265625,3.265625,True,False
codecontests_cpp_40,clean_with_corrupt_instruction,-3.671875,0.0,-3.671875,False,True
codecontests_cpp_40,corrupt_with_clean_instruction,0.0,-3.265625,3.265625,True,False
codecontests_cpp_40,corrupt_full,-3.671875,0.0,-3.671875,False,True
codecontests_java_40,clean_full,0.0,-4.125,4.125,True,False
codecontests_java_40,clean_with_corrupt_instruction,-5.09375,0.0,-5.09375,False,True
codecontests_java_40,corrupt_with_clean_instruction,0.0,-4.125,4.125,True,False
codecontests_java_40,corrupt_full,-5.09375,0.0,-5.09375,False,True
codecontests_cpp_41,clean_full,0.0,-4.65625,4.65625,True,False
codecontests_cpp_41,clean_with_corrupt_instruction,-2.71875,0.0,-2.71875,False,True
codecontests_cpp_41,corrupt_with_clean_instruction,0.0,-4.65625,4.65625,True,False
codecontests_cpp_41,corrupt_full,-2.71875,0.0,-2.71875,False,True
codecontests_java_41,clean_full,0.0,-3.234375,3.234375,True,False
codecontests_java_41,clean_with_corrupt_instruction,-5.65625,0.0,-5.65625,False,True
codecontests_java_41,corrupt_with_clean_instruction,0.0,-3.234375,3.234375,True,False
codecontests_java_41,corrupt_full,-5.65625,0.0,-5.65625,False,True
humaneval_python_41,clean_full,0.0,-2.828125,2.828125,True,False
humaneval_python_41,clean_with_corrupt_instruction,-3.84375,0.0,-3.84375,False,True
humaneval_python_41,corrupt_with_clean_instruction,0.0,-2.828125,2.828125,True,False
humaneval_python_41,corrupt_full,-3.84375,0.0,-3.84375,False,True
codecontests_cpp_42,clean_full,0.0,-3.75,3.75,True,False
codecontests_cpp_42,clean_with_corrupt_instruction,-4.40625,0.0,-4.40625,False,True
codecontests_cpp_42,corrupt_with_clean_instruction,0.0,-3.75,3.75,True,False
codecontests_cpp_42,corrupt_full,-4.40625,0.0,-4.40625,False,True
codecontests_java_42,clean_full,0.0,-2.984375,2.984375,True,False
codecontests_java_42,clean_with_corrupt_instruction,-6.03125,0.0,-6.03125,False,True
codecontests_java_42,corrupt_with_clean_instruction,0.0,-2.984375,2.984375,True,False
codecontests_java_42,corrupt_full,-6.03125,0.0,-6.03125,False,True
humaneval_python_42,clean_full,0.0,-2.765625,2.765625,True,False
humaneval_python_42,clean_with_corrupt_instruction,-5.46875,0.0,-5.46875,False,True
humaneval_python_42,corrupt_with_clean_instruction,0.0,-2.765625,2.765625,True,False
humaneval_python_42,corrupt_full,-5.46875,0.0,-5.46875,False,True
mbpp_python_42,clean_full,0.0,-3.3125,3.3125,True,False
mbpp_python_42,clean_with_corrupt_instruction,-2.453125,0.0,-2.453125,False,True
mbpp_python_42,corrupt_with_clean_instruction,0.0,-3.3125,3.3125,True,False
mbpp_python_42,corrupt_full,-2.453125,0.0,-2.453125,False,True
apps_python_43,clean_full,0.0,-2.90625,2.90625,True,False
apps_python_43,clean_with_corrupt_instruction,-5.09375,0.0,-5.09375,False,True
apps_python_43,corrupt_with_clean_instruction,0.0,-2.90625,2.90625,True,False
apps_python_43,corrupt_full,-5.09375,0.0,-5.09375,False,True
codecontests_cpp_43,clean_full,0.0,-3.671875,3.671875,True,False
codecontests_cpp_43,clean_with_corrupt_instruction,-3.9375,0.0,-3.9375,False,True
codecontests_cpp_43,corrupt_with_clean_instruction,0.0,-3.671875,3.671875,True,False
codecontests_cpp_43,corrupt_full,-3.9375,0.0,-3.9375,False,True
codecontests_java_43,clean_full,0.0,-7.21875,7.21875,True,False
codecontests_java_43,clean_with_corrupt_instruction,-9.8125,0.0,-9.8125,False,True
codecontests_java_43,corrupt_with_clean_instruction,0.0,-7.21875,7.21875,True,False
codecontests_java_43,corrupt_full,-9.8125,0.0,-9.8125,False,True
apps_python_44,clean_full,0.0,-1.6796875,1.6796875,True,False
apps_python_44,clean_with_corrupt_instruction,-2.578125,0.0,-2.578125,False,True
apps_python_44,corrupt_with_clean_instruction,0.0,-1.6796875,1.6796875,True,False
apps_python_44,corrupt_full,-2.578125,0.0,-2.578125,False,True
codecontests_cpp_44,clean_full,0.0,-3.265625,3.265625,True,False
codecontests_cpp_44,clean_with_corrupt_instruction,-2.796875,0.0,-2.796875,False,True
codecontests_cpp_44,corrupt_with_clean_instruction,0.0,-3.265625,3.265625,True,False
codecontests_cpp_44,corrupt_full,-2.796875,0.0,-2.796875,False,True
codecontests_java_44,clean_full,0.0,-2.390625,2.390625,True,False
codecontests_java_44,clean_with_corrupt_instruction,-7.5,0.0,-7.5,False,True
codecontests_java_44,corrupt_with_clean_instruction,0.0,-2.390625,2.390625,True,False
codecontests_java_44,corrupt_full,-7.5,0.0,-7.5,False,True
humaneval_python_44,clean_full,0.0,-2.265625,2.265625,True,False
humaneval_python_44,clean_with_corrupt_instruction,-3.59375,0.0,-3.59375,False,True
humaneval_python_44,corrupt_with_clean_instruction,0.0,-2.265625,2.265625,True,False
humaneval_python_44,corrupt_full,-3.59375,0.0,-3.59375,False,True
codecontests_cpp_45,clean_full,0.0,-2.9375,2.9375,True,False
codecontests_cpp_45,clean_with_corrupt_instruction,-4.78125,0.0,-4.78125,False,True
codecontests_cpp_45,corrupt_with_clean_instruction,0.0,-2.9375,2.9375,True,False
codecontests_cpp_45,corrupt_full,-4.78125,0.0,-4.78125,False,True
codecontests_java_45,clean_full,0.0,-7.09375,7.09375,True,False
codecontests_java_45,clean_with_corrupt_instruction,-9.5,0.0,-9.5,False,True
codecontests_java_45,corrupt_with_clean_instruction,0.0,-7.09375,7.09375,True,False
codecontests_java_45,corrupt_full,-9.5,0.0,-9.5,False,True
apps_python_46,clean_full,0.0,-2.625,2.625,True,False
apps_python_46,clean_with_corrupt_instruction,-5.375,0.0,-5.375,False,True
apps_python_46,corrupt_with_clean_instruction,0.0,-2.625,2.625,True,False
apps_python_46,corrupt_full,-5.375,0.0,-5.375,False,True
codecontests_cpp_46,clean_full,0.0,-4.375,4.375,True,False
codecontests_cpp_46,clean_with_corrupt_instruction,-6.125,0.0,-6.125,False,True
codecontests_cpp_46,corrupt_with_clean_instruction,0.0,-4.375,4.375,True,False
codecontests_cpp_46,corrupt_full,-6.125,0.0,-6.125,False,True
codecontests_java_46,clean_full,0.0,-6.46875,6.46875,True,False
codecontests_java_46,clean_with_corrupt_instruction,-14.0625,0.0,-14.0625,False,True
codecontests_java_46,corrupt_with_clean_instruction,0.0,-6.46875,6.46875,True,False
codecontests_java_46,corrupt_full,-14.0625,0.0,-14.0625,False,True
apps_python_47,clean_full,0.0,-1.7734375,1.7734375,True,False
apps_python_47,clean_with_corrupt_instruction,-4.46875,0.0,-4.46875,False,True
apps_python_47,corrupt_with_clean_instruction,0.0,-1.7734375,1.7734375,True,False
apps_python_47,corrupt_full,-4.46875,0.0,-4.46875,False,True
codecontests_cpp_47,clean_full,0.0,-2.296875,2.296875,True,False
codecontests_cpp_47,clean_with_corrupt_instruction,-2.796875,0.0,-2.796875,False,True
codecontests_cpp_47,corrupt_with_clean_instruction,0.0,-2.296875,2.296875,True,False
codecontests_cpp_47,corrupt_full,-2.796875,0.0,-2.796875,False,True
codecontests_java_47,clean_full,0.0,-2.3125,2.3125,True,False
codecontests_java_47,clean_with_corrupt_instruction,-10.75,0.0,-10.75,False,True
codecontests_java_47,corrupt_with_clean_instruction,0.0,-2.3125,2.3125,True,False
codecontests_java_47,corrupt_full,-10.75,0.0,-10.75,False,True
humaneval_python_47,clean_full,0.0,-1.7578125,1.7578125,True,False
humaneval_python_47,clean_with_corrupt_instruction,-5.6875,0.0,-5.6875,False,True
humaneval_python_47,corrupt_with_clean_instruction,0.0,-1.7578125,1.7578125,True,False
humaneval_python_47,corrupt_full,-5.6875,0.0,-5.6875,False,True
apps_python_48,clean_full,0.0,-2.984375,2.984375,True,False
apps_python_48,clean_with_corrupt_instruction,-5.65625,0.0,-5.65625,False,True
apps_python_48,corrupt_with_clean_instruction,0.0,-2.984375,2.984375,True,False
apps_python_48,corrupt_full,-5.65625,0.0,-5.65625,False,True
codecontests_cpp_48,clean_full,0.0,-2.96875,2.96875,True,False
codecontests_cpp_48,clean_with_corrupt_instruction,-5.625,0.0,-5.625,False,True
codecontests_cpp_48,corrupt_with_clean_instruction,0.0,-2.96875,2.96875,True,False
codecontests_cpp_48,corrupt_full,-5.625,0.0,-5.625,False,True
codecontests_java_48,clean_full,0.0,-5.3125,5.3125,True,False
codecontests_java_48,clean_with_corrupt_instruction,-12.0,0.0,-12.0,False,True
codecontests_java_48,corrupt_with_clean_instruction,0.0,-5.3125,5.3125,True,False
codecontests_java_48,corrupt_full,-12.0,0.0,-12.0,False,True
apps_python_49,clean_full,0.0,-1.0859375,1.0859375,True,False
apps_python_49,clean_with_corrupt_instruction,-2.453125,0.0,-2.453125,False,True
apps_python_49,corrupt_with_clean_instruction,0.0,-1.0859375,1.0859375,True,False
apps_python_49,corrupt_full,-2.453125,0.0,-2.453125,False,True
codecontests_cpp_49,clean_full,0.0,-4.40625,4.40625,True,False
codecontests_cpp_49,clean_with_corrupt_instruction,-2.953125,0.0,-2.953125,False,True
codecontests_cpp_49,corrupt_with_clean_instruction,0.0,-4.40625,4.40625,True,False
codecontests_cpp_49,corrupt_full,-2.953125,0.0,-2.953125,False,True
codecontests_java_49,clean_full,0.0,-4.5,4.5,True,False
codecontests_java_49,clean_with_corrupt_instruction,-9.75,0.0,-9.75,False,True
codecontests_java_49,corrupt_with_clean_instruction,0.0,-4.5,4.5,True,False
codecontests_java_49,corrupt_full,-9.75,0.0,-9.75,False,True
codecontests_cpp_50,clean_full,0.0,-2.765625,2.765625,True,False
codecontests_cpp_50,clean_with_corrupt_instruction,-4.71875,0.0,-4.71875,False,True
codecontests_cpp_50,corrupt_with_clean_instruction,0.0,-2.765625,2.765625,True,False
codecontests_cpp_50,corrupt_full,-4.71875,0.0,-4.71875,False,True
codecontests_java_50,clean_full,0.0,-4.1875,4.1875,True,False
codecontests_java_50,clean_with_corrupt_instruction,-6.59375,0.0,-6.59375,False,True
codecontests_java_50,corrupt_with_clean_instruction,0.0,-4.1875,4.1875,True,False
codecontests_java_50,corrupt_full,-6.59375,0.0,-6.59375,False,True
apps_python_51,clean_full,0.0,-2.625,2.625,True,False
apps_python_51,clean_with_corrupt_instruction,-4.65625,0.0,-4.65625,False,True
apps_python_51,corrupt_with_clean_instruction,0.0,-2.625,2.625,True,False
apps_python_51,corrupt_full,-4.65625,0.0,-4.65625,False,True
codecontests_java_51,clean_full,0.0,-5.71875,5.71875,True,False
codecontests_java_51,clean_with_corrupt_instruction,-7.90625,0.0,-7.90625,False,True
codecontests_java_51,corrupt_with_clean_instruction,0.0,-5.71875,5.71875,True,False
codecontests_java_51,corrupt_full,-7.90625,0.0,-7.90625,False,True
codecontests_cpp_52,clean_full,0.0,-1.5625,1.5625,True,False
codecontests_cpp_52,clean_with_corrupt_instruction,-1.5859375,0.0,-1.5859375,False,True
codecontests_cpp_52,corrupt_with_clean_instruction,0.0,-1.5625,1.5625,True,False
codecontests_cpp_52,corrupt_full,-1.5859375,0.0,-1.5859375,False,True
codecontests_java_52,clean_full,0.0,-3.171875,3.171875,True,False
codecontests_java_52,clean_with_corrupt_instruction,-6.375,0.0,-6.375,False,True
codecontests_java_52,corrupt_with_clean_instruction,0.0,-3.171875,3.171875,True,False
codecontests_java_52,corrupt_full,-6.375,0.0,-6.375,False,True
apps_python_53,clean_full,0.0,-2.78125,2.78125,True,False
apps_python_53,clean_with_corrupt_instruction,-6.0,0.0,-6.0,False,True
apps_python_53,corrupt_with_clean_instruction,0.0,-2.78125,2.78125,True,False
apps_python_53,corrupt_full,-6.0,0.0,-6.0,False,True
codecontests_cpp_53,clean_full,0.0,-2.4375,2.4375,True,False
codecontests_cpp_53,clean_with_corrupt_instruction,-2.03125,0.0,-2.03125,False,True
codecontests_cpp_53,corrupt_with_clean_instruction,0.0,-2.4375,2.4375,True,False
codecontests_cpp_53,corrupt_full,-2.03125,0.0,-2.03125,False,True
codecontests_java_53,clean_full,0.0,-4.09375,4.09375,True,False
codecontests_java_53,clean_with_corrupt_instruction,-6.8125,0.0,-6.8125,False,True
codecontests_java_53,corrupt_with_clean_instruction,0.0,-4.09375,4.09375,True,False
codecontests_java_53,corrupt_full,-6.8125,0.0,-6.8125,False,True
apps_python_54,clean_full,0.0,-2.6875,2.6875,True,False
apps_python_54,clean_with_corrupt_instruction,-2.953125,0.0,-2.953125,False,True
apps_python_54,corrupt_with_clean_instruction,0.0,-2.6875,2.6875,True,False
apps_python_54,corrupt_full,-2.953125,0.0,-2.953125,False,True
codecontests_java_54,clean_full,0.0,-5.03125,5.03125,True,False
codecontests_java_54,clean_with_corrupt_instruction,-2.0625,0.0,-2.0625,False,True
codecontests_java_54,corrupt_with_clean_instruction,0.0,-5.03125,5.03125,True,False
codecontests_java_54,corrupt_full,-2.0625,0.0,-2.0625,False,True
mbpp_python_54,clean_full,0.0,-2.484375,2.484375,True,False
mbpp_python_54,clean_with_corrupt_instruction,-4.25,0.0,-4.25,False,True
mbpp_python_54,corrupt_with_clean_instruction,0.0,-2.484375,2.484375,True,False
mbpp_python_54,corrupt_full,-4.25,0.0,-4.25,False,True
codecontests_java_55,clean_full,0.0,-6.125,6.125,True,False
codecontests_java_55,clean_with_corrupt_instruction,-5.0625,0.0,-5.0625,False,True
codecontests_java_55,corrupt_with_clean_instruction,0.0,-6.125,6.125,True,False
codecontests_java_55,corrupt_full,-5.0625,0.0,-5.0625,False,True
mbpp_python_55,clean_full,0.0,-2.90625,2.90625,True,False
mbpp_python_55,clean_with_corrupt_instruction,-3.78125,0.0,-3.78125,False,True
mbpp_python_55,corrupt_with_clean_instruction,0.0,-2.90625,2.90625,True,False
mbpp_python_55,corrupt_full,-3.78125,0.0,-3.78125,False,True
codecontests_cpp_56,clean_full,0.0,-2.5,2.5,True,False
codecontests_cpp_56,clean_with_corrupt_instruction,-5.46875,0.0,-5.46875,False,True
codecontests_cpp_56,corrupt_with_clean_instruction,0.0,-2.5,2.5,True,False
codecontests_cpp_56,corrupt_full,-5.46875,0.0,-5.46875,False,True
codecontests_java_56,clean_full,0.0,-6.375,6.375,True,False
codecontests_java_56,clean_with_corrupt_instruction,-9.1875,0.0,-9.1875,False,True
codecontests_java_56,corrupt_with_clean_instruction,0.0,-6.375,6.375,True,False
codecontests_java_56,corrupt_full,-9.1875,0.0,-9.1875,False,True
codecontests_cpp_57,clean_full,0.0,-3.25,3.25,True,False
codecontests_cpp_57,clean_with_corrupt_instruction,-7.1875,0.0,-7.1875,False,True
codecontests_cpp_57,corrupt_with_clean_instruction,0.0,-3.25,3.25,True,False
codecontests_cpp_57,corrupt_full,-7.1875,0.0,-7.1875,False,True
codecontests_java_57,clean_full,0.0,-6.875,6.875,True,False
codecontests_java_57,clean_with_corrupt_instruction,-10.625,0.0,-10.625,False,True
codecontests_java_57,corrupt_with_clean_instruction,0.0,-6.875,6.875,True,False
codecontests_java_57,corrupt_full,-10.625,0.0,-10.625,False,True
apps_python_58,clean_full,0.0,-1.71875,1.71875,True,False
apps_python_58,clean_with_corrupt_instruction,-2.4375,0.0,-2.4375,False,True
apps_python_58,corrupt_with_clean_instruction,0.0,-1.71875,1.71875,True,False
apps_python_58,corrupt_full,-2.4375,0.0,-2.4375,False,True
codecontests_java_58,clean_full,0.0,-3.4375,3.4375,True,False
codecontests_java_58,clean_with_corrupt_instruction,-7.28125,0.0,-7.28125,False,True
codecontests_java_58,corrupt_with_clean_instruction,0.0,-3.4375,3.4375,True,False
codecontests_java_58,corrupt_full,-7.28125,0.0,-7.28125,False,True
apps_python_59,clean_full,0.0,-2.046875,2.046875,True,False
apps_python_59,clean_with_corrupt_instruction,-2.9375,0.0,-2.9375,False,True
apps_python_59,corrupt_with_clean_instruction,0.0,-2.046875,2.046875,True,False
apps_python_59,corrupt_full,-2.9375,0.0,-2.9375,False,True
apps_python_60,clean_full,0.0,-3.453125,3.453125,True,False
apps_python_60,clean_with_corrupt_instruction,-7.5625,0.0,-7.5625,False,True
apps_python_60,corrupt_with_clean_instruction,0.0,-3.453125,3.453125,True,False
apps_python_60,corrupt_full,-7.5625,0.0,-7.5625,False,True
codecontests_java_60,clean_full,0.0,-3.734375,3.734375,True,False
codecontests_java_60,clean_with_corrupt_instruction,-5.40625,0.0,-5.40625,False,True
codecontests_java_60,corrupt_with_clean_instruction,0.0,-3.734375,3.734375,True,False
codecontests_java_60,corrupt_full,-5.40625,0.0,-5.40625,False,True
humaneval_python_60,clean_full,0.0,-3.515625,3.515625,True,False
humaneval_python_60,clean_with_corrupt_instruction,-6.03125,0.0,-6.03125,False,True
humaneval_python_60,corrupt_with_clean_instruction,0.0,-3.515625,3.515625,True,False
humaneval_python_60,corrupt_full,-6.03125,0.0,-6.03125,False,True
codecontests_java_61,clean_full,0.0,-5.25,5.25,True,False
codecontests_java_61,clean_with_corrupt_instruction,-4.4375,0.0,-4.4375,False,True
codecontests_java_61,corrupt_with_clean_instruction,0.0,-5.25,5.25,True,False
codecontests_java_61,corrupt_full,-4.4375,0.0,-4.4375,False,True
mbpp_python_61,clean_full,0.0,-3.203125,3.203125,True,False
mbpp_python_61,clean_with_corrupt_instruction,-3.8125,0.0,-3.8125,False,True
mbpp_python_61,corrupt_with_clean_instruction,0.0,-3.203125,3.203125,True,False
mbpp_python_61,corrupt_full,-3.8125,0.0,-3.8125,False,True
codecontests_cpp_62,clean_full,0.0,-3.0,3.0,True,False
codecontests_cpp_62,clean_with_corrupt_instruction,-2.859375,0.0,-2.859375,False,True
codecontests_cpp_62,corrupt_with_clean_instruction,0.0,-3.0,3.0,True,False
codecontests_cpp_62,corrupt_full,-2.859375,0.0,-2.859375,False,True
codecontests_java_62,clean_full,0.0,-3.84375,3.84375,True,False
codecontests_java_62,clean_with_corrupt_instruction,-8.4375,0.0,-8.4375,False,True
codecontests_java_62,corrupt_with_clean_instruction,0.0,-3.84375,3.84375,True,False
codecontests_java_62,corrupt_full,-8.4375,0.0,-8.4375,False,True
codecontests_cpp_63,clean_full,0.0,-3.21875,3.21875,True,False
codecontests_cpp_63,clean_with_corrupt_instruction,-6.6875,0.0,-6.6875,False,True
codecontests_cpp_63,corrupt_with_clean_instruction,0.0,-3.21875,3.21875,True,False
codecontests_cpp_63,corrupt_full,-6.6875,0.0,-6.6875,False,True
codecontests_java_63,clean_full,0.0,-6.5,6.5,True,False
