source,target,support_weighted,support_unweighted
MLP11,L12H13,0.009693618185820185,0.009291521486643438
MLP7,L11H8,0.009678259304147173,0.009872241579558653
L10H5,L11H9,0.009657918736464363,0.009291521486643438
MLP11,L14H5,0.009644171838836231,0.009291521486643438
L9H15,MLP12,0.009642127300203068,0.009291521486643438
L15H5,L17H8,0.00963729382421784,0.009291521486643438
MLP6,L16H9,0.009617824784019544,0.009291521486643438
MLP3,L10H5,0.009593053215638766,0.009291521486643438
L9H5,L12H3,0.009585138994839044,0.009291521486643438
MLP5,MLP9,0.009570793449978673,0.009291521486643438
MLP17,L25H0,0.00956971069446409,0.009291521486643438
MLP1,MLP9,0.009531812178731057,0.009291521486643438
L18H3,MLP19,0.009478420682653694,0.009291521486643438
MLP15,MLP17,0.009429924341268634,0.009291521486643438
L11H1,MLP17,0.009426254950784791,0.009291521486643438
L2H15,L11H8,0.009422787113270143,0.009291521486643438
MLP18,MLP27,0.009331278679753675,0.009291521486643438
L11H9,L12H6,0.00931559912311673,0.009291521486643438
MLP1,MLP7,0.009296600357559795,0.009291521486643438
MLP5,L11H1,0.009295841787120748,0.009291521486643438
MLP11,L16H6,0.009293875730441716,0.009291521486643438
MLP13,L23H6,0.009282136229185545,0.009291521486643438
MLP10,L13H10,0.009269507197107028,0.008710801393728223
MLP1,L11H8,0.009261386618265068,0.009291521486643438
L11H1,L16H9,0.009246653631706929,0.008710801393728223
L2H14,MLP4,0.009241158773019488,0.009872241579558653
MLP2,L10H5,0.00916989955825798,0.009291521486643438
L2H14,L9H5,0.009162098593454944,0.009872241579558653
L15H5,MLP19,0.009145429242989205,0.008710801393728223
MLP10,L13H6,0.009065458988643759,0.008710801393728223
Input Embed,L11H8,0.009061776147732029,0.009291521486643438
L12H13,MLP27,0.00900109831561862,0.008710801393728223
L15H5,MLP18,0.00897083388670722,0.008710801393728223
MLP5,L9H5,0.008942911954734914,0.009291521486643438
L13H3,MLP15,0.008942431347539198,0.008710801393728223
MLP5,L13H3,0.008914070607796167,0.009872241579558653
L9H5,MLP11,0.008911339748972798,0.008710801393728223
L14H13,L16H8,0.008872101517551322,0.008710801393728223
L11H4,L12H6,0.008862978773368255,0.009291521486643438
MLP6,L12H13,0.008783658241564567,0.008710801393728223
MLP7,L11H1,0.008745568007970102,0.008710801393728223
L18H14,MLP20,0.00872098394836711,0.009291521486643438
L12H0,MLP17,0.008718759609903965,0.008710801393728223
L9H3,L12H0,0.00869858735945515,0.008130081300813009
L12H0,L16H9,0.008660935595597817,0.008130081300813009
L13H3,L16H13,0.008631200951584381,0.009291521486643438
MLP3,L13H3,0.008627489104426745,0.008710801393728223
L13H13,MLP17,0.008626940006480326,0.008710801393728223
MLP7,L16H9,0.008550278355339898,0.008130081300813009
L9H3,MLP10,0.00853677377466516,0.008130081300813009
MLP7,L13H3,0.008527337371963036,0.008710801393728223
L17H8,L20H14,0.008511536789886674,0.008130081300813009
MLP15,L17H2,0.008499129187150333,0.008130081300813009
MLP14,L21H12,0.00848707385099257,0.008130081300813009
L9H5,MLP10,0.008448827940998351,0.008130081300813009
MLP1,L13H3,0.008410022495538327,0.008710801393728223
MLP4,MLP10,0.008380564928535884,0.008130081300813009
MLP10,L16H13,0.008371832833179502,0.008130081300813009
L13H13,L16H8,0.008357398032804103,0.008130081300813009
MLP0,L12H0,0.00832832229917079,0.008130081300813009
MLP4,L16H13,0.008320257322385794,0.008130081300813009
MLP0,L2H14,0.008316145301155613,0.008130081300813009
MLP11,L21H12,0.008269060540175167,0.008130081300813009
L12H13,MLP16,0.008254020464662592,0.008130081300813009
L13H9,L16H13,0.008201850719351448,0.008130081300813009
L9H5,L10H2,0.008182030702043624,0.008710801393728223
MLP13,L24H6,0.008176413694390556,0.008130081300813009
MLP3,L16H13,0.008158220522691356,0.008130081300813009
L9H7,L12H6,0.008144902513643939,0.009291521486643438
L16H8,L18H14,0.008141688996813645,0.008130081300813009
L6H0,L11H4,0.00813744591409448,0.008710801393728223
L12H3,MLP15,0.008123339729601872,0.008130081300813009
MLP1,L2H15,0.00804116107837701,0.008710801393728223
Input Embed,MLP13,0.008003396543696743,0.008130081300813009
L13H9,L15H9,0.007982622628255397,0.008130081300813009
L4H15,L12H6,0.00798107257594168,0.009291521486643438
MLP1,MLP10,0.007973895515634787,0.007549361207897794
MLP0,L6H0,0.007966582757799866,0.008130081300813009
L4H15,L10H2,0.007963264342592608,0.008130081300813009
MLP12,MLP14,0.007943731746743952,0.007549361207897794
L11H9,MLP16,0.007933918119697948,0.007549361207897794
MLP6,MLP13,0.007929434780736943,0.008130081300813009
MLP11,L14H13,0.007910679035731756,0.007549361207897794
MLP3,L4H15,0.007910144018279806,0.008130081300813009
L11H8,L13H6,0.007909672186260402,0.008130081300813009
L27H15,Residual Output: no_tool,0.007897388089398357,0.007549361207897794
L15H9,L16H13,0.007877794966324963,0.008710801393728223
MLP14,L21H1,0.007869720548932304,0.007549361207897794
L12H0,L13H9,0.007847602321674148,0.008130081300813009
L12H0,L13H10,0.007839561867160335,0.007549361207897794
MLP11,MLP15,0.00783640778839662,0.007549361207897794
MLP4,L6H0,0.007830910083437512,0.008130081300813009
MLP16,L17H15,0.007825140685021149,0.007549361207897794
MLP9,L16H9,0.007723329542307846,0.007549361207897794
MLP9,L11H9,0.007717201079138166,0.007549361207897794
MLP4,L15H5,0.007716833936971266,0.007549361207897794
MLP8,L13H3,0.007649915862031932,0.007549361207897794
MLP17,L18H3,0.0076281876318969625,0.007549361207897794
MLP12,L14H13,0.00754742131017719,0.007549361207897794
L6H0,L9H7,0.007475213115173036,0.008710801393728223
Input Embed,L6H7,0.007445083131516015,0.006968641114982578
MLP4,L11H8,0.00742232977446263,0.007549361207897794
L11H5,L13H3,0.007404653369025983,0.006968641114982578
MLP10,L11H5,0.00740171356272159,0.006968641114982578
L20H14,MLP21,0.007400611129931957,0.006968641114982578
MLP5,L16H13,0.007396401682497527,0.007549361207897794
L11H5,L12H0,0.0073650660755001365,0.006968641114982578
MLP9,L11H5,0.0073532968469251945,0.006968641114982578
MLP2,L11H8,0.0073499216110813805,0.007549361207897794
MLP16,L18H3,0.007332597740310749,0.006968641114982578
MLP12,L13H15,0.00730827986463845,0.008130081300813009
L16H13,MLP19,0.007305482215919824,0.007549361207897794
L17H12,L18H14,0.007301797426788254,0.006968641114982578
MLP14,L20H5,0.007294560247456175,0.006968641114982578
MLP11,L12H10,0.007292667341143646,0.006968641114982578
MLP0,MLP13,0.007265073173378861,0.007549361207897794
MLP6,L15H5,0.00726359067648129,0.006968641114982578
L2H15,MLP4,0.007255858190331663,0.008130081300813009
L24H6,L25H0,0.007249051093162149,0.006968641114982578
MLP11,L20H5,0.0072274356374697965,0.006968641114982578
MLP5,L10H5,0.007214934467657315,0.006968641114982578
MLP5,L13H10,0.007164774890175679,0.006968641114982578
L2H14,L9H3,0.007160247781168555,0.006968641114982578
MLP4,L16H9,0.0071412079950746105,0.006968641114982578
MLP0,L9H3,0.007071183077676732,0.006968641114982578
MLP3,L13H13,0.007064493591864484,0.006968641114982578
L15H9,L16H9,0.007059144816127375,0.006968641114982578
L13H3,L15H9,0.007043650503403933,0.007549361207897794
MLP1,L16H13,0.007034153799286734,0.006968641114982578
MLP2,L11H9,0.007019541553276178,0.006968641114982578
MLP2,L13H3,0.006964657895295887,0.007549361207897794
L12H3,MLP16,0.006938601757334933,0.006968641114982578
L14H5,L16H8,0.006831176992091948,0.006968641114982578
L13H13,L15H5,0.0068255204790558955,0.006387921022067364
MLP17,L18H11,0.006784004410964026,0.006387921022067364
MLP3,MLP10,0.006777373004350507,0.006387921022067364
L21H0,MLP27,0.006764065795635106,0.006387921022067364
MLP17,L27H15,0.006747421593828755,0.006387921022067364
MLP1,L13H10,0.00670677868593608,0.006387921022067364
L2H15,L9H15,0.006701753589027983,0.006387921022067364
MLP4,L13H10,0.006691572487263466,0.006387921022067364
L17H1,MLP27,0.006687145168524127,0.006387921022067364
L12H10,L15H5,0.006685874847874887,0.006387921022067364
L9H3,L12H3,0.006672647559940601,0.006968641114982578
MLP14,L16H9,0.0066560981099000605,0.006968641114982578
MLP0,L13H6,0.006649159071919171,0.006387921022067364
MLP8,L16H8,0.006647379749188171,0.006387921022067364
L15H5,L16H13,0.006634949981294178,0.006387921022067364
MLP19,L23H5,0.006621795984636145,0.006387921022067364
L10H5,MLP16,0.006615171440961928,0.006387921022067364
MLP14,MLP15,0.006603811548966697,0.006387921022067364
MLP0,L16H9,0.006603684578001618,0.006387921022067364
MLP15,L17H12,0.0065688937531041885,0.006387921022067364
MLP0,MLP9,0.0065568569649480215,0.006387921022067364
L11H1,L12H0,0.006550129565702223,0.006387921022067364
L9H7,MLP16,0.006543652409177754,0.006968641114982578
MLP3,L11H5,0.006499925324202026,0.006387921022067364
MLP2,L11H1,0.006491717042372315,0.006387921022067364
L9H3,L10H2,0.006491361535135501,0.006387921022067364
MLP16,L19H6,0.006485017898160811,0.006387921022067364
L2H14,L9H15,0.006468987635808485,0.006387921022067364
MLP3,L9H5,0.006415357803624412,0.006387921022067364
MLP20,MLP22,0.0063941770018714345,0.006387921022067364
MLP12,MLP19,0.006391290795442305,0.006387921022067364
L9H3,L11H8,0.006363491732348185,0.006387921022067364
MLP15,L16H13,0.0063625163234869156,0.006387921022067364
L13H2,MLP17,0.006289654905087715,0.006387921022067364
L6H0,MLP7,0.006237143053238037,0.006387921022067364
MLP2,L16H13,0.006227131020673047,0.006387921022067364
MLP9,L13H9,0.006211812558916897,0.006387921022067364
L12H0,L13H3,0.006188228894713764,0.005807200929152149
L13H10,L15H9,0.006168310312014026,0.005807200929152149
MLP16,L18H11,0.006160669803821921,0.005807200929152149
MLP17,L21H0,0.006148667578209158,0.005807200929152149
L2H14,L11H8,0.006148048713803439,0.006387921022067364
MLP12,L13H13,0.006128311711176737,0.006387921022067364
L4H15,MLP6,0.006125612661663422,0.006387921022067364
L2H14,MLP13,0.006102422062435723,0.006387921022067364
L9H5,L11H1,0.0060935742167376825,0.005807200929152149
MLP5,L12H0,0.006084475145144033,0.005807200929152149
MLP7,L15H9,0.006071735804261426,0.006387921022067364
MLP7,L12H6,0.006070161555458276,0.005807200929152149
MLP13,L18H14,0.006058521213831154,0.006387921022067364
MLP1,L6H0,0.006039571603269967,0.006387921022067364
MLP0,L11H9,0.006032026375609659,0.005807200929152149
L6H0,L10H2,0.006028627886261435,0.006387921022067364
MLP2,L12H0,0.006016011436149032,0.005807200929152149
MLP1,L16H9,0.006014484675613103,0.005807200929152149
L11H1,MLP15,0.006000898049093662,0.005807200929152149
L2H14,L11H5,0.005998453788239913,0.005807200929152149
L9H3,L11H1,0.005981753089573658,0.005807200929152149
MLP9,L11H8,0.005966276373271615,0.005807200929152149
L17H8,L21H1,0.005941196530380488,0.005807200929152149
MLP0,L16H13,0.005904664867883745,0.005807200929152149
L17H12,L21H12,0.005886264480354086,0.005807200929152149
L12H3,MLP17,0.005870939348640007,0.005807200929152149
MLP5,L9H7,0.005813411387493348,0.006387921022067364
MLP14,L15H9,0.005783638904086491,0.005807200929152149
L2H15,L9H5,0.005741392819570679,0.006387921022067364
MLP9,L16H13,0.005721402042138227,0.005807200929152149
L9H5,MLP13,0.005706721081487417,0.005807200929152149
L2H14,L11H1,0.005697502138714457,0.005807200929152149
L9H3,MLP15,0.005660686942355805,0.005807200929152149
MLP14,L16H13,0.005580488977060795,0.005807200929152149
L16H13,MLP20,0.005567182897014586,0.005807200929152149
MLP5,L11H5,0.005564633935808719,0.005226480836236934
L11H5,L15H5,0.00555767637961441,0.005226480836236934
L20H14,L21H0,0.005538132281190797,0.005226480836236934
MLP1,MLP13,0.005523875555096089,0.005807200929152149
L17H14,MLP18,0.005518872670148207,0.005226480836236934
L17H8,L24H6,0.005507827816983487,0.006387921022067364
MLP3,L13H10,0.00546581398626838,0.005226480836236934
MLP8,L11H1,0.00545607278048466,0.005226480836236934
L8H3,MLP12,0.005453414821286327,0.005226480836236934
Input Embed,L8H3,0.005453414821286327,0.005226480836236934
MLP23,MLP27,0.005435779351576439,0.005226480836236934
MLP11,L24H6,0.005425074978342389,0.005226480836236934
MLP9,L13H13,0.005413325670831144,0.005226480836236934
MLP0,MLP7,0.005405620138735266,0.005226480836236934
MLP10,L13H9,0.005403304188058748,0.005226480836236934
MLP6,L16H6,0.005389338856709691,0.005226480836236934
L12H6,L15H9,0.005387032889180258,0.005807200929152149
MLP10,MLP12,0.005381045324128296,0.005226480836236934
MLP4,L13H3,0.005364541364690486,0.005807200929152149
MLP0,L10H5,0.005364462120875581,0.005226480836236934
MLP9,L13H3,0.005310241524675717,0.005226480836236934
MLP5,L9H15,0.0052968911781876545,0.005226480836236934
MLP6,L11H8,0.005278677280766643,0.005226480836236934
MLP3,MLP7,0.005277911042179735,0.005226480836236934
MLP12,MLP15,0.005275440188527014,0.005226480836236934
L9H15,L12H6,0.005273567421854671,0.005226480836236934
L21H12,L23H5,0.005264059641567128,0.005226480836236934
MLP5,L12H13,0.0052538922902877205,0.005226480836236934
MLP6,L15H9,0.00523385320996834,0.005226480836236934
MLP12,L14H5,0.005169195933376594,0.005226480836236934
L2H14,L11H4,0.0051505113464664284,0.005226480836236934
L16H8,L20H5,0.005142646743554342,0.005807200929152149
MLP0,L13H3,0.005098135470117004,0.005226480836236934
MLP25,Residual Output: no_tool,0.005095929683935196,0.005226480836236934
L24H6,MLP25,0.005095929683935196,0.005226480836236934
L4H15,L10H5,0.005095511265379752,0.005226480836236934
MLP1,L4H15,0.005063188534936345,0.005226480836236934
L12H0,MLP13,0.0050492656801457226,0.005226480836236934
L11H9,MLP14,0.00488719265160461,0.004645760743321719
MLP3,L15H5,0.004871089865056065,0.004645760743321719
L2H15,L11H9,0.004807096935014331,0.004645760743321719
L14H5,MLP17,0.004794080367191337,0.004645760743321719
MLP10,L12H6,0.004763212870559886,0.004645760743321719
MLP5,L15H9,0.004757029466128393,0.004645760743321719
L16H4,MLP21,0.004744591814385202,0.004645760743321719
L13H6,L14H13,0.004737429036216853,0.004645760743321719
L17H12,L21H1,0.004731269524019284,0.004645760743321719
MLP3,MLP9,0.004720352346831367,0.004645760743321719
L16H9,L20H5,0.004717001612234331,0.004645760743321719
MLP5,L11H4,0.004684296964484179,0.004645760743321719
MLP17,L19H6,0.004616088981375824,0.004645760743321719
MLP5,L11H9,0.004579854070927398,0.004645760743321719
L12H10,L13H3,0.00457557077371884,0.004645760743321719
L6H0,L11H1,0.0045735448140160504,0.004645760743321719
L4H15,L11H8,0.004554827071296004,0.004645760743321719
MLP2,L6H8,0.004531495927459381,0.004645760743321719
L17H12,L20H5,0.0043814381291772935,0.004645760743321719
L16H4,L18H14,0.004374109663553467,0.004645760743321719
L6H7,MLP9,0.004350981198231068,0.0040650406504065045
L13H3,MLP14,0.004324042370766138,0.0040650406504065045
MLP5,MLP10,0.0043052178660653835,0.0040650406504065045
L17H14,L20H14,0.004303952647402098,0.0040650406504065045
MLP6,MLP9,0.004298011998299612,0.0040650406504065045
L11H5,MLP14,0.004287104035164492,0.0040650406504065045
MLP13,L17H15,0.004282529900918184,0.0040650406504065045
L11H8,MLP14,0.004263585891481992,0.0040650406504065045
MLP6,MLP10,0.004233241046001434,0.0040650406504065045
L13H9,MLP15,0.004226951890820579,0.0040650406504065045
MLP11,L16H12,0.004225968082345668,0.0040650406504065045
MLP0,L13H13,0.004214724549077628,0.0040650406504065045
MLP9,L11H1,0.004210129415629858,0.0040650406504065045
MLP3,L11H9,0.004205685358135966,0.0040650406504065045
Input Embed,L8H10,0.004195695046326977,0.0040650406504065045
MLP10,MLP16,0.004188077183811954,0.0040650406504065045
MLP8,L13H6,0.004179569289046174,0.0040650406504065045
MLP1,L12H10,0.004159668696885832,0.0040650406504065045
MLP3,L11H8,0.0041581643429895055,0.0040650406504065045
MLP13,MLP15,0.004151507966660511,0.0040650406504065045
L6H0,L9H5,0.004147943104535836,0.004645760743321719
MLP11,L17H1,0.004121234204321293,0.0040650406504065045
MLP11,L13H15,0.004119634724966609,0.0040650406504065045
L19H6,L21H12,0.004115047094681439,0.0040650406504065045
MLP7,L17H8,0.004104676850298842,0.0040650406504065045
L13H6,L16H13,0.004093980588011802,0.0040650406504065045
MLP15,L18H14,0.004089465667600892,0.0040650406504065045
L21H1,MLP23,0.004083307860885485,0.0040650406504065045
Input Embed,L9H7,0.004082753025643168,0.0040650406504065045
L23H5,MLP27,0.004079824427511326,0.0040650406504065045
MLP14,MLP17,0.004077172150717664,0.0040650406504065045
L13H9,L15H5,0.004066681460102045,0.0040650406504065045
MLP18,MLP20,0.004059517325302835,0.0040650406504065045
Input Embed,L12H3,0.004058322672745834,0.0040650406504065045
MLP6,L11H4,0.004057877255447113,0.0040650406504065045
MLP2,L13H6,0.004044293134324974,0.0040650406504065045
MLP5,MLP7,0.004041274311870526,0.0040650406504065045
L4H15,L6H0,0.004036958044317673,0.004645760743321719
L9H5,L13H3,0.004031922982238879,0.0040650406504065045
MLP10,L11H8,0.004023012138014389,0.0040650406504065045
L2H15,L6H8,0.003987624793130985,0.0040650406504065045
MLP3,MLP13,0.003965641706667448,0.0040650406504065045
L9H3,L11H5,0.003916812001397205,0.0040650406504065045
L6H8,L10H5,0.003904824632117105,0.0040650406504065045
L17H2,L24H6,0.0039032831496636014,0.004645760743321719
L2H14,L11H9,0.003830492649161034,0.0040650406504065045
L6H0,MLP13,0.0038230381151290968,0.0040650406504065045
MLP2,L11H4,0.0037820083658667383,0.0040650406504065045
L11H5,L13H10,0.003733153633575701,0.003484320557491289
Input Embed,L13H13,0.0037323214499271266,0.003484320557491289
MLP10,L17H2,0.0037211543988717316,0.003484320557491289
MLP10,L16H9,0.0037182022565678346,0.003484320557491289
L14H13,L15H5,0.00370992277699302,0.003484320557491289
MLP6,L9H15,0.003708636729152704,0.003484320557491289
L2H15,L9H7,0.003708095569000982,0.0040650406504065045
MLP0,L11H5,0.003706440087179479,0.003484320557491289
L11H5,MLP15,0.003700200441618979,0.003484320557491289
L16H9,L20H14,0.0036986686131554366,0.003484320557491289
L16H8,MLP21,0.003698302287570081,0.0040650406504065045
MLP26,MLP27,0.0036758569545582327,0.003484320557491289
MLP17,L26H9,0.0036692506563564,0.003484320557491289
L26H9,Residual Output: no_tool,0.0036692506563564,0.003484320557491289
Input Embed,L3H14,0.0036532056484730978,0.0040650406504065045
L9H5,L15H5,0.003650852545599496,0.003484320557491289
L11H6,MLP16,0.0036406516179170565,0.003484320557491289
L23H5,L24H6,0.0036394750352786507,0.003484320557491289
L9H3,L10H5,0.0036313854299377464,0.003484320557491289
L16H6,MLP27,0.0036281111676173847,0.003484320557491289
MLP10,L12H10,0.0036276348552751036,0.003484320557491289
MLP1,L15H5,0.003625716934094164,0.003484320557491289
L10H5,L11H8,0.0036232626068334033,0.003484320557491289
MLP16,L27H15,0.003612278569108881,0.003484320557491289
L6H0,L10H5,0.0036042990898252766,0.003484320557491289
MLP11,L21H1,0.003598419950925225,0.003484320557491289
MLP4,MLP8,0.0035982168284784642,0.003484320557491289
MLP8,L15H5,0.003594486305114177,0.003484320557491289
L2H15,MLP10,0.0035859028421641884,0.003484320557491289
MLP15,L20H5,0.00358153176500851,0.003484320557491289
Input Embed,L9H15,0.003574146997358915,0.003484320557491289
MLP2,L11H5,0.0035732338749096216,0.003484320557491289
L11H5,L13H9,0.0035706153752760768,0.003484320557491289
L9H7,MLP11,0.003569788729537792,0.003484320557491289
L11H1,L13H15,0.0035677438647201223,0.003484320557491289
L9H3,MLP13,0.0035563162160091736,0.003484320557491289
MLP17,L23H5,0.003552743299376681,0.003484320557491289
L12H10,MLP17,0.003549767072311797,0.003484320557491289
MLP1,L15H9,0.003544601005383558,0.003484320557491289
L10H4,MLP16,0.0035361576064684513,0.003484320557491289
L2H14,L12H13,0.0035153744988321075,0.003484320557491289
MLP8,L15H9,0.0035119319949015034,0.003484320557491289
MLP0,L15H9,0.003500647985935923,0.003484320557491289
MLP3,L12H13,0.003488460812667867,0.003484320557491289
MLP2,L9H7,0.003473707594920964,0.0040650406504065045
MLP11,L13H2,0.0034710762348833715,0.003484320557491289
MLP4,L15H9,0.003469203318929021,0.003484320557491289
MLP9,L17H2,0.003446816516878219,0.003484320557491289
L14H5,L16H4,0.003441218231206714,0.003484320557491289
MLP4,L12H13,0.0034245087349936056,0.003484320557491289
MLP9,MLP16,0.003402219959795428,0.003484320557491289
MLP5,L13H13,0.0033798116047961645,0.003484320557491289
MLP2,L9H5,0.00334974974049173,0.003484320557491289
MLP7,L12H10,0.0033022287067021984,0.003484320557491289
L12H6,L13H13,0.003266796716070641,0.003484320557491289
Input Embed,L6H8,0.003244860334076912,0.003484320557491289
L6H0,L12H13,0.0032288903536056984,0.003484320557491289
MLP2,MLP7,0.003219044606136282,0.003484320557491289
MLP0,L13H10,0.0031159968894401494,0.0029036004645760743
L6H7,L13H6,0.0031127719023642092,0.0029036004645760743
L9H5,L12H0,0.0031051276243930456,0.0029036004645760743
MLP11,L13H10,0.0030942262324240057,0.0029036004645760743
MLP6,L12H0,0.0030838829862016408,0.0029036004645760743
L8H3,L13H3,0.003083557658276755,0.0029036004645760743
L12H3,L13H9,0.0030834034207226782,0.0029036004645760743
L17H14,MLP20,0.003077276649564384,0.0029036004645760743
MLP10,L13H15,0.0030709976264034254,0.0029036004645760743
L18H11,MLP27,0.003070375153158302,0.0029036004645760743
L10H2,L11H5,0.003065079562121393,0.0029036004645760743
L10H5,L11H5,0.0030625344293999327,0.0029036004645760743
MLP0,MLP10,0.003060691784430866,0.0029036004645760743
MLP22,Residual Output: no_tool,0.00305995006238906,0.003484320557491289
MLP4,L11H5,0.0030597774232234056,0.0029036004645760743
L18H14,L20H14,0.003059124791208972,0.0029036004645760743
L10H2,L13H9,0.003058177256983815,0.0029036004645760743
L18H3,MLP27,0.003052019040327378,0.0029036004645760743
L9H3,L16H8,0.0030393993618637333,0.0029036004645760743
MLP3,L15H9,0.003039386774163836,0.0029036004645760743
L14H13,L16H4,0.0030393173632426137,0.0029036004645760743
L11H1,MLP27,0.003035457322410034,0.0029036004645760743
L17H2,L21H1,0.003031224176790767,0.0029036004645760743
MLP10,L17H12,0.003030073204991589,0.0029036004645760743
MLP15,L21H1,0.003028534917880219,0.0029036004645760743
L8H3,MLP16,0.0030269706759451826,0.0029036004645760743
Input Embed,L10H4,0.0030147732611894894,0.0029036004645760743
L13H10,L14H13,0.0030123906886559337,0.0029036004645760743
MLP4,L12H3,0.0030081359883026137,0.0029036004645760743
L17H12,L20H14,0.0030063508589988114,0.0029036004645760743
L11H5,L16H8,0.0030012640078848703,0.0029036004645760743
MLP5,L15H5,0.0029965226292691985,0.0029036004645760743
MLP8,L16H4,0.002995576223096441,0.0029036004645760743
L12H6,MLP14,0.0029846313290038625,0.0029036004645760743
L19H6,MLP27,0.0029839099230256,0.0029036004645760743
L9H3,L13H13,0.0029833720225171763,0.0029036004645760743
MLP0,L15H5,0.0029811813806620243,0.0029036004645760743
L15H5,L17H14,0.0029800589972449436,0.0029036004645760743
L11H8,MLP13,0.0029750722804604197,0.0029036004645760743
MLP1,L11H9,0.0029748461411408696,0.0029036004645760743
L2H15,MLP9,0.002960956065784989,0.0029036004645760743
MLP2,MLP9,0.0029571951739124688,0.0029036004645760743
L9H5,L12H10,0.0029550120622899106,0.0029036004645760743
MLP11,L17H15,0.002947864147660489,0.0029036004645760743
L13H10,MLP15,0.0029458284733600414,0.0029036004645760743
L2H15,L10H2,0.0029282489412641713,0.0029036004645760743
L10H2,MLP15,0.002916162346519198,0.0029036004645760743
MLP4,L9H5,0.0029145200315068218,0.0029036004645760743
L14H13,MLP17,0.002913765146642549,0.0029036004645760743
MLP1,L10H5,0.0029084973727109085,0.0029036004645760743
L8H10,MLP10,0.002904976105528082,0.0029036004645760743
L11H8,MLP17,0.0028938453905102374,0.0029036004645760743
MLP0,L9H15,0.0028918194724709047,0.0029036004645760743
L10H2,L13H3,0.0028900612713834584,0.0029036004645760743
MLP1,L12H13,0.002888961262030034,0.0029036004645760743
MLP6,L13H2,0.002879971107219795,0.0029036004645760743
MLP2,L16H9,0.0028794183472637797,0.0029036004645760743
L23H6,MLP25,0.0028764808339069485,0.0029036004645760743
MLP2,L13H13,0.002872474912265371,0.0029036004645760743
MLP3,L6H8,0.002848560268697058,0.0029036004645760743
L13H2,MLP16,0.002848026688839928,0.0029036004645760743
L13H3,L14H5,0.0028448835859882587,0.0029036004645760743
L2H14,MLP8,0.0028263922850042156,0.0029036004645760743
L13H15,L16H8,0.0028235690336438487,0.0029036004645760743
L25H0,MLP27,0.0028140507119465046,0.0029036004645760743
L6H0,L11H8,0.002767735945474187,0.0029036004645760743
L14H5,L16H13,0.0027580889856532787,0.0029036004645760743
L6H8,MLP17,0.0027311828567218354,0.0029036004645760743
MLP8,L13H2,0.0027040322254813644,0.0029036004645760743
L12H6,L13H2,0.002696470054875257,0.0029036004645760743
L13H2,L15H9,0.0026675493020302094,0.0029036004645760743
MLP3,L9H7,0.002613481659343049,0.0029036004645760743
L9H5,L12H6,0.0025787673660778608,0.0029036004645760743
L2H14,L3H14,0.0025400707469557253,0.0029036004645760743
MLP14,MLP19,0.002492723098988087,0.0023228803716608595
L6H7,L13H10,0.0024911075119046127,0.0023228803716608595
MLP10,L17H8,0.0024893677532662976,0.0023228803716608595
MLP2,MLP10,0.0024858507022240766,0.0023228803716608595
L12H0,L14H13,0.0024857798757661298,0.0023228803716608595
L13H15,MLP17,0.0024805860841626013,0.0029036004645760743
L2H14,L6H7,0.0024796218550263973,0.0023228803716608595
L12H13,L16H8,0.0024755275591424666,0.0023228803716608595
L9H3,L15H5,0.0024742396103827704,0.0023228803716608595
L13H9,MLP19,0.0024733742338986786,0.0023228803716608595
L13H6,L16H9,0.0024728258235108326,0.0023228803716608595
L11H9,MLP15,0.0024717393552130553,0.0023228803716608595
L12H10,L16H8,0.0024712001792432732,0.0023228803716608595
MLP3,L13H2,0.0024631651231410605,0.0023228803716608595
L12H13,L16H9,0.002456430307898393,0.0023228803716608595
L10H2,L15H9,0.0024540740663803727,0.0023228803716608595
MLP8,L13H10,0.0024494178933254633,0.0023228803716608595
L16H1,MLP17,0.002448917100339704,0.0023228803716608595
L6H0,L11H9,0.002447631120247398,0.0023228803716608595
L6H0,L13H3,0.002439416282538234,0.0029036004645760743
L17H2,L18H3,0.00243691471110704,0.0023228803716608595
L2H15,L11H5,0.0024367090653947313,0.0023228803716608595
Input Embed,L9H2,0.0024357438778843054,0.0023228803716608595
MLP5,L12H3,0.002434279872939567,0.0023228803716608595
Input Embed,L11H6,0.00243240629016228,0.0023228803716608595
L13H11,L16H8,0.0024323955991940715,0.003484320557491289
L9H15,L10H5,0.0024319985430018556,0.0023228803716608595
L2H15,L9H3,0.002430262187778212,0.0023228803716608595
L4H15,L11H9,0.0024300969193929503,0.0023228803716608595
MLP1,L11H5,0.0024232007527937396,0.0023228803716608595
MLP1,L9H5,0.0024216880067479472,0.0023228803716608595
Input Embed,L11H9,0.002416334331072097,0.0023228803716608595
L13H13,L14H13,0.0024139174836868547,0.0023228803716608595
Input Embed,L12H10,0.0024115954656276782,0.0023228803716608595
L10H5,MLP13,0.002410487392796632,0.0023228803716608595
MLP15,L21H12,0.0024051260241593447,0.0023228803716608595
L8H10,MLP11,0.0023998869110210042,0.0023228803716608595
L16H12,MLP17,0.002398739799575315,0.0023228803716608595
MLP3,L12H10,0.002393845479291048,0.0023228803716608595
MLP8,L16H9,0.0023880316177120925,0.0023228803716608595
MLP12,L16H12,0.002367747213403753,0.0023228803716608595
MLP11,MLP19,0.0023651898419077104,0.0023228803716608595
L11H1,L12H10,0.0023643848168590875,0.0023228803716608595
MLP12,MLP18,0.002354729362147961,0.0023228803716608595
