head,layer,role_prior,clean_user_lead_phrase_to_user_lead_phrase,corrupt_user_lead_phrase_to_user_lead_phrase,delta_user_lead_phrase_to_user_lead_phrase,clean_user_lead_phrase_to_function_body_anchor,corrupt_user_lead_phrase_to_function_body_anchor,delta_user_lead_phrase_to_function_body_anchor,clean_user_lead_phrase_to_file_target,corrupt_user_lead_phrase_to_file_target,delta_user_lead_phrase_to_file_target,clean_user_lead_phrase_to_instruction_suffix,corrupt_user_lead_phrase_to_instruction_suffix,delta_user_lead_phrase_to_instruction_suffix,clean_user_lead_phrase_to_task_body,corrupt_user_lead_phrase_to_task_body,delta_user_lead_phrase_to_task_body,clean_function_body_anchor_to_user_lead_phrase,corrupt_function_body_anchor_to_user_lead_phrase,delta_function_body_anchor_to_user_lead_phrase,clean_function_body_anchor_to_function_body_anchor,corrupt_function_body_anchor_to_function_body_anchor,delta_function_body_anchor_to_function_body_anchor,clean_function_body_anchor_to_file_target,corrupt_function_body_anchor_to_file_target,delta_function_body_anchor_to_file_target,clean_function_body_anchor_to_instruction_suffix,corrupt_function_body_anchor_to_instruction_suffix,delta_function_body_anchor_to_instruction_suffix,clean_function_body_anchor_to_task_body,corrupt_function_body_anchor_to_task_body,delta_function_body_anchor_to_task_body,clean_file_target_to_user_lead_phrase,corrupt_file_target_to_user_lead_phrase,delta_file_target_to_user_lead_phrase,clean_file_target_to_function_body_anchor,corrupt_file_target_to_function_body_anchor,delta_file_target_to_function_body_anchor,clean_file_target_to_file_target,corrupt_file_target_to_file_target,delta_file_target_to_file_target,clean_file_target_to_instruction_suffix,corrupt_file_target_to_instruction_suffix,delta_file_target_to_instruction_suffix,clean_file_target_to_task_body,corrupt_file_target_to_task_body,delta_file_target_to_task_body,clean_instruction_suffix_to_user_lead_phrase,corrupt_instruction_suffix_to_user_lead_phrase,delta_instruction_suffix_to_user_lead_phrase,clean_instruction_suffix_to_function_body_anchor,corrupt_instruction_suffix_to_function_body_anchor,delta_instruction_suffix_to_function_body_anchor,clean_instruction_suffix_to_file_target,corrupt_instruction_suffix_to_file_target,delta_instruction_suffix_to_file_target,clean_instruction_suffix_to_instruction_suffix,corrupt_instruction_suffix_to_instruction_suffix,delta_instruction_suffix_to_instruction_suffix,clean_instruction_suffix_to_task_body,corrupt_instruction_suffix_to_task_body,delta_instruction_suffix_to_task_body,clean_task_body_to_user_lead_phrase,corrupt_task_body_to_user_lead_phrase,delta_task_body_to_user_lead_phrase,clean_task_body_to_function_body_anchor,corrupt_task_body_to_function_body_anchor,delta_task_body_to_function_body_anchor,clean_task_body_to_file_target,corrupt_task_body_to_file_target,delta_task_body_to_file_target,clean_task_body_to_instruction_suffix,corrupt_task_body_to_instruction_suffix,delta_task_body_to_instruction_suffix,clean_task_body_to_task_body,corrupt_task_body_to_task_body,delta_task_body_to_task_body,user_offdiag_clean,user_offdiag_corrupt,user_offdiag_delta,bind_to_lead_clean,bind_to_lead_corrupt,bind_file_to_function_clean,bind_file_to_function_corrupt,bind_suffix_to_function_clean,bind_suffix_to_function_corrupt,decision_clean_system_preamble,decision_corrupt_system_preamble,decision_delta_system_preamble,decision_clean_tools_block,decision_corrupt_tools_block,decision_delta_tools_block,decision_clean_tool_instruction,decision_corrupt_tool_instruction,decision_delta_tool_instruction,decision_clean_tool_call_example,decision_corrupt_tool_call_example,decision_delta_tool_call_example,decision_clean_user_lead_phrase,decision_corrupt_user_lead_phrase,decision_delta_user_lead_phrase,decision_clean_function_body_anchor,decision_corrupt_function_body_anchor,decision_delta_function_body_anchor,decision_clean_file_target,decision_corrupt_file_target,decision_delta_file_target,decision_clean_instruction_suffix,decision_corrupt_instruction_suffix,decision_delta_instruction_suffix,decision_clean_task_body,decision_corrupt_task_body,decision_delta_task_body,decision_clean_assistant_prefix,decision_corrupt_assistant_prefix,decision_delta_assistant_prefix,decision_user_clean,decision_user_corrupt,decision_user_delta,decision_protocol_clean,integration_score
L11H14,11,,0.12317730739937703,0.109630758628578,0.013546548770799027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248289770599234,0.2834652327996236,-0.03517546220038961,0.07042876185803879,0.062104593880223616,0.00832416797781517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024233250373608836,0.02490256718791476,-0.0006693168143059244,0.12641743097224994,0.12101964089634389,0.005397790075906059,0.10960164815230722,0.10645200812520673,0.0031496400271004837,0.0,0.0,0.0,0.0,0.0,0.0,0.05761006740695266,0.060745857307702544,-0.0031357899007498843,0.03404349486454975,0.032454926848874514,0.0015885680156752374,0.011666622964187193,0.013412488791031567,-0.0017458658268443734,0.05955938940584383,0.059849276680079624,-0.00028988727423579636,0.0,0.0,0.0,0.005617482361692554,0.005390389338846921,0.00022709302284563363,0.00041491480936283034,0.0003549589508916158,5.9955858471214517e-05,0.0003857637370513232,0.00044695223775869676,-6.118850070737356e-05,0.0004708558731630194,0.0004188993444648554,5.1956528698164e-05,0.009316128878594614,0.009232834111450242,8.329476714437171e-05,0.5091496539620521,0.542611913703453,-0.033462259741400824,0.33575057074148806,0.3745040466340878,0.12641743097224994,0.12101964089634389,0.03404349486454975,0.032454926848874514,0.021607278510884887,0.021324896433203545,0.0002823820776813417,1.0868831705549686e-05,1.0245031625832256e-05,6.238000797174308e-07,3.025003179763243e-05,2.8777945548750177e-05,1.4720862488822517e-06,4.5659942955582694e-05,4.3217808794677665e-05,2.4421341609050294e-06,6.602756076442308e-05,7.708141305573538e-05,-1.1053852291312304e-05,6.920043391496023e-05,7.181561862571587e-05,-2.615184710755644e-06,7.105803121760808e-05,9.092429041751398e-05,-1.98662591999059e-05,6.834182740572133e-05,7.57388330257041e-05,-7.397005619982761e-06,3.256428983570234e-05,3.620463860113023e-05,-3.6403487654278866e-06,0.0264378842874998,0.02750456304928671,-0.0010666787617869093,0.00030719214313841504,0.0003517647937257995,-4.457265058738447e-05,0.04813194160484345,0.8330208353738985
L13H12,13,,0.06128880390562074,0.046683114088809985,0.014605689816810756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24892590612034626,0.17538958373852723,0.07353632238181904,0.025990394166098534,0.0189593931535393,0.007031001012559233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03439286437413453,0.03030254667988274,0.004090317694251791,0.15967127620204677,0.14736640269886464,0.012304873503182129,0.05341283395414811,0.05168771852482798,0.0017251154293201273,0.0,0.0,0.0,0.0,0.0,0.0,0.029375858969973457,0.020307044740376885,0.009068814229596572,0.015935696855362648,0.010626228324502152,0.005309468530860496,0.03364764863266052,0.030495584376684187,0.003152064255976337,0.03481740208989513,0.03231029305498913,0.002507109034906002,0.0,0.0,0.0,0.0010531734354452217,0.0010749386877120873,-2.176525226686558e-05,0.0012257972924318921,0.001118130675875598,0.00010766661655629405,0.001321639444020011,0.001343406739149299,-2.176729512928799e-05,0.0015643291714783482,0.0014015055888856498,0.00016282358259269835,0.0074774660752830934,0.007496649342341377,-1.9183267058283347e-05,0.5271141904978995,0.41942537225046045,0.10768881824743909,0.31374780289989945,0.22707411384649895,0.15967127620204677,0.14736640269886464,0.015935696855362648,0.010626228324502152,0.021035715586069915,0.021254247702381268,-0.00021853211631135336,5.51510719339839e-05,4.963770611956324e-05,5.513365814420659e-06,0.00017766325470783243,0.00015851379612603006,1.9149458581802376e-05,6.0947601691681374e-05,5.428387104391068e-05,6.663730647770693e-06,0.00016493637095419861,0.00028372422719714213,-0.00011878785624294352,0.0005218418826259783,0.0006021412507192367,-8.029936809325839e-05,0.0001446721046416248,0.0001970046496606979,-5.23325450190731e-05,0.00047580818411405764,0.00047710022956885193,-1.2920454547942937e-06,0.0009475036819550505,0.0009662779667344416,-1.877428477939109e-05,0.01987590041535103,0.018859051039245556,0.0010168493761054734,0.00225476222429091,0.0025262483238803705,-0.0002714860995894604,0.04120537792975444,0.8316880300275059
L15H13,15,,0.046546454899419755,0.053393074064694006,-0.006846619165274251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24416248954650832,0.16390704700201922,0.0802554425444891,0.03996799311586564,0.03504565094179029,0.004922342174075348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055013470416596544,0.045435176281805795,0.009578294134790749,0.12237421573333347,0.11034131306683283,0.012032902666500644,0.04478527034517122,0.04442034759769664,0.0003649227474745789,0.0,0.0,0.0,0.0,0.0,0.0,0.027617602409528836,0.02059077191692274,0.007026830492606096,0.01305810612292136,0.012631722586662114,0.000426383536259246,0.018140558389196135,0.01797492238103426,0.0001656360081618742,0.04362065069221661,0.041348395360748386,0.0022722553314682217,0.0,0.0,0.0,0.0011202657719703313,0.0008823762006205036,0.0002378895713498276,0.0012223101062829953,0.0014351343479627823,-0.000212824241679787,0.001086547263829269,0.0010300911002830006,5.645616354626841e-05,0.0012633370201219128,0.001207358022495584,5.597899762632892e-05,0.00856297640492285,0.00853527124466009,2.7705160262760792e-05,0.4850589027802892,0.3754359129066388,0.10962298987365038,0.327913828144604,0.23081537140136826,0.12237421573333347,0.11034131306683283,0.01305810612292136,0.012631722586662114,0.025763293761764325,0.025926352015606686,-0.00016305825384236097,8.638970186077847e-06,7.484836795014666e-06,1.1541333910631812e-06,1.3050320271510883e-05,1.130134827849704e-05,1.7489719930138431e-06,1.708171033972087e-05,1.4730367082394644e-05,2.3513432573262258e-06,2.8060080803425927e-05,9.129674099010607e-06,1.893040670441532e-05,3.297945963765935e-05,1.8926633692878358e-05,1.4052825944780994e-05,2.744299955583846e-05,2.008378022136984e-05,7.3592193344686225e-06,1.8352453529395642e-05,1.4626085391509099e-05,3.726368137886543e-06,6.707210771824631e-05,6.0848342919988295e-05,6.223764798258013e-06,0.010193275259082984,0.009638000578748258,0.0005552746803347258,0.00017390710124456568,0.0001236145163247562,5.0292584919809486e-05,0.03599534002164462,0.8040608494701043
L10H12,10,,0.039286595047208175,0.04254581381779913,-0.0032592187705909534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22398625990066517,0.19298072990882412,0.031005529991841058,0.039594685610137126,0.033407110424493805,0.006187575185643321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020256185768935807,0.0215166706902015,-0.0012604849212656914,0.1508994723576079,0.1406899446039596,0.010209527753648306,0.013584407716264795,0.013010976107847313,0.0005734316084174823,0.0,0.0,0.0,0.0,0.0,0.0,0.046347769525693895,0.03279329969333517,0.013554469832358723,0.025687165124586304,0.0264419988398067,-0.0007548337152203967,0.010875496427332777,0.016096865115243764,-0.005221368687910987,0.03546981127774743,0.029934889063645807,0.0055349222141016265,0.0,0.0,0.0,0.002264733870756979,0.0019439159290631557,0.0003208179416938231,0.0029994309733813234,0.003048389781016043,-4.8958807634719506e-05,0.0026507099124515898,0.0026489119680751707,1.7979443764190757e-06,0.0014149843252106579,0.0010749133769118548,0.000340070948298803,0.004721496724531716,0.00467226940218541,4.922732234630654e-05,0.4873822081866224,0.4392356399064371,0.04814656828018532,0.29285494906605186,0.24923461622142395,0.1508994723576079,0.1406899446039596,0.025687165124586304,0.0264419988398067,0.025271285160874103,0.025091690549996878,0.00017959461087722547,3.886228119389461e-05,3.53579878183144e-05,3.50429337558021e-06,0.00012883188126127518,0.00012334021438693946,5.49166687433572e-06,2.3147724385550554e-05,2.2513240781866484e-05,6.344836036840701e-07,0.00011998953363181965,0.00015747487196825105,-3.7485338336431406e-05,0.00010302956012103421,0.00020319897893335192,-0.00010016941881231771,0.00022745973395248362,0.0003892794903981693,-0.0001618197564456857,0.00013727181907635723,0.00018527503915742626,-4.800322008106903e-05,5.423202085025703e-05,6.405413392009433e-05,-9.822113069837295e-06,0.011508972765596608,0.01201639916806219,-0.0005074264024655818,0.0006419826676319517,0.000999282514377293,-0.0003572998467453412,0.03697109981331143,0.7713153736331625
L17H6,17,,0.24300877601514018,0.25749348592484733,-0.014484709909707155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24931312947773074,0.24329062478571403,0.006022504692016706,0.1078872152849703,0.107764859029398,0.00012235625557230345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039480430001563864,0.04004256292078622,-0.0005621329192223579,0.09449605622548397,0.09068116258384182,0.003814893641642156,0.15676176699438715,0.1522863530461935,0.004475413948193646,0.0,0.0,0.0,0.0,0.0,0.0,0.01943423808525283,0.016943175837280753,0.0024910622479720756,0.015293952976499492,0.015382325989015738,-8.837301251624595e-05,0.05019522921271994,0.05218509406405182,-0.001989864851331881,0.07534201566073676,0.07507776429186576,0.0002642513688709963,0.0,0.0,0.0,0.0005722547476336065,0.0005775524189014395,-5.297671267833013e-06,0.0002591996448843361,0.00027197790540952607,-1.2778260525189982e-05,0.0004734590594811175,0.00046915840140361885,4.300658077498632e-06,0.0014778601660627901,0.0014153077758867056,6.255239017608459e-05,0.010574963888230232,0.010575501375878175,-5.374876479429663e-07,0.4709958095973127,0.4612589426822916,0.00973686691502107,0.30880005231218105,0.30085391596268246,0.09449605622548397,0.09068116258384182,0.015293952976499492,0.015382325989015738,0.019819372770583103,0.01994488949256838,-0.00012551672198527625,2.7373332652621452e-05,2.7822144530830364e-05,-4.488118782089113e-07,2.343188862920726e-05,2.4264792928295808e-05,-8.329042990885477e-07,7.667133734964592e-05,7.600428385219109e-05,6.670534974548373e-07,0.00032868914578721906,0.0003426707716313039,-1.3981625844084822e-05,0.00010612704927195011,0.0001279644875318511,-2.1837438259900987e-05,0.0002488439267751423,0.00021716554893399422,3.167837784114809e-05,0.00013546349569798377,0.00013608214316407572,-6.186474660919441e-07,0.00021787266429574808,0.00022690195399730653,-9.029289701558449e-06,0.03145345929213967,0.03087319722063796,0.0005802620715017089,0.0010369962818280434,0.0010507849052585315,-1.3788623430488044e-05,0.051400308621354245,0.7674642828950692
L18H12,18,late_binder_candidate,0.14171691554404892,0.1183844720695977,0.023332443474451223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15051888378334863,0.14300417544430558,0.0075147083390430525,0.04030304609902818,0.04499432253115892,-0.004691276432130742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777056933695431,0.06566986680013516,0.012035826569407937,0.05001414619260722,0.0557203288952648,-0.005706182702657582,0.0675076946321957,0.06267888187868878,0.004828812753506925,0.0,0.0,0.0,0.0,0.0,0.0,0.0792238961658619,0.07731440678481163,0.0019094893810502611,0.022928169735412045,0.022770004103048927,0.0001581656323631185,0.031834825680295865,0.020887889956101413,0.010946935724194452,0.029719512670600527,0.029763210356088397,-4.369768548787012e-05,0.0,0.0,0.0,0.011251458707541384,0.011457199894398036,-0.00020574118685665228,0.002679540616676209,0.002884411378678434,-0.000204870762002225,0.01499185416172502,0.01306256455635386,0.0019292896053711601,0.005406117434983881,0.005086977008103342,0.0003191404268805386,0.00869574331583533,0.008726285626740236,-3.054231090490571e-05,0.44655458584799523,0.41785782482120115,0.028696761026794082,0.318699932026295,0.2974456489236504,0.05001414619260722,0.0557203288952648,0.022928169735412045,0.022770004103048927,0.004849518555715144,0.004181050923712439,0.0006684676320027044,4.323657766976567e-05,3.601014001342412e-05,7.2264376563415484e-06,0.00012948225247826138,0.00010751071080761709,2.197154167064429e-05,4.687209725916894e-05,4.316865693289761e-05,3.70344032627133e-06,0.007815800357506416,0.008946420425418267,-0.0011306200679118503,0.0014943091804827575,0.0016449010769819569,-0.00015059189649919936,0.014493440946214697,0.013433185594511173,0.0010602553517035235,0.0018342157865917196,0.0024643883806908596,-0.0006301725940991399,0.0004262812082983881,0.00048413966389371054,-5.7858455595322415e-05,0.0812581069464606,0.08261464559770558,-0.001356538651244979,0.02606404747909398,0.026973035141495964,-0.000908987662401984,0.08632721642958294,0.7567047375064415
L10H0,10,,0.06506635432762205,0.06637512355108294,-0.00130876922346089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13600179303813895,0.12964001443976933,0.006361778598369616,0.03713310346262622,0.029611800524701432,0.0075213029379247905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034124413273718,0.09887876166474252,0.004533679662629284,0.09157125932639346,0.09164103973142015,-6.978040502669813e-05,0.03360636778009253,0.03020445228652741,0.003401915493565121,0.0,0.0,0.0,0.0,0.0,0.0,0.05525235270780623,0.0526147664997307,0.0026375862080755264,0.03622206159122072,0.03757701931752775,-0.0013549577263070323,0.037292620965412686,0.040045344108514465,-0.002752723143101779,0.025178191047616122,0.02157167169729488,0.0036065193503212432,0.0,0.0,0.0,0.003983554831844171,0.0039613013980265505,2.225343381762057e-05,0.002220304969799057,0.002182187800648277,3.811716915077959e-05,0.0028877183672610745,0.0032477392842771395,-0.00036002091701606504,0.0029518274026144077,0.002662343932026359,0.00028948347058804866,0.009400862075483619,0.009346699334559887,5.416274092373205e-05,0.47179593452786256,0.4624505181766832,0.009345416351179359,0.29865014190516115,0.2850948440022691,0.09157125932639346,0.09164103973142015,0.03622206159122072,0.03757701931752775,0.012757181177515012,0.012780939022773545,-2.3757845258532556e-05,9.48141262054792e-06,8.838262702894647e-06,6.43149917653272e-07,6.61397532583802e-05,6.381592111232048e-05,2.323832146059726e-06,9.813591633594218e-05,9.244109193307054e-05,5.694824402871642e-06,0.00013132438422180565,0.0001433145186838194,-1.199013446201376e-05,0.00020537600374817178,0.00023067732487496478,-2.5301321126792997e-05,0.00027316422159714754,0.0003075385876203629,-3.4374366023215365e-05,0.00015114500100830825,0.00013187305184248087,1.9271949165827382e-05,0.000462273130791215,0.00046305529371223875,-7.821629210237385e-07,0.05693768545915995,0.056847752657103484,8.993280205646381e-05,0.0012232827413666482,0.0012764587767338667,-5.317603536721853e-05,0.06986862371888983,0.7535905618739845
L4H1,4,,0.12763919728904374,0.1311925981803846,-0.0035534008913408466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543152653390453,0.15942148622406624,-0.00510622088502094,0.07190101113036258,0.07115775489320808,0.0007432562371545021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07946572645970823,0.08298790512409637,-0.0035221786643881425,0.10993522108379972,0.11070704397839536,-0.000771822894595639,0.06644546390272045,0.06604345307039675,0.00040201083232370427,0.0,0.0,0.0,0.0,0.0,0.0,0.023650127039025953,0.02597526510102235,-0.0023251380619963985,0.039091639419742856,0.03896347126781802,0.0001281681519248387,0.08551827566341241,0.08427237821840243,0.001245897445009983,0.060096098711491325,0.060085495592080894,1.060311941043085e-05,0.0,0.0,0.0,0.0007481876418708946,0.0008240792128514622,-7.589157098056754e-05,0.0009629707512872739,0.0009651617920595415,-2.1910407722676353e-06,0.0018904989625640435,0.0018912145468602704,-7.15584296226944e-07,0.0041518441815703725,0.004140729114559829,1.1115067010543725e-05,0.01217609166106021,0.012178990627021359,-2.8989659611490526e-06,0.4997297565420271,0.5101487345801318,-0.010418978038104654,0.2581793064796504,0.2692087356620364,0.10993522108379972,0.11070704397839536,0.039091639419742856,0.03896347126781802,0.0037231854158783556,0.0037202285455986556,2.9568702797000065e-06,0.00059426763997417,0.0005942900874653658,-2.2447491195812415e-08,0.0006099913866497228,0.0006115249860276965,-1.5335993779736455e-06,0.0005191451474907537,0.0005194152365049237,-2.7008901416997275e-07,0.0007331619300402519,0.0007966715438226125,-6.350961378236055e-05,0.000766861837875946,0.0007976038073957276,-3.074196951978155e-05,0.0011978993381033668,0.0012194154073625401,-2.1516069259173336e-05,0.0009002444695438768,0.0008965522638950973,3.6922056487794907e-06,0.0038351664035289,0.00381526139831986,1.990500520903998e-05,0.05608155324397464,0.05624054959227745,-0.00015899634830281173,0.007433333979092342,0.007525504420795838,-9.217044170349575e-05,0.06152814283396764,0.7462436943027317
L2H6,2,,0.1745620743392098,0.2226609495467356,-0.04809887520752579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14826147620859323,0.153585699589168,-0.005324223380574783,0.10038124056020264,0.09524271238495734,0.005138528175245308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037099166879804676,0.037113492999606604,-1.4326119801927328e-05,0.056318423603677586,0.06088776984679298,-0.004569346243115391,0.17772066261744804,0.18315734800803676,-0.005436685390588725,0.0,0.0,0.0,0.0,0.0,0.0,0.055182532001715086,0.056350388223441635,-0.0011678562217265487,0.0663606078730643,0.06596632203807606,0.00039428583498823944,0.1226533491177426,0.12670755634705225,-0.004054207229309645,0.0349903682010999,0.03433014419898996,0.0006602240021099381,0.0,0.0,0.0,0.005928365884426631,0.007090279318686493,-0.001161913434259862,0.005409342034070339,0.00571077403438826,-0.00030143200031792095,0.0106507435349886,0.01060345434339265,4.728919159594988e-05,0.0033423599269069106,0.0032775941270789723,6.47657998279383e-05,0.011096509188655915,0.011066861813574268,2.9647375081647e-05,0.51120636706499,0.5272933308676837,-0.0160869638026937,0.24647154097453963,0.25413986013090273,0.056318423603677586,0.06088776984679298,0.0663606078730643,0.06596632203807606,0.0024644576718746256,0.0024440147093676774,2.044296250694813e-05,0.00011722289669329737,0.00011726033125226788,-3.7434558970513465e-08,0.001206373585531792,0.0012047476726465152,1.6259128852768104e-06,0.0010868890696759828,0.0010861288473882433,7.602222877394708e-07,0.005984727130393183,0.010747699080145692,-0.004762971949752509,0.002466542936837042,0.0032305293387593324,-0.0007639864019222905,0.0032382951430791423,0.003294377933229557,-5.608279015041455e-05,0.0010666686631295654,0.0010746811491670629,-8.012486037497525e-06,0.0008058225452656826,0.000800703462884525,5.119082381157603e-06,0.08406217230546627,0.0830819623525342,0.0009802099529320624,0.013562056418704616,0.01914799096418617,-0.005585934545481553,0.08893711552924197,0.7422246573665715
L24H2,24,,0.29275087330330263,0.2733088204600393,0.019442052843263335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811696415362527,0.17000045769271396,0.011169183843538738,0.09449544483222475,0.08918872217752653,0.005306722654698212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03456151060020155,0.022714543462439972,0.01184696713776158,0.1309787901194115,0.14524513222147364,-0.014266342102062152,0.1100606116899976,0.09502404222522325,0.015036569464774358,0.0,0.0,0.0,0.0,0.0,0.0,0.033335646648505114,0.026934058368141122,0.006401588280363992,0.03836460253840332,0.036428422616247375,0.001936179922155945,0.06993778248325111,0.06628061124879724,0.0036571712344538737,0.04706778444358419,0.048535751150737105,-0.0014679667071529137,0.0,0.0,0.0,0.003283861551870393,0.0022242210894350112,0.0010596404624353818,0.001640225270031286,0.0013397269004313103,0.0003004983695999758,0.0015869642099716867,0.0014345501897030193,0.0001524140202686674,0.001829997858729724,0.0018098566466636856,2.0141212066038337e-05,0.008976462875837926,0.00901667767341717,-4.021479757924419e-05,0.4966890228166283,0.47441158043604625,0.022277442380582047,0.25235066033682974,0.22187328061273007,0.1309787901194115,0.14524513222147364,0.03836460253840332,0.036428422616247375,0.014841558905502265,0.01571437663481972,-0.0008728177293174551,0.0003669943925668715,0.00023460327570261252,0.000132391116864259,0.00030716111084162914,0.0003011914468199,5.969664021729132e-06,0.0007151594806614501,0.0005779924218495686,0.00013716705881188158,0.0006517237964773843,0.0002480563782886363,0.000403667418188748,0.0002516412779597704,0.00023988690342472788,1.1754374535042543e-05,0.00022619122031730627,0.00028683790237247407,-6.06466820551678e-05,5.2052117212966786e-05,6.0542169566203436e-05,-8.49005235323665e-06,0.00041222023118619126,0.00041246082631181673,-2.405951256254676e-07,0.044895364403179504,0.042721659913183156,0.0021737044899963476,0.0015938286431536192,0.0012477841799638583,0.00034604446318976085,0.061126238292751725,0.734555037901847
L1H2,1,,0.0697666895656947,0.06622892561499527,0.003537763950699435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637168188431191,0.15741940223018053,0.006297416612938561,0.11607151086962458,0.11840191544071446,-0.002330404571089878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06376679719108808,0.05693957242037361,0.006827224770714464,0.19010040960106978,0.19117300686589794,-0.0010725972648281679,0.05228965423360865,0.05308586373085829,-0.0007962094972496364,0.0,0.0,0.0,0.0,0.0,0.0,0.004443025353156964,0.004695882915024852,-0.0002528575618678877,0.03673673555596746,0.03618410163592552,0.0005526339200419422,0.06653245177193524,0.06722680143103367,-0.0006943496590984255,0.07827364657242955,0.07827183240364792,1.814168781630321e-06,0.0,0.0,0.0,0.0001498638367909071,0.00015204910536895948,-2.1852685780523833e-06,0.00037621289966441367,0.00036395343575204353,1.225946391237014e-05,0.0003276387709411633,0.0003283807676142251,-7.41996673061802e-07,0.0018896634298220978,0.0018927429430349,-3.0795132128021326e-06,0.012991811904643038,0.01299220472401166,-3.9281936862166356e-07,0.5280396172535553,0.5163758937502062,0.0116637235033491,0.23207650522415504,0.21920690667094794,0.19010040960106978,0.19117300686589794,0.03673673555596746,0.03618410163592552,7.026484073604457e-06,7.017589012128321e-06,8.895061476135653e-09,2.6110159226565556e-06,2.609649900913035e-06,1.3660217435204229e-09,3.43241475751838e-06,3.432333348875229e-06,8.140864315096233e-11,2.78432346974908e-06,2.7842806166979943e-06,4.285305108574016e-11,3.2897934653539036e-06,3.8212024776632144e-06,-5.314090123093108e-07,3.0283860799635496e-06,3.007209269188208e-06,2.1176810775341618e-08,4.811654770500606e-06,4.862594139744815e-06,-5.0939369244209544e-08,3.804255541703309e-06,3.816777131612528e-06,-1.2521589909219303e-08,1.298079410853873e-05,1.3014286824251203e-05,-3.3492715712472995e-08,0.11093337246747936,0.11093306219103582,3.1027644353809336e-07,2.79148839660601e-05,2.852206984245997e-05,-6.071858763998697e-07,0.1109492267057029,0.7323927732432677
