source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L21H12,L24H6,0.749325970224557,0.1170105751930301,0.1170105751930301,0.749325970224557,-0.632315395031527,-0.7298727017532679
L16H4,L17H8,0.11032011132109162,0.13313938767819594,0.11032011132109162,0.13313938767819594,0.022819276357104318,0.09372925045397835
Input Embed,MLP2,0.13318523691249373,0.10602554478536252,0.10602554478536252,0.13318523691249373,-0.027159692127131208,-0.11353874576370988
MLP19,L23H6,0.10547063283737822,0.42785533102550916,0.10547063283737822,0.42785533102550916,0.3223846981881309,0.6044796616558739
L13H6,MLP16,0.11877861597906117,0.0993780064270691,0.0993780064270691,0.11877861597906117,-0.019400609551992076,-0.08892973010865111
MLP17,L23H6,0.09888162462440903,0.6398427073872816,0.09888162462440903,0.6398427073872816,0.5409610827628726,0.7322908686244705
Input Embed,MLP4,0.09804431006223001,0.10858874142777615,0.09804431006223001,0.10858874142777615,0.010544431365546142,0.051029742287168056
MLP13,MLP16,0.0971703055314813,0.13276221350241466,0.0971703055314813,0.13276221350241466,0.035591907970933354,0.15479284148444658
L13H3,MLP16,0.09573444593574788,0.10682133064484568,0.09573444593574788,0.10682133064484568,0.0110868847090978,0.05473497175078842
MLP16,MLP18,0.10005738943495461,0.09443825054807736,0.09443825054807736,0.10005738943495461,-0.005619138886877248,-0.028890821857844567
Input Embed,MLP3,0.09393295284920047,0.11090585681878361,0.09393295284920047,0.11090585681878361,0.016972903969583134,0.08285980570329377
MLP20,L21H12,0.11799596237059255,0.0927202701297451,0.0927202701297451,0.11799596237059255,-0.025275692240847455,-0.11995132952468174
Input Embed,MLP5,0.0905448114795769,0.1244827142895755,0.0905448114795769,0.1244827142895755,0.0339379028099986,0.1578305042045333
L12H6,MLP13,0.09098199529728344,0.08555156609544662,0.08555156609544662,0.09098199529728344,-0.0054304292018368255,-0.030761454983372124
MLP11,L16H8,0.08451786691519343,0.1887910349630661,0.08451786691519343,0.1887910349630661,0.10427316804787266,0.38152130183567623
L18H14,MLP19,0.10521077783174583,0.0831458774407724,0.0831458774407724,0.10521077783174583,-0.022064900390973433,-0.11714425677738591
MLP12,MLP17,0.08105724461309868,0.10811134035119964,0.08105724461309868,0.10811134035119964,0.027054095738100956,0.14301579590081967
Input Embed,MLP11,0.0809675016492594,0.10402320269728867,0.0809675016492594,0.10402320269728867,0.023055701048029273,0.12463167341013204
MLP12,L16H4,0.08080219010149219,0.32528558242294703,0.08080219010149219,0.32528558242294703,0.24448339232145483,0.602045687811842
L16H8,L17H8,0.07947950227046185,0.14332869587935268,0.07947950227046185,0.14332869587935268,0.06384919360889083,0.2865657284565405
L10H2,MLP11,0.11038254570275803,0.07926310678963738,0.07926310678963738,0.11038254570275803,-0.031119438913120648,-0.16409255105053625
Input Embed,MLP1,0.078336781472618,0.12380781746219002,0.078336781472618,0.12380781746219002,0.04547103598957203,0.224943116111831
Input Embed,MLP0,0.07413880837601405,0.11687193505344255,0.07413880837601405,0.11687193505344255,0.0427331266774285,0.22372106359143373
MLP11,L17H8,0.20724968080551295,0.07370572336416666,0.07370572336416666,0.20724968080551295,-0.13354395744134628,-0.47532083547570425
MLP12,L17H8,0.07194636457797904,0.16713175187875434,0.07194636457797904,0.16713175187875434,0.0951853873007753,0.39813508953255144
L17H8,MLP18,0.08443453926490929,0.06941796795495375,0.06941796795495375,0.08443453926490929,-0.01501657130995554,-0.0976036827823423
