source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L17H8,L18H14,0.04452076687073448,0.02286856568606651,0.02286856568606651,0.04452076687073448,-0.02165220118466797,-0.3213001281236582
MLP15,L16H8,0.022848447843542237,0.025486557577581122,0.022848447843542237,0.025486557577581122,0.002638109734038885,0.054579692524167556
MLP11,MLP14,0.026659799146165595,0.0223853232309664,0.0223853232309664,0.026659799146165595,-0.004274475915199194,-0.08715394534711633
MLP4,L13H9,0.02235417476896107,0.02385936274357521,0.02235417476896107,0.02385936274357521,0.001505187974614141,0.03257028255423708
L11H5,MLP12,0.024718988183796364,0.022297769665712106,0.022297769665712106,0.024718988183796364,-0.002421218518084259,-0.05149692639024813
MLP9,L10H2,0.035343500747786805,0.0218915686272041,0.0218915686272041,0.035343500747786805,-0.013451932120582703,-0.23502954163379733
MLP18,L23H6,0.02182046838145088,0.06471358913713346,0.02182046838145088,0.06471358913713346,0.04289312075568258,0.49567906539538736
L2H14,L6H0,0.061607042408251746,0.021451900010133546,0.021451900010133546,0.061607042408251746,-0.040155142398118196,-0.4834535719928666
L2H15,MLP6,0.02123902624664735,0.024839007522946425,0.02123902624664735,0.024839007522946425,0.003599981276299076,0.07812792738293124
L16H8,L17H12,0.02120544916863673,0.05989071738263844,0.02120544916863673,0.05989071738263844,0.03868526821400171,0.47702955465277064
L10H2,L12H6,0.06472303971677378,0.021167201535041466,0.021167201535041466,0.06472303971677378,-0.04355583818173231,-0.5071104417326547
