sample_id,head,blocked_node,source_ratio,blocked_ratio,mediated_ratio,top1_success
apps_python_8,L2H14,MLP16,0.11004784688995216,0.13875598086124402,-0.028708133971291863,False
apps_python_8,L2H14,MLP19,0.11004784688995216,0.07177033492822966,0.038277511961722493,False
apps_python_8,L16H8,MLP11,0.3157894736842105,0.3157894736842105,0.0,False
apps_python_8,L16H8,MLP16,0.3157894736842105,0.24880382775119617,0.06698564593301434,False
apps_python_8,L16H8,MLP19,0.3157894736842105,0.215311004784689,0.1004784688995215,False
apps_python_8,L17H2,MLP11,0.2822966507177033,0.2822966507177033,0.0,False
apps_python_8,L17H2,MLP16,0.2822966507177033,0.2822966507177033,0.0,False
apps_python_8,L17H2,MLP19,0.2822966507177033,0.3157894736842105,-0.033492822966507185,False
apps_python_8,L17H8,MLP11,0.3157894736842105,0.3157894736842105,0.0,False
apps_python_8,L17H8,MLP16,0.3157894736842105,0.3157894736842105,0.0,False
apps_python_8,L17H8,MLP19,0.3157894736842105,0.21052631578947367,0.10526315789473684,False
apps_python_8,L20H5,MLP11,0.3444976076555024,0.3444976076555024,0.0,False
apps_python_8,L20H5,MLP16,0.3444976076555024,0.3444976076555024,0.0,False
apps_python_8,L20H5,MLP19,0.3444976076555024,0.3444976076555024,0.0,False
apps_python_9,L2H14,MLP11,-0.33649289099526064,-0.10900473933649289,-0.22748815165876773,False
apps_python_9,L2H14,MLP16,-0.33649289099526064,-0.07109004739336493,-0.2654028436018957,False
apps_python_9,L2H14,MLP19,-0.33649289099526064,-0.22274881516587677,-0.11374407582938387,False
apps_python_9,L16H8,MLP11,0.3080568720379147,0.3080568720379147,0.0,False
apps_python_9,L16H8,MLP16,0.3080568720379147,0.14218009478672985,0.16587677725118485,False
apps_python_9,L16H8,MLP19,0.3080568720379147,0.17535545023696683,0.13270142180094788,False
apps_python_9,L17H2,MLP11,0.44786729857819907,0.44786729857819907,0.0,False
apps_python_9,L17H2,MLP16,0.44786729857819907,0.44786729857819907,0.0,False
apps_python_9,L17H2,MLP19,0.44786729857819907,0.3744075829383886,0.07345971563981046,False
apps_python_9,L17H8,MLP11,0.3791469194312796,0.3791469194312796,0.0,False
apps_python_9,L17H8,MLP16,0.3791469194312796,0.3791469194312796,0.0,False
apps_python_9,L17H8,MLP19,0.3791469194312796,0.24644549763033174,0.13270142180094785,False
apps_python_9,L20H5,MLP11,0.27488151658767773,0.27488151658767773,0.0,False
apps_python_9,L20H5,MLP16,0.27488151658767773,0.27488151658767773,0.0,False
apps_python_9,L20H5,MLP19,0.27488151658767773,0.27488151658767773,0.0,False
