source,target,support_weighted,support_unweighted
MLP9,L10H2,0.012850130505228293,0.013986013986013986
MLP12,L21H1,0.012850130505228293,0.013986013986013986
MLP9,MLP11,0.012850130505228293,0.013986013986013986
MLP7,L11H8,0.012773801849227141,0.013986013986013986
MLP13,L16H13,0.012726164801766053,0.013986013986013986
L12H6,L13H11,0.012644557067131051,0.013986013986013986
L14H5,MLP27,0.012500544610406169,0.013986013986013986
MLP13,L14H5,0.012500544610406169,0.013986013986013986
MLP2,L10H2,0.012481710550748064,0.013986013986013986
L4H15,L6H0,0.01241776815952771,0.013986013986013986
L4H15,MLP17,0.012162931459205089,0.013986013986013986
MLP4,L13H6,0.012018199425999672,0.013986013986013986
MLP4,MLP10,0.007306512879044298,0.006993006993006993
MLP4,L15H5,0.007306512879044298,0.006993006993006993
L18H14,L20H14,0.007306512879044298,0.006993006993006993
MLP1,L12H10,0.007306512879044298,0.006993006993006993
L2H14,L11H1,0.007306512879044298,0.006993006993006993
L2H14,L13H10,0.007306512879044298,0.006993006993006993
L16H8,L17H10,0.007306512879044298,0.006993006993006993
L13H10,L16H8,0.007306512879044298,0.006993006993006993
MLP16,L17H10,0.007306512879044298,0.006993006993006993
L17H10,MLP19,0.007306512879044298,0.006993006993006993
L12H0,MLP27,0.007306512879044298,0.006993006993006993
Input Embed,L12H0,0.007306512879044298,0.006993006993006993
MLP7,L12H6,0.007306512879044298,0.006993006993006993
MLP12,L14H13,0.007306512879044298,0.006993006993006993
